key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
420,0,0,0,1,303,"z3e2/00",400,0,0,"???","The <Emphasis>Prima Vista</Emphasis> Tiring Room","",-1,0,"The <Emphasis>Prima Vista</Emphasis> Tiring Room",True,True
421,0,0,0,1,304,"z3e3/00",400,0,0,"???","The <Emphasis>Prima Vista</Emphasis> Bridge","",-1,0,"The <Emphasis>Prima Vista</Emphasis> Bridge",True,True
422,13,2,1,1,308,"z3r1/01",200,300,-100,"???","The Royal City of Rabanastre","Charred Ruins",88,510,"The Royal City of Rabanastre",True,False
423,13,2,2,1,309,"z3r1/02",200,-250,-300,"???","The Royal City of Rabanastre","Garamsythe Waterway",88,3584,"The Royal City of Rabanastre",True,False
424,13,2,3,1,310,"z3r1/03",200,-100,300,"???","The Royal City of Rabanastre","The Royal City of Lesalia",88,61440,"The Royal City of Rabanastre",True,False
425,0,0,1,1,0,"e1i1/01",400,0,0,"Hingashi","Private Cottage - Shirogane","Ground Floor",-1,0,"Private Cottage - Shirogane",True,False
426,0,0,2,1,0,"e1i1/02",400,0,0,"Hingashi","Private Cottage - Shirogane","Cellarage",-1,0,"Private Cottage - Shirogane",True,False
427,0,0,2,1,0,"e1i2/01",400,0,0,"Hingashi","Private House - Shirogane","Ground Floor",-1,0,"Private House - Shirogane",True,False
428,0,0,1,1,0,"e1i2/02",400,0,0,"Hingashi","Private House - Shirogane","Second Floor",-1,0,"Private House - Shirogane",True,False
429,0,0,3,1,0,"e1i2/03",400,0,0,"Hingashi","Private House - Shirogane","Cellarage",-1,0,"Private House - Shirogane",True,False
430,0,0,2,1,0,"e1i3/01",400,0,0,"Hingashi","Private Mansion - Shirogane","Ground Floor",-1,0,"Private Mansion - Shirogane",True,False
431,0,0,1,1,0,"e1i3/02",400,0,0,"Hingashi","Private Mansion - Shirogane","Second Floor",-1,0,"Private Mansion - Shirogane",True,False
432,0,0,3,1,0,"e1i3/03",400,0,0,"Hingashi","Private Mansion - Shirogane","Cellarage",-1,0,"Private Mansion - Shirogane",True,False
433,0,0,0,1,0,"e1i5/00",400,0,0,"Hingashi","Company Workshop - Shirogane","",-1,0,"Private Chambers - Shirogane",True,False
434,0,0,0,1,0,"e1i4/00",400,0,0,"Hingashi","Private Chambers - Shirogane","",-1,0,"Company Workshop - Shirogane",True,False
435,0,0,0,1,0,"g3fc/01",400,0,0,"Gyr Abania","Transparency","",-1,0,"Transparency",True,False
436,0,0,0,1,0,"g3fc/02",400,0,32,"Gyr Abania","Myth","",-1,0,"Transparency",True,False
437,0,0,0,1,298,"e3eb/00",400,-60,-46,"Othard","The Doman Enclave","",-1,0,"The Doman Enclave",True,True
438,0,0,0,1,0,"e1i4/00",400,0,0,"Hingashi","Kobai Goten Apartment","",-1,0,"Kobai Goten Apartment",True,False
439,11,8,0,1,321,"e3d5/00",200,0,0,"Othard","Hells' Lid","",94,16382,"Hells' Lid",True,False
440,0,0,0,1,311,"l1p2/00",200,0,0,"Mor Dhona","Crystal Tower Training Grounds","",-1,0,"Crystal Tower Training Grounds",True,False
441,6,9,1,1,315,"a2d4/01",200,0,350,"Abalathia's Spine","The Fractal Continuum (Hard)","Central Complex",91,14,"The Fractal Continuum",True,False
442,6,9,2,1,316,"a2d4/02",200,237,-128,"Abalathia's Spine","The Fractal Continuum (Hard)","Starboard Complex",91,496,"The Fractal Continuum",True,False
443,6,9,3,1,317,"a2d4/03",200,0,-300,"Abalathia's Spine","The Fractal Continuum (Hard)","Rear Complex",91,32256,"The Fractal Continuum",True,False
444,0,0,0,1,0,"default/00",100,0,0,"Gyr Abania","The Interdimensional Rift","",-1,0,"The Interdimensional Rift",True,True
445,0,0,0,1,320,"z3o6/00",200,-67,-250,"Gyr Abania","The Interdimensional Rift","",90,30,"The Interdimensional Rift",True,False
446,0,0,1,1,0,"z3o7/01",400,0,0,"Gyr Abania","Sigmascape V1.0","",-1,0,"Sigmascape V1.0",True,False
447,0,0,0,1,0,"z3o8/00",400,0,0,"Gyr Abania","Sigmascape V2.0","",-1,0,"Sigmascape V2.0",True,False
448,0,0,0,1,0,"z3o9/00",400,0,0,"Gyr Abania","Sigmascape V3.0","",-1,0,"Sigmascape V3.0",True,False
449,0,0,0,1,0,"z3oa/00",400,0,0,"Gyr Abania","Sigmascape V4.0","",-1,0,"Sigmascape V4.0",True,False
450,0,0,0,1,0,"e3fb/00",400,0,0,"Othard","The Jade Stoa","",-1,0,"The Jade Stoa",True,False
451,0,0,0,1,0,"f1e9/00",400,0,125,"The Black Shroud","Valentione's Ceremony","",-1,0,"Sanctum of the Twelve",True,False
452,0,0,0,1,0,"z3o7/02",400,30,-45,"Gyr Abania","Sigmascape V1.0","",-1,0,"Sigmascape V1.0",True,False
453,0,0,0,1,0,"z3o7/03",400,-145,70,"Gyr Abania","Sigmascape V1.0","",-1,0,"Sigmascape V1.0",True,False
454,0,0,0,1,0,"z3o7/04",400,-145,26,"Gyr Abania","Sigmascape V1.0","",-1,0,"Sigmascape V1.0",True,False
455,0,0,0,1,0,"z3o7/05",400,-145,-28,"Gyr Abania","Sigmascape V1.0","",-1,0,"Sigmascape V1.0",True,False
456,0,0,0,1,0,"z3o7/06",400,-145,-72,"Gyr Abania","Sigmascape V1.0","",-1,0,"Sigmascape V1.0",True,False
457,0,0,0,1,0,"z3o7/07",400,-216,70,"Gyr Abania","Sigmascape V1.0","",-1,0,"Sigmascape V1.0",True,False
458,0,0,0,1,0,"z3o7/08",400,-216,26,"Gyr Abania","Sigmascape V1.0","",-1,0,"Sigmascape V1.0",True,False
459,0,0,0,1,0,"z3o7/09",400,-216,-28,"Gyr Abania","Sigmascape V1.0","",-1,0,"Sigmascape V1.0",True,False
460,0,0,0,1,0,"z3o7/10",400,-216,-72,"Gyr Abania","Sigmascape V1.0","",-1,0,"Sigmascape V1.0",True,False
461,0,0,0,1,314,"e3e7/00",400,0,0,"Othard","Kienkan","",-1,0,"Kienkan",True,True
462,0,0,0,1,319,"e3e8/00",400,-62,475,"Othard","Reisen Temple","",-1,0,"Reisen Temple",True,True
463,0,0,0,1,313,"e3ec/00",400,23,34,"Othard","The Doman Enclave","",-1,0,"The Doman Enclave",True,False
464,11,9,2,1,322,"e3d6/01",200,240,0,"Othard","The Swallow's Compass","The Swallow's Compass",92,62,"The Swallow's Compass",True,False
465,11,9,3,1,323,"e3d6/02",200,-240,0,"Othard","The Swallow's Compass","The One River",92,960,"The Swallow's Compass",True,False
466,11,9,1,1,324,"e3d6/03",200,-15,0,"Othard","The Swallow's Compass","The Dairyu Chain",92,15360,"The Swallow's Compass",True,False
467,0,0,0,1,326,"z3fb/00",100,0,0,"???","Eureka Pagos","",96,32766,"Eureka Pagos",True,False
468,0,0,0,1,0,"e3fc/00",400,-100,-100,"Othard","The Great Hunt","",-1,0,"The Great Hunt",True,False
469,0,0,0,1,0,"default/00",100,0,0,"Othard","Reisen Temple Road","",-1,0,"Reisen Temple Road",True,False
470,13,3,1,1,327,"z3r2/01",200,202,-92,"???","The Ridorana Lighthouse","The Ridorana Cataract",95,14,"The Ridorana Lighthouse",True,False
471,13,3,2,1,328,"z3r2/02",200,230,432,"???","The Ridorana Lighthouse","The Lower Lighthouse",95,48,"The Ridorana Lighthouse",True,False
472,13,3,3,1,329,"z3r2/03",200,230,494,"???","The Ridorana Lighthouse","The Upper Lighthouse",95,448,"The Ridorana Lighthouse",True,False
473,13,3,4,1,330,"z3r2/04",200,-800,144,"???","The Ridorana Lighthouse","The Clockwork City of Goug",95,65024,"The Ridorana Lighthouse",True,False
474,0,0,0,1,331,"z3r2/05",200,-800,-800,"???","The Ridorana Lighthouse","The Station of Banishment",95,8192,"The Ridorana Lighthouse",True,False
475,0,0,0,1,0,"w1fz/00",400,-100,-100,"???","Ultimacy","",-1,0,"Ultimacy",True,False
476,0,0,0,1,0,"e3fd/00",400,-100,-100,"Othard","Castrum Fluminis","",-1,0,"Castrum Fluminis",True,False
477,0,0,0,1,0,"default/00",100,0,0,"Othard","Heaven-on-High","",-1,0,"Heaven-on-High",True,True
478,0,0,0,1,0,"default/00",100,0,0,"Othard","The Burn","",-1,0,"The Burn",True,False
479,0,0,0,1,325,"e3ee/00",400,0,0,"Othard","Castrum Fluminis","",-1,0,"Castrum Fluminis",True,True
480,11,10,0,1,336,"e3d7/00",200,0,0,"Othard","The Burn","",99,65534,"The Burn",True,False
481,7,15,1,1,332,"d2d9/01",200,0,0,"Dravania","Saint Mocianne's Arboretum (Hard)","First Floor",97,62,"Saint Mocianne's Arboretum",True,False
482,7,15,2,1,333,"d2d9/02",200,0,0,"Dravania","Saint Mocianne's Arboretum (Hard)","The Underworks",97,8128,"Saint Mocianne's Arboretum",True,False
483,0,0,0,1,0,"default/00",100,0,0,"???","The Ridorana Cataract","",-1,0,"The Ridorana Cataract",True,True
484,0,0,0,1,335,"z3fc/00",100,0,0,"???","Eureka Pyros","",98,16382,"Eureka Pyros",True,False
485,0,0,0,1,0,"z3oc/00",400,-100,-100,"Gyr Abania","Psiscape V1.0","",-1,0,"Psiscape V1.0",True,False
486,0,0,0,1,0,"z3oe/00",400,-100,-100,"Gyr Abania","The Interdimensional Rift","",-1,0,"The Interdimensional Rift",True,False
487,0,0,0,1,334,"w1t1/01",200,0,0,"Thanalan","Ul'dah - Steps of Nald","",-1,0,"Ul'dah - Steps of Nald",True,False
488,0,0,0,1,341,"w1p1/00",100,0,0,"Thanalan","Hidden Gorge","",-1,0,"Hidden Gorge",True,False
489,0,0,0,1,0,"e3ff/00",400,-100,-100,"Hingashi","Kugane Ohashi","",-1,0,"Kugane Ohashi",True,False
490,0,0,0,1,0,"w1tz/00",400,-100,-100,"Thanalan","Blue Sky","",-1,0,"Blue Sky",True,False
491,0,0,0,1,0,"n4f1/00",100,0,0,"???","","",-1,0,"",True,False
492,0,0,0,1,0,"n4f2/00",100,0,0,"???","","",-1,0,"",True,False
493,0,0,0,1,0,"n4f3/00",100,0,0,"???","","",-1,0,"",True,False
494,0,0,0,1,0,"n4f4/00",100,0,0,"???","","",-1,0,"",True,False
495,0,0,0,1,0,"n4f5/00",100,0,0,"???","","",-1,0,"",True,False
496,0,0,0,1,0,"n4f6/00",100,0,0,"???","","",-1,0,"",True,False
497,0,0,0,1,0,"n4t1/00",200,0,0,"???","","",-1,0,"",True,False
498,0,0,0,1,0,"n4t2/00",200,0,0,"???","","",-1,0,"",True,False
499,0,0,0,1,0,"o3c2/00",400,-100,-100,"???","The Shifting Altars of Uznair","",-1,0,"The Shifting Altars of Uznair",True,False
500,8,10,0,1,340,"g3d5/00",200,0,0,"Gyr Abania","The Ghimlyt Dark","",100,1022,"The Ghimlyt Dark",True,False
501,0,0,0,1,0,"z3od/00",400,-100,-100,"Gyr Abania","Psiscape V2.0","",-1,0,"Psiscape V2.0",True,False
502,0,0,0,1,0,"z3of/00",400,-100,-100,"Gyr Abania","The Interdimensional Rift","",-1,0,"The Interdimensional Rift",True,False
503,0,0,0,1,0,"e3fe/00",400,-100,-100,"Othard","Hells' Kier","",-1,0,"Hells' Kier",True,False
504,0,0,1,1,337,"f1d9/01",200,0,0,"The Black Shroud","The Haunted Manor","Ground Floor",-1,0,"Haunted Manor",True,True
505,0,0,2,1,338,"f1d9/02",200,0,0,"The Black Shroud","The Haunted Manor","Second Floor",-1,0,"Haunted Manor",True,True
506,0,0,3,1,339,"f1d9/03",200,0,0,"The Black Shroud","The Haunted Manor","Cellarage",-1,0,"Haunted Manor",True,True
507,0,0,0,1,0,"default/00",400,0,0,"Thanalan","The Fall of Belah'dia","",-1,0,"The Fall of Belah'dia",True,False
508,0,0,0,1,0,"default/00",100,0,0,"Gyr Abania","The Interdimensional Rift","",-1,0,"The Interdimensional Rift",True,True
509,0,0,0,1,0,"default/00",400,-100,-100,"Gyr Abania","The Interdimensional Rift","",-1,0,"The Interdimensional Rift",True,True
510,0,0,0,1,0,"n4d3/01",200,0,-274,"???","","",-1,0,"",True,False
511,0,0,0,1,0,"n4d3/02",200,0,403,"???","","",-1,0,"",True,False
512,13,4,1,1,351,"z3r3/01",200,-545,-663,"???","The Orbonne Monastery","The Golmore Jungle",101,6,"The Orbonne Monastery",True,False
513,13,4,2,1,352,"z3r3/02",200,-600,-150,"???","The Orbonne Monastery","The Orbonne Monastery",101,56,"The Orbonne Monastery",True,False
514,13,4,3,1,353,"z3r3/03",200,645,540,"???","The Orbonne Monastery","The Necrohol",101,192,"The Orbonne Monastery",True,False
515,0,0,0,1,342,"z3fd/01",100,0,475,"???","Eureka Hydatos","",102,8190,"Eureka Hydatos",True,False
516,0,0,0,1,0,"e3fg/00",400,-100,-100,"Othard","The Wreath of Snakes","",-1,0,"The Wreath of Snakes",True,False
517,0,0,0,1,344,"g3e7/01",400,0,0,"Gyr Abania","Garlean Legion Tents","",-1,0,"Eorzean Alliance Headquarters",True,True
518,0,0,0,1,343,"g3e7/02",400,480,-130,"Gyr Abania","Eorzean Alliance Headquarters","",-1,0,"Eorzean Alliance Headquarters",True,True
519,13,4,4,1,354,"z3r3/04",200,-600,600,"???","The Orbonne Monastery","Crystalline Gaol",101,256,"The Orbonne Monastery",True,False
520,0,0,0,1,345,"z3fd/02",200,0,-754,"???","Eureka Hydatos","Headquarters Entrance",-1,0,"Eureka Hydatos",True,False
521,0,0,0,1,346,"z3fd/03",200,0,-450,"???","Eureka Hydatos","The Basement",-1,0,"Eureka Hydatos",True,False
522,0,0,0,1,0,"z3r3/05",200,-300,50,"???","The Orbonne Monastery","Confessional",-1,0,"The Orbonne Monastery",True,False
523,0,0,0,1,0,"z3r3/06",200,600,600,"???","The Orbonne Monastery","The Forgotten Arena",-1,0,"The Orbonne Monastery",True,False
524,0,0,0,1,347,"z3fd/04",200,0,-450,"???","Eureka Hydatos","The Belly",-1,0,"Eureka Hydatos",True,False
525,0,0,0,1,348,"z3fd/05",200,0,-450,"???","Eureka Hydatos","The Umbral Tier",-1,0,"Eureka Hydatos",True,False
526,0,0,0,1,349,"z3fd/06",200,0,-450,"???","Eureka Hydatos","The Astral Tier",-1,0,"Eureka Hydatos",True,False
527,0,0,0,1,350,"z3fd/07",200,0,-450,"???","Eureka Hydatos","The Loft",-1,0,"Eureka Hydatos",True,False
