key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
1953,18842,0,90,7070,1,7775,1,7606,1,5374,4,5378,2,5059,2,5328,2,0,0,0,0,16,2,15,1,1360,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1954,12264,2,90,7071,1,7775,1,7607,1,5075,2,5095,4,5530,1,0,0,0,0,0,0,15,2,17,1,1362,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1955,11123,1,90,7072,1,7775,1,7607,1,5061,4,5378,2,7009,2,5530,1,0,0,0,0,14,2,17,1,1361,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1956,16999,3,46,7073,1,5066,2,5059,1,5094,4,5376,1,0,0,0,0,0,0,0,0,4,6,2,5,1379,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
1957,17004,3,48,7074,1,5066,2,5374,1,5373,1,5063,1,5094,4,0,0,0,0,0,0,4,6,2,6,1387,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
1958,15336,5,55,7075,1,5328,2,7041,1,5338,2,5374,4,5059,2,0,0,0,0,0,0,12,3,10,2,1373,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
1959,15339,5,55,7076,1,5328,3,7041,1,5338,2,5374,5,5059,2,0,0,0,0,0,0,12,3,10,2,1373,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
1960,13829,4,55,7077,1,5288,3,7041,1,5374,3,5066,3,5348,3,0,0,0,0,0,0,11,3,10,2,1364,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
1961,13832,4,55,7078,1,5288,4,7041,1,5374,4,5066,3,5348,3,0,0,0,0,0,0,11,3,10,2,1364,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
1962,18798,0,55,7079,1,5378,5,5376,5,5066,2,5329,1,5348,1,0,0,0,0,0,0,10,3,9,2,1360,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
1963,15338,5,55,7080,1,5328,6,7041,1,5374,2,5066,2,5348,2,0,0,0,0,0,0,12,3,10,2,1365,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
1964,18800,0,55,7081,1,5378,3,5376,6,5066,5,0,0,0,0,0,0,0,0,0,0,10,3,9,2,1360,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
1965,11110,1,55,7082,1,5061,5,7047,1,5066,4,5998,6,0,0,0,0,0,0,0,0,8,3,11,2,1385,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
1966,15342,5,55,7083,1,7777,2,5328,6,5337,4,0,0,0,0,0,0,0,0,0,0,12,3,10,2,1373,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
1967,18688,0,18,7084,1,5364,2,5367,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,1360,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
1968,15311,5,40,7085,1,7043,1,7044,1,5326,1,5335,1,0,0,0,0,0,0,0,0,6,5,4,4,1381,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
1969,16981,3,39,7086,1,7773,1,7043,1,5063,2,0,0,0,0,0,0,0,0,0,0,4,5,2,4,1379,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
1970,15357,5,90,7087,1,5187,1,5328,4,5378,3,5282,3,5338,2,0,0,0,0,0,0,18,2,16,1,1373,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1971,13834,4,90,7088,1,5187,1,5288,4,5328,4,5348,3,5059,3,0,0,0,0,0,0,17,2,16,1,1364,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1972,18844,0,90,7089,1,5187,1,5378,4,5374,4,5328,6,0,0,0,0,0,0,0,0,16,2,15,1,1368,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1973,18823,0,90,7090,1,5187,1,5378,3,5374,3,5282,6,0,0,0,0,0,0,0,0,16,2,15,1,1360,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1974,18833,0,90,7091,1,5187,2,5378,4,5374,4,5285,4,0,0,0,0,0,0,0,0,16,2,15,1,1360,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1975,13835,4,90,7092,1,5187,2,7777,2,5288,4,5285,4,0,0,0,0,0,0,0,0,17,2,16,1,1372,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1976,17051,3,90,7093,1,5187,1,5068,5,5065,5,5094,4,0,0,0,0,0,0,0,0,16,2,14,1,1387,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1977,17045,3,90,7094,1,5187,1,7047,3,5998,4,5068,2,5288,2,0,0,0,0,0,0,16,2,14,1,1379,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1978,18801,0,55,7098,1,5378,6,5376,4,5066,4,0,0,0,0,0,0,0,0,0,0,10,3,9,2,1360,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
1979,15343,5,55,7099,1,7777,2,5328,5,5337,5,0,0,0,0,0,0,0,0,0,0,12,3,10,2,1373,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
1980,12265,2,90,7100,1,7157,1,5069,2,5068,4,5074,3,0,0,0,0,0,0,0,0,15,2,17,1,1370,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1981,12266,2,90,7101,1,7157,1,5075,4,5074,3,0,0,0,0,0,0,0,0,0,0,15,2,17,1,1370,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1982,18843,0,90,7102,1,7158,5,5374,3,8150,2,6662,1,0,0,0,0,0,0,0,0,16,2,15,1,1368,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1983,18824,0,90,7103,1,7158,3,7017,5,8150,1,0,0,0,0,0,0,0,0,0,0,16,2,15,1,1376,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1984,18825,0,90,7104,1,7158,3,7017,5,8150,1,0,0,0,0,0,0,0,0,0,0,16,2,15,1,1376,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1985,18826,0,90,7105,1,7158,3,7017,5,8150,1,0,0,0,0,0,0,0,0,0,0,16,2,15,1,1376,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1986,18827,0,90,7106,1,7158,3,7017,5,8150,1,0,0,0,0,0,0,0,0,0,0,16,2,15,1,1376,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1987,18828,0,90,7107,1,7158,3,7017,5,8150,1,0,0,0,0,0,0,0,0,0,0,16,2,15,1,1376,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1988,18834,0,90,7108,1,7808,2,7775,1,5378,4,5374,4,5059,4,0,0,0,0,0,0,16,2,15,1,1360,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1989,18726,0,30,7109,1,7038,2,5371,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1360,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
1990,18835,0,90,7110,1,7808,2,7775,1,5378,4,5285,4,5094,4,0,0,0,0,0,0,16,2,15,1,1360,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1991,12262,2,90,7111,1,7808,2,7775,1,5374,4,5075,4,0,0,0,0,0,0,0,0,15,2,17,1,1362,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1992,18836,0,90,7112,1,7808,2,7775,1,5378,4,5059,4,5335,4,0,0,0,0,0,0,16,2,15,1,1360,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1993,18837,0,90,7113,1,7808,2,7775,1,5378,4,5374,4,5335,4,0,0,0,0,0,0,16,2,15,1,1360,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1994,18725,0,30,7114,1,7038,2,5371,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1360,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
1995,11113,1,70,6499,1,7159,1,5068,2,7010,6,5061,10,0,0,0,0,0,0,0,0,13,10,-1,0,1353,False,50,100,50,100,0,347,0,0,0,0,0,False,False,True,0,0,False,False,0
1996,11117,1,90,6500,1,7160,1,5069,1,7010,6,5061,10,0,0,0,0,0,0,0,0,13,12,-1,0,1353,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1997,17048,3,90,7115,1,7161,1,5069,1,5074,4,7606,1,5328,2,0,0,0,0,0,0,16,2,14,1,1355,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1998,18830,0,90,7116,1,5187,1,5378,5,5374,5,5061,4,0,0,0,0,0,0,0,0,16,2,15,1,1352,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
1999,11120,1,90,7117,1,5187,3,5061,2,5374,6,5059,2,0,0,0,0,0,0,0,0,14,2,17,1,1353,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
2000,19993,6,35,7992,1,7030,6,5472,6,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,1358,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2001,18784,0,45,7993,1,5376,5,5059,3,5514,3,7029,3,0,0,0,0,0,0,0,0,4,6,3,5,1352,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2002,19998,6,41,7994,1,8022,3,5513,6,5472,5,0,0,0,0,0,0,0,0,0,0,7,5,6,4,1358,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2003,18831,0,90,7121,1,7606,3,7607,2,7775,2,8150,3,0,0,0,0,0,0,0,0,16,2,15,1,1352,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
2004,20008,6,50,7131,1,7014,5,7016,4,7010,3,0,0,0,0,0,0,0,0,0,0,7,6,6,6,1350,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2005,19984,6,30,7132,1,5267,4,7016,4,5093,2,0,0,0,0,0,0,0,0,0,0,7,3,6,3,1350,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2006,17007,3,50,7136,1,7010,6,7009,4,7016,4,0,0,0,0,0,0,0,0,0,0,4,6,2,6,1347,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2007,12252,2,46,7137,1,5074,2,5073,2,5093,2,0,0,0,0,0,0,0,0,0,0,3,6,5,5,1346,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2008,18728,0,30,7138,1,5371,2,7016,4,5535,1,5472,1,0,0,0,0,0,0,0,0,4,3,3,3,1344,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2009,15332,5,48,7139,1,5359,4,7016,4,5329,1,5337,1,0,0,0,0,0,0,0,0,6,6,4,6,1349,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2010,15351,5,70,7140,1,7007,1,7016,6,5329,2,5337,2,0,0,0,0,0,0,0,0,18,1,16,1,1349,False,50,100,50,100,0,347,0,0,0,0,0,False,False,True,0,0,False,False,0
2011,20009,6,50,7141,1,7010,6,7009,4,7016,4,0,0,0,0,0,0,0,0,0,0,7,6,6,6,1350,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2012,19985,6,30,7142,1,5267,4,7016,4,5093,2,0,0,0,0,0,0,0,0,0,0,7,3,6,3,1350,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2013,17008,3,50,7146,1,7010,6,7009,4,7016,4,0,0,0,0,0,0,0,0,0,0,4,6,2,6,1347,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2014,12253,2,46,7147,1,5074,2,5073,2,5093,2,0,0,0,0,0,0,0,0,0,0,3,6,5,5,1346,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2015,13811,4,30,7148,1,5277,2,5542,2,5472,4,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1348,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2016,15333,5,48,7149,1,5359,4,5329,3,5337,3,0,0,0,0,0,0,0,0,0,0,6,6,4,6,1349,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2017,15353,5,70,7150,1,7007,1,5329,5,5337,5,0,0,0,0,0,0,0,0,0,0,18,1,16,1,1349,False,50,100,50,100,0,347,0,0,0,0,0,False,False,True,0,0,False,False,0
2018,11108,1,55,7151,1,5061,4,7047,2,5512,2,5066,3,5998,4,0,0,0,0,0,0,2,7,5,6,1345,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
2019,19313,6,70,4613,3,6152,1,5558,1,5537,1,0,0,0,0,0,0,0,0,0,0,7,8,6,7,0,False,0,100,100,100,0,0,318,0,374,0,0,True,True,True,0,0,False,False,0
2020,18177,0,70,8168,30,7776,1,5365,5,0,0,0,0,0,0,0,0,0,0,0,0,16,1,15,1,0,False,0,50,100,100,0,0,318,0,374,0,0,True,False,True,0,0,False,False,0
2021,15695,3,23,8563,1,5512,2,5064,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2022,15916,3,55,8564,1,8028,2,5061,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,255,0,318,0,0,True,True,True,0,0,False,False,0
2023,12821,4,90,8570,1,8019,1,7608,1,5068,1,5338,4,0,0,0,0,0,0,0,0,17,2,16,1,0,False,50,50,100,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
2024,18788,0,46,7958,1,5376,2,5059,2,5094,4,0,0,0,0,0,0,0,0,0,0,4,6,3,5,1384,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2025,13831,4,55,7966,1,8025,2,7044,2,5282,2,5329,2,5336,2,0,0,0,0,0,0,11,3,10,2,1380,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
2026,19979,6,27,7970,1,7029,3,5371,2,5092,2,5514,3,0,0,0,0,0,0,0,0,7,3,6,2,1390,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2027,18821,0,70,7972,1,5365,6,5378,4,5060,2,5526,3,6494,1,0,0,0,0,0,0,16,1,15,1,1360,False,50,100,50,100,0,347,0,0,0,0,0,False,False,True,0,0,False,False,0
2028,18694,0,20,7973,1,5368,3,5367,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,1368,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2029,20019,6,70,7974,1,7754,3,5513,3,5514,3,5474,4,0,0,0,0,0,0,0,0,19,1,18,1,1366,False,50,100,50,100,0,347,0,0,0,0,0,False,False,True,0,0,False,False,0
2030,20011,6,55,7975,1,7031,3,5378,4,5061,4,5514,3,0,0,0,0,0,0,0,0,13,3,12,2,1366,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
2031,18773,0,43,7976,1,5373,1,5374,1,7017,3,5099,3,0,0,0,0,0,0,0,0,4,5,3,5,1376,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2032,15340,5,55,7977,1,8021,3,5342,3,5334,3,8148,2,0,0,0,0,0,0,0,0,12,3,10,2,1373,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
2033,18790,0,46,7978,1,5376,4,5074,2,5059,2,0,0,0,0,0,0,0,0,0,0,4,6,3,5,1368,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2034,19996,6,39,7979,1,7029,3,5374,4,5367,4,5514,3,0,0,0,0,0,0,0,0,7,5,6,4,1366,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2035,11114,1,70,7980,1,8019,1,5060,3,5330,2,8149,2,0,0,0,0,0,0,0,0,12,10,-1,0,1361,False,50,100,50,100,0,347,0,0,0,0,0,False,False,True,0,0,False,False,0
2036,11121,1,90,7981,1,8020,1,7607,3,5330,2,8150,2,0,0,0,0,0,0,0,0,12,12,-1,0,1361,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
2037,17050,3,90,7982,1,8018,1,5069,3,5261,2,8150,3,0,0,0,0,0,0,0,0,16,2,14,1,1363,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
2038,15313,5,40,7983,1,5328,4,5327,3,5337,2,0,0,0,0,0,0,0,0,0,0,6,5,4,4,1373,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2039,15355,5,70,7984,1,8024,6,5330,3,5374,2,5061,2,8149,2,0,0,0,0,0,0,18,1,16,1,1365,False,50,100,50,100,0,347,0,0,0,0,0,False,False,True,0,0,False,False,0
2040,18799,0,55,7985,1,5378,2,5376,3,5061,2,5359,6,8148,2,0,0,0,0,0,0,10,3,9,2,1360,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
2041,15346,5,70,7986,1,8024,3,5328,2,5338,3,8149,3,0,0,0,0,0,0,0,0,18,1,16,1,1365,False,50,100,50,100,0,347,0,0,0,0,0,False,False,True,0,0,False,False,0
2042,15347,5,70,7987,1,8024,3,5328,2,5338,3,8149,3,0,0,0,0,0,0,0,0,18,1,16,1,1365,False,50,100,50,100,0,347,0,0,0,0,0,False,False,True,0,0,False,False,0
2043,15348,5,70,7988,1,8024,3,5328,2,5338,3,8149,3,0,0,0,0,0,0,0,0,18,1,16,1,1365,False,50,100,50,100,0,347,0,0,0,0,0,False,False,True,0,0,False,False,0
2044,17047,3,90,7995,1,5231,24,5230,24,5472,8,7807,4,0,0,0,0,0,0,0,0,16,2,14,1,1355,False,50,100,50,100,0,391,374,0,0,0,0,False,False,True,0,0,False,False,0
2045,12238,2,30,7996,1,5073,2,5058,1,5364,5,0,0,0,0,0,0,0,0,0,0,3,3,5,3,1354,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2046,18729,0,30,7997,1,5371,5,5058,1,5093,2,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1352,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2047,16964,3,33,7998,1,5231,6,7016,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,1355,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2048,16965,3,33,7999,1,5231,9,7016,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,1355,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2049,18814,0,70,8000,1,7596,2,7017,10,0,0,0,0,0,0,0,0,0,0,0,0,16,1,15,1,1352,False,50,100,50,100,0,347,0,0,0,0,0,False,False,True,0,0,False,False,0
2050,18819,0,70,8001,1,7596,3,7017,10,0,0,0,0,0,0,0,0,0,0,0,0,16,1,15,1,1352,False,50,100,50,100,0,347,0,0,0,0,0,False,False,True,0,0,False,False,0
2051,20002,6,45,8002,1,7030,3,5376,3,5472,3,5513,3,0,0,0,0,0,0,0,0,7,6,6,5,1358,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2052,20018,6,55,8004,1,7030,15,5376,30,5473,15,0,0,0,0,0,0,0,0,0,0,7,28,6,24,1350,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
2053,17031,3,55,8005,1,7009,30,7008,20,7010,20,7016,20,0,0,0,0,0,0,0,0,4,28,2,24,1347,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
2054,11111,1,55,8006,1,5059,20,5094,15,5374,15,0,0,0,0,0,0,0,0,0,0,2,28,5,24,1345,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
2055,15315,5,41,8007,1,5328,4,5337,3,7016,3,0,0,0,0,0,0,0,0,0,0,6,5,4,4,1349,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2056,15316,5,41,8008,1,5328,4,5337,3,7016,3,0,0,0,0,0,0,0,0,0,0,6,5,4,4,1349,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2057,15317,5,41,8009,1,5328,4,5337,3,7016,3,0,0,0,0,0,0,0,0,0,0,6,5,4,4,1349,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2058,15337,5,55,8010,1,5329,4,5338,7,7016,3,0,0,0,0,0,0,0,0,0,0,12,3,10,2,1349,False,50,100,50,100,0,275,0,0,0,0,0,False,False,True,0,0,False,False,0
2059,15325,5,45,8011,1,5329,4,5337,3,7016,3,0,0,0,0,0,0,0,0,0,0,6,6,4,5,1349,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2060,16968,3,34,8012,1,7008,3,7009,3,7016,4,0,0,0,0,0,0,0,0,0,0,4,4,2,3,1347,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2061,19978,6,26,8013,1,5229,6,5513,6,7016,4,0,0,0,0,0,0,0,0,0,0,7,2,6,2,1350,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2062,17033,3,70,8014,1,7010,9,5261,9,7016,4,0,0,0,0,0,0,0,0,0,0,16,1,14,1,1347,False,50,100,50,100,0,347,0,0,0,0,0,False,False,True,0,0,False,False,0
2063,16950,3,25,8015,1,5513,6,5342,6,7016,4,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1347,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
2064,15696,3,23,8703,1,5512,2,5064,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2065,15935,3,70,8704,1,5512,2,5340,1,5104,1,0,0,0,0,0,0,0,0,0,0,16,1,14,1,0,False,50,100,100,100,0,0,318,0,374,0,0,True,True,True,0,0,False,False,0
2066,15917,3,55,9297,1,5059,1,8028,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,255,0,318,0,0,True,True,True,0,0,False,False,0
2067,15814,3,40,9298,1,5065,1,5512,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2068,14409,5,90,9289,1,7771,1,5330,1,5338,1,0,0,0,0,0,0,0,0,0,0,18,2,16,1,0,False,50,100,100,100,0,391,374,451,0,0,0,True,True,True,0,0,False,False,0
2069,12822,4,110,9355,1,9378,1,9364,1,7609,1,9359,1,0,0,0,0,0,0,0,0,17,2,16,2,0,False,50,50,100,100,0,451,407,0,0,0,0,False,False,True,0,0,False,False,0
2070,14412,5,110,8200,1,9367,1,7609,1,5348,3,5338,1,0,0,0,0,0,0,0,0,6,99,-1,0,0,False,50,50,100,100,0,451,407,0,0,0,0,False,False,True,0,0,False,False,0
2071,10010,1,5,9184,1,5056,2,5361,1,5432,1,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2072,10019,1,8,9185,1,5056,2,5361,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2073,10024,1,10,8660,1,5056,2,5364,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2074,10043,1,14,9186,1,5063,1,5056,1,5361,1,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2075,10052,1,16,8661,1,5063,1,5056,1,5364,1,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2076,10068,1,20,8662,1,5057,2,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2077,10080,1,22,8663,1,5057,2,5276,1,5433,1,0,0,0,0,0,0,0,0,0,0,2,2,5,1,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2078,10098,1,26,9193,1,5058,2,5368,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2079,10115,1,30,8664,1,5058,2,5371,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2080,10134,1,34,8665,1,5058,2,5373,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2081,19243,6,35,9205,1,9196,1,4583,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,-1,0,0,False,50,100,100,100,0,0,0,0,0,0,0,False,True,True,0,0,False,False,0
2082,10154,1,38,8666,1,5065,2,5373,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2083,10172,1,41,9209,1,5065,2,5371,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2084,10201,1,45,8667,1,5065,2,5374,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,5,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2085,10219,1,49,8668,1,5059,2,5376,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,6,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0
2086,19293,6,55,9224,1,9374,1,4587,1,5376,1,0,0,0,0,0,0,0,0,0,0,13,3,12,2,0,False,50,100,100,100,0,0,255,0,318,0,0,True,True,True,0,0,False,False,0
2087,10245,1,70,9226,1,9461,1,5061,1,5068,1,5378,1,0,0,0,0,0,0,0,0,14,1,17,1,0,False,50,100,100,100,0,0,318,0,374,0,0,True,True,True,0,0,False,False,0
2088,10239,1,70,9461,1,5060,1,5068,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,17,1,0,False,50,100,100,100,0,0,318,0,374,0,0,True,True,True,0,0,False,False,0
2089,17778,7,40,7959,1,4697,1,4640,1,4654,1,4782,1,4780,1,0,0,0,0,0,0,2,5,7,4,1383,False,50,100,50,100,0,0,0,0,0,0,0,False,False,True,0,0,False,False,0
