key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
198,"Vous appelez votre mascotte hectoculus monoculaire. Cet œil rampant est en réalité un bout qui s'est détaché du monstre du même nom.","Détaché du reste de son corps d'origine, cet œil a été qualifié d'hectoculus monoculaire, à défaut de meilleure appellation. Désormais incapable de voir tout autour de lui, il est d'un naturel nerveux et bouge constamment.","Gpshh...","Mucus hectoculaire","Réduit de 70% la vitesse de déplacement des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 5s",35,35,2,False,True,False,False,False,"Enfeeblement"
199,"Vous appelez votre mascotte Mog dàoshi, vêtue dans la plus pure tradition orientale.","Enrei, le compagnon de Togen, a fabriqué ce petit pantin volant à l'effigie d'un Mog éorzéen en se disant que cela plairait aux aventuriers. Il l'a ensuite vêtu d'une tenue typiquement orientale pour le marquer de son empreinte.","Kupopo<Indent/>!","Kung-fu","Projette en arrière les ennemis dans l'aire d'effet.",30,35,3,False,False,True,False,False,"Special"
200,"Vous appelez votre mascotte Jibanyan. Ce chat mystérieux semble avoir une dent contre tous les véhicules à roues.","Ayant perdu la vie après avoir été renversé, l'esprit de Jibanyan s'est retrouvé lié au croisement où s'est produit l'accident et cherche désormais à se venger sur tous les véhicules qui passent, mais sans succès.","Je m'occupe de chat<Indent/>!","Fureur du chaton","Inflige des dégâts d'attaque 230 aux ennemis dans l'aire d'effet.",50,30,4,False,False,False,True,False,"Damage"
201,"Vous appelez votre mascotte Komasan. Cette créature exotique a apparemment décidé de quitter le temple dont il assurait la garde pour vivre des aventures.","Komasan est un chien-lion qui gardait l'entrée d'un temple dans une région rurale, mais il a depuis décidé de partir à la découverte du monde et ne peut s'empêcher d'exprimer son admiration lorsqu'il visite une grande cité.","Tourneboulant<Indent/>!","Valse des esprits","Place un piège qui peut être déclenché 10 secondes plus tard.
Piège<Indent/>: inflige des dégâts d'attaque 260 aux ennemis dans l'aire d'effet.",40,40,2,False,True,True,True,False,"Trap"
202,"Vous appelez votre mascotte Whisper. Ce curieux spectre se définit lui-même comme majordome et aime prétendre tout savoir.","Se présentant lui-même comme un majordome, Whisper aime parler au sujet des Yo-kai en affichant un air pédant alors qu'il se contente simplement de lire un livre sur le sujet.","Votre majordome est avancé<Indent/>!","BlaBlAttaque","Réduit de 50% la défense des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",40,30,2,True,False,True,False,False,"Enfeeblement"
203,"Vous appelez votre mascotte Blizzaria. Malgré ses charmes, cette femme est aussi froide que la glace qu'elle semble contrôler comme bon lui semble.","Possédant le pouvoir de faire baisser la température où elle veut et comme bon lui semble, Blizzaria est capable de provoquer des chutes de neige en plein été ou de geler la lave des volcans.","Ça va jeter un froid<Indent/>!","Congère luisante","Augmente de 20 l'attaque des alliés dans l'aire d'effet, ou de 40 s'ils sont de type “Monstre”.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",45,30,3,False,False,True,False,False,"Enhancement"
204,"Vous appelez votre mascotte Kyubi. Cet étrange renard n'a pas moins de neuf queues et semble se placer haut dans la hiérarchie des Yo-kai.","Ce mystérieux renard pourvu de neuf queues est considéré comme l'un des Yo-kai les plus puissants qui soient, étant même capable de faire entrer un volcan en éruption.","Pathétique...","Inferno","Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet.",40,30,2,True,False,False,False,False,"Damage"
205,"Vous appelez votre mascotte Komajiro. Cette créature est le frère jumeau du Yo-kai Komasan, qu'il surpasse pour ce qui est de la faculté d'adaptation.","Ce chien-lion n'est autre que le jeune frère jumeau de Komasan. Il est à la recherche de ce dernier depuis qu'il s'est enfui du temple qu'ils gardaient ensemble, mais n'arrive à le trouver nulle part.","C'est tourneboulant<Indent/>!","Fulguration","Inflige 10 points de dégâts périodiques par seconde aux ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s",40,30,2,False,True,False,True,False,"Damage"
206,"Vous appelez votre mascotte Corniot. Malgré son apparence pour le moins repoussante, ce chien à visage humain cherche à se faire aimer de tout le monde.","Ce caniche à tête d'homme prend un malin plaisir à effrayer les gens qui s'approchent de lui par derrière, pensant avoir affaire à un joli petit chien. Il n'a toutefois qu'une envie<Indent/>: se faire aimer de tout le monde.","Nom d'un chien<Indent/>!","Grand caninvore","Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet.",30,30,3,False,True,False,False,False,"Damage"
207,"Vous appelez votre mascotte Noko. Ce serpent fantastique est paraît-il une sorte de porte-bonheur vivant.","Étant réputé pour apporter chance et bonheur, cet étrange serpent est tétanisé à l'idée d'être découvert et attrapé par des humains... ce qui arrive très souvent, car le pauvre reptile n'est absolument pas doué pour se cacher.","Noko noko<Indent/>!","Sourire de Noko","Soigne 100 PV aux alliés dans l'aire d'effet, ou 150 PV s'ils sont de type “Monstre”.",30,30,2,False,False,True,False,False,"Restoration"
208,"Vous appelez votre mascotte Octorgone. Ce petit personnage à l'étrange écharpe est l'un des plus puissants Yo-kai qui soient.","Ce garçon appartient à l'élite des Yo-kai, notamment grâce à la manière qu'il a de se battre avec l'écharpe en forme de dragon créée par son aura.","Tsss<Indent/>!","Octoreptile","Inflige des dégâts d'attaque 100 aux ennemis dans l'aire d'effet.",50,40,2,True,False,False,False,False,"Damage"
209,"Vous appelez votre mascotte Shogunyan. Cet ancêtre du Yo-kai Jibanyan est un redoutable guerrier capable de trancher n'importe quel ennemi avec son sabre.","Ce Yo-kai revêtu d'une armure de guerrier oriental n'est autre que l'ancêtre de Jibanyan. Excellent bretteur, il est capable de découper tout et n'importe quoi grâce à son sabre au tranchant légendaire.","Cœur de guerrier<Indent/>!","Chatana","Inflige des dégâts d'attaque 150 aux ennemis dans l'aire d'effet et réduit leur défense de 30%.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",30,30,2,False,False,False,True,False,"Damage"
210,"Vous appelez votre mascotte Hovernyan. Ce chat Yo-kai volant porte sur son front une blessure reçue au combat.","Bien qu'il flotte dans les airs, ce Yo-kai félin a bien les pattes sur terre et est quelqu'un sur qui on peut compter. Il tire une grande fierté de la cicatrice qu'il porte au front et qu'il a reçue lors d'un combat.","Je te couvre<Indent/>!","Aplanissement","Inflige des dégâts d'attaque 230 aux ennemis dans l'aire d'effet.",50,25,2,False,True,False,False,False,"Damage"
211,"Vous appelez votre mascotte Robonyan F-Type. Ce chat-robot serait la version améliorée d'un autre modèle et semble en être par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement fier.","Ce Yo-kai mécanique est un modèle amélioré de celui appelé Robonyan, auquel toutes les fonctions inutiles ont été retirées et dont l'apparence a été améliorée pour devenir le chat-robot parfait.","Mode Sommeil activé<Indent/>!","Autodestruction","Inflige des dégâts d'attaque 300 aux ennemis dans l'aire d'effet. Les mascottes qui ont utilisé des PdT sont au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment renvoyées.",35,30,3,False,False,True,False,False,"Damage"
212,"Vous appelez votre mascotte Usapyon. Ce Yo-kai serait originaire d'une contrée différente des autres, située en Occident.","Originaire d'une lointaine contrée occidentale, ce Yo-kai nourrit le secret espoir de pouvoir un jour aller dans l'espace. Lorsque sa colère atteint son paroxysme, il déclenche son mode Vador.","Tir à vue<Indent/>!","Lapinou Rayon","Inflige des dégâts d'attaque 230 aux ennemis dans l'aire d'effet.",30,30,2,False,False,True,True,False,"Damage"
213,"","","","","",0,0,0,False,False,False,False,False,""
214,"Vous appelez votre mascotte poupée Namingway, con<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>née à l'image d'un vagabond légendaire qui avait le chic pour trouver des surnoms.","Selon certains, il serait un survivant du peuple de la Lune. Ce qui est sûr, c'est qu'il ne peut pas s'empêcher de donner des surnoms à tous ceux qu'il rencontre sur sa route. Il ne sort jamais sans son livre dans lequel il consigne
tous ces nouveaux noms.","Going-My-Way !","Hummingway","Dissipe toutes les altérations d'état des alliés dans l'aire d'effet.",50,50,3,False,False,True,True,False,"Disarming"
215,"Vous appelez votre mascotte Alexander articulé. Il semble même plus détaillé que le vrai.","Développé par la Main indigo afin d'en apprendre plus sur sa structure, les gens s'étonnent encore de son niveau de détails. Sa faculté à se déplacer rapidement en effrayera cependant plus d'un. ","Schklink Schklonk  !","Plaidoyer divin","Augmente de 10 la défense des alliés dans l'aire d'effet, ou de 30 s'ils sont de type “Monstre”.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",30,60,2,True,False,False,False,False,"Enhancement"
216,"Vous appelez votre mascotte marcassin. Ce petit sanglier sauvage n'a pas froid aux yeux et n'hésite pas à charger comme les grands.","Ce marcassin menait une vie paisible dans sa bauge des vallées de Xelphatol, jusqu'au jour où il prit la décision de suivre un aventurier pour devenir
aussi téméraire que ses pairs. Il s'entraîne
sans relâche à per<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>ner
sa charge porcine déjà
im<SoftHyphen/>pres<SoftHyphen/>sion<SoftHyphen/>nante.","Clop clop clop !","Charge porcine","Augmente de 20 l'attaque des alliés dans l'aire d'effet, ou de 30 s'ils sont de type “Créature”.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 9s",95,55,3,False,False,True,True,False,"Enhancement"
217,"Vous appelez votre mascotte nouveau Thancred miniature. Il porte maintenant un bandeau cachant son œil gauche et a adopté un style plus sauvage depuis qu'il est revenu du flux éthéré.","Après son long séjour passé à survivre dans l'Avant-pays dravanien, Thancred a obtenu de nouveaux vêtements très seyants en faisant du troc avec les Gnathes de Loth ast Vath. Il a par ailleurs sympathisé avec un
écureuil grignoteur.","La survie, ça me connaît !","Technique de survie","Réduit de 50% la vitesse de déplacement des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 5s",55,30,4,False,True,False,False,False,"Enfeeblement"
218,"Vous appelez votre mascotte nouvelle Alisaie miniature. On ne la confond plus avec la miniature de son frère jumeau grâce à ses nouveaux vêtements.","Tataru, n'ayant jamais douté du retour d'Alisaie, lui avait tissé de nouveaux vêtements. Pour ce faire elle avait commencé par con<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>ner un modèle à taille réduite avant de sauter le pas. Rien de tel pour réduire les coûts de
production !","Prêtez-moi main-forte !","Pour Emery","Augmente de 40 l'attaque des mascottes qui ont utilisé des PdT.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",45,25,3,False,False,False,True,False,"Enhancement"
219,"Vous appelez votre mascotte Edda miniature. Ce pantin reproduit les traits d'Edda Cœur-noir après sa chute dans les abysses. Il a été con<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>né dans l'espoir de ne jamais oublier les tristes événements passés.","Un certain occultiste a créé ce pantin en mémoire de son amie disparue. Ses cheveux ont l'air de s'être allongés depuis la dernière fois que vous l'avez sorti de sa malle. À mettre sur le compte de votre imagination... n'est-ce pas<Indent/>? ","AVEREAVEREAVERE","Le fardeau de l'amour","Réduit de 50% la défense des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",90,40,1,False,False,False,False,True,"Enfeeblement"
220,"Vous appelez votre mascotte Yuna miniature, un pantin créé à l'image d'une héroïne des temps anciens.","Un pantin créé à l'image de Yuna, une héroïne des temps anciens. On raconte qu'elle était un Invo-
keur hors du commun, partie en voyage afin d'apporter la paix sur le monde. Son magnifique cos-
tume ressemble aux vête-
ments portés dans les
contrées d'Orient.","Je suis prête<Indent/>!","Credo de l'Invokeur","Soigne 100 PV aux alliés dans l'aire d'effet, ou 150 PV s'ils sont de type “Poupée”.",85,60,3,False,False,True,False,False,"Restoration"
221,"Vous appelez votre mascotte Rikku miniature, un pantin créé à l'image d'une héroïne des temps anciens.","On raconte que cette héroïne choisit de devenir la gardienne d'une jeune Invokeur et l'accompagna lors de son voyage. La légende dit qu'elle avait toujours plus d'un tour dans son sac, tradition renfor-
cée par le geste du pantin
qui fouille dans sa besace
avant de mimer un jet.","Laissez-moi faire<Indent/>!","Alchimie","Place un piège qui peut être déclenché 10 secondes plus tard.
Piège<Indent/>: inflige des dégâts d'attaque 260 aux ennemis dans l'aire d'effet.",50,40,4,False,False,True,False,False,"Trap"
222,"Vous appelez votre mascotte Lulu miniature, un pantin créé à l'image d'une héroïne des temps anciens.","Bien que passée maîtresse dans l'art de la magie noire, cette héroïne se servait aussi d'une peluche au cours des combats. Cette dernière a bien sûr été elle aussi reproduite. Un exploit technique témoignant du talent de son créateur.","Voyons ce que tu as dans le ventre.","Magie noire","Inflige des dégâts d'attaque 90 aux ennemis dans l'aire d'effet.",70,40,2,False,False,True,False,False,"Damage"
223,"","","","","",0,0,0,False,False,False,False,False,""
224,"Vous appelez votre mascotte Moenbryda miniature. Ce pantin fait preuve d'une ressemblance si frappante qu'Urianger s'y tromperait... s'il la voyait de loin.","Urianger a con<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>né ce pantin en cachette suite à la disparition de Moenbryda. Il espérait ainsi mettre de l'ordre dans les sentiments qu'il avait ignorés jusqu'ici. L'expression chaleureuse sur son visage doit être celle qu'elle lui
réservait.","Où est-ce que tu te cachais, vieille canaille<Indent/>!?","Hache double","Inflige des dégâts équivalents à 50% de sa solidité au portail ennemi le plus proche. N'a aucun effet si ce dernier est déjà détruit.",30,35,3,False,True,False,False,False,"Dismantling"
225,"Vous appelez votre mascotte œil du Cirque. Ce rejeton d'ahriman a un triste passé. Vendu au Cirque intercontinental, il était leur propriété avant de devenir votre compagnon.","Alors qu'il allait enfin pouvoir goûter à l'air frais du monde matériel, ce rejeton d'ahriman encore bien trop chétif pour se défendre fut aussitôt capturé par un chasseur et vendu au Cirque intercontinental, qui l'exposa en spectacle
de foire.","(scrute scrute)","Combat de regard","Dissipe tous les effets bénéfiques des ennemis dans l'aire d'effet.",45,40,3,False,True,True,False,False,"Disarming"
226,"Vous appelez votre mascotte chiot bulldog. Une petite boule de poils bien trop gentille et trop mimi pour achever l'en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment destiné à en faire un chien de guerre.","Ce chiot est le fruit d'un programme eugénique de l'empire de Garlemald visant à intégrer canidés et monstres aux bataillons. Il s'est cependant vite avéré manquer de férocité malgré son pedigree hors pair dès le premier jour de
son en<SoftHyphen/>traî<SoftHyphen/>ne<SoftHyphen/>ment à
Castrum Oriens.","Ouaf ouaf<Indent/>!","Instinct combatif","Rend les mascottes dans l'aire d'effet invulnérables aux attaques venant des ennemis de type “Monstre”.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 5s",30,45,2,False,True,False,False,False,"Enhancement"
227,"Vous appelez votre mascotte ange de la résurrection. Une poupée apaisante et pleine d'amour.","Les aventuriers tombés au combat et en attente d'un sort de résurrection disent souvent avoir aperçu une silhouette angélique lors de leur errance dans les limbes. Cette poupée a été con<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>née afin d'en reproduire les traits, mais
on doute encore de ces
témoignages.","Poui poui poui. Piririne<Indent/>!","Levée de bouclier","Rétablit votre bouclier s'il a été détruit.",30,60,2,False,False,False,True,False,"Special"
228,"Vous appelez votre mascotte Estinien miniature. Ce pantin à l'effigie d'Estinien, le Dragon céleste, ressemble trait pour trait à son modèle d'origine.","Les artisans ont longuement débattu de l'aspect de cette poupée. Quant à la peindre en bleu, en rouge, ou à fixer une pêche au bout de sa lance pour plus de sécurité. Finalement, il fut décidé qu'elle aurait l'apparence du chevalier
dragon partant au combat.","Espèce de...<Indent/>!","Super saut","Téléporte les mascottes qui ont utilisé des PdT vers le portail central.",45,20,4,False,True,False,False,False,"Special"
229,"Vous appelez votre mascotte Hraesvelgr miniature. Un pantin partageant les traits d'un des sept dragons anciens.","Son créateur a fait en sorte qu'on puisse lire un soupçon de gentillesse au fond des yeux de ce pantin. Sûrement afin de rappeler l'amour tabou entre Hraesvelgr et Shiva qui amorça une nouvelle ère d'entente entre humains et
dragons.","Shiva...","Bénédiction du dragon","Dissipe toutes les altérations d'état des alliés dans l'aire d'effet.",65,50,3,False,False,False,True,False,"Disarming"
230,"Vous appelez votre mascotte Gigi. Un précieux ami fabriqué par un grand mage sharlayanais du nom de Kwane.","Ce pantin, autrefois nommé Bibi par son créateur, manipulait la chronomancie. Il est malheureusement devenu momentanément incapable de recourir à la magie depuis qu'il a puisé dans ses dernières forces pour vous sauver la vie,
à vous et à Hildibrand.","<Indent/>.<Indent/>.<Indent/>.<Indent/>.<Indent/>. ","Chronomancie","Inflige des dégâts équivalents à 6% de sa solidité à la pierre arcanique ennemie la plus proche.",60,50,2,False,True,False,False,False,"Dismantling"
231,"Vous appelez votre mascotte esprit synthétique. Grâce à ce nouveau corps, il est toujours prêt à partir à l'aventure à vos côtés.","Cet être arcanique a été créé par Ardashir à l'aide d'une pierre d'âme. Grâce à cette enveloppe corporelle, il peut quitter l'arme anima qui l'héberge ha<SoftHyphen/>bi<SoftHyphen/>tuel<SoftHyphen/>le<SoftHyphen/>ment pour vous tenir compagnie en toutes cir<SoftHyphen/>cons<SoftHyphen/>tan<SoftHyphen/>ces.","Comptez sur moi, <If(PlayerParameter(4))>Maîtresse<Else/>Maître</If><Indent/>!","Éclat anima","Augmente de 25 l'attaque des alliés dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",65,55,1,False,False,False,False,True,"Enhancement"
232,"Vous appelez votre mascotte Scáthach miniature, une poupée magique à l'image de la Reine des ombres. Son créateur reste étrangement inconnu à ce jour.","Les mots “Une preuve de mon amour” sont inscrits sous un de ses pieds en éorzéen moderne, un signe que la poupée est bien trop récente pour dater de l'époque de Mhach. Le souci du détail qu'il a fallu pour la créer relève plus
de l'obsession que du
savoir-faire.","<Indent/>.<Indent/>.<Indent/>.<Indent/>.<Indent/>. ","Gifle de l'ombre","Projette en arrière les ennemis dans l'aire d'effet.",30,30,3,False,True,False,False,False,"Special"
233,"Vous appelez votre mascotte Nidhogg miniature, un pantin partageant les traits d'un des sept dragons anciens.","Même au format de poche, ce dragon survivant dans le seul but d'assouvir sa vengeance millénaire contre Ishgard ne perd rien de sa majesté, et reste aussi l'ennemi juré du Dragon céleste.","Akh Morn<Indent/>!","Chant ultime","Inflige des dégâts d'attaque 110 aux ennemis dans l'aire d'effet.",95,60,3,False,True,True,False,False,"Damage"
234,"Vous appelez votre mascotte chiot des enfers. Petit du limier des enfers, son regard et son odorat sont déjà par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement affûtés.","Dès leur plus jeune âge, les limiers des enfers développent une acuité visuelle extrême afin de survivre aux périls du monde du néant. S'ils abhorrent d'ordinaire la compagnie des hommes, ils restent très fidèles envers les rares
élus qui parviennent
à gagner leur confiance.","Kaï, kaï<Indent/>!","Jappement","Réduit de moitié le temps de recharge pour l'invocation des mascottes.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",45,45,4,False,False,True,False,False,"Special"
235,"Vous appelez votre mascotte Ohl Deeh miniature, re<SoftHyphen/>pré<SoftHyphen/>sen<SoftHyphen/>tant le dragonnet au fort caractère dans ses moindres détails.","Mogzin, un artisan des Mogs célestes, a con<SoftHyphen/>fec<SoftHyphen/>tion<SoftHyphen/>né ce pantin afin de faire une farce mog à son ami de toujours, le dragonnet Ohl Deeh. Réalisé sans la moindre concession, ce n'est ni plus ni moins qu'une véritable œuvre d'art.","Répète un peu ça pour voir<Indent/>!","Farce","Place un piège qui peut être déclenché 10 secondes plus tard.
Piège<Indent/>: inflige des dégâts d'attaque 260 aux ennemis dans l'aire d'effet.",55,50,3,False,False,True,False,False,"Trap"
236,"Vous appelez votre mascotte lune mécanique. Une mascotte brillante en forme d'astre lunaire. L'emote “toucher” permet de changer sa hauteur.","Ce luminaire monte ou descend avec l'emote “toucher”. Il a été développé suite au succès du soleil mécanique pour toutes les personnes soucieuses de leur peau. La couleur ainsi que l'intensité de la lumière ont été ajustées
afin d'éviter les rides et
de trop bronzer.","Bzzzz... bzzzz...","Éclat lunaire","Augmente de 20 l'attaque des alliés dans l'aire d'effet, ou de 40 s'ils sont de type “Mécanisme”.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",75,65,2,False,False,True,False,False,"Enhancement"
237,"Vous appelez votre mascotte bébé chocobo des mers, une petite créature armée pour traverser les mers, mais qui ne sait pas nager.","Une personne craignant que ce chocobo ne se noie lui donna cette bouée. Elle fut très utile le jour où la créature s'approcha du bord de mer et fut emportée par une vague<Indent/>! Elle ne dut son salut qu'à la première
chose qu'elle pinça de son
bec... un hameçon<Indent/>!","Kwé kwé<Indent/>!","Larme de fond","Inflige des dégâts d'attaque 100 aux ennemis dans l'aire d'effet et réduit leur défense de 40%.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",70,25,3,False,False,True,False,False,"Damage"
238,"Vous appelez votre mascotte Bartz miniature, qui chevauche son chocobo à toute vitesse comme si le vent l'appelait...","Ce pantin reproduit à la perfection Bartz, un ancien héros, chevauchant son ami chocobo. N'écoutez que votre cœur et laissez-vous porter par le vent, l'aventure vous appelle<Indent/>!","Moi et mon chocobo, nous allons là où le sentier nous mène.","Bond Boko","Inflige des dégâts d'attaque 300 aux ennemis dans l'aire d'effet. Les mascottes qui ont utilisé des PdT sont au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment renvoyées.",80,65,4,False,False,True,True,False,"Damage"
239,"Vous appelez votre mascotte mage rouge mécanique, un petit mage à fière allure avec son chapeau et sa cape rouges<Indent/>!","Ce pantin articulé ressemble comme deux gouttes d'eau à un ancien héros. On raconte qu'il avait étudié la magie blanche et la magie noire, si bien qu'il était capable d'utiliser les deux. Mal<SoftHyphen/>heu<SoftHyphen/>reu<SoftHyphen/>se<SoftHyphen/>ment, on dit également qu'il
n'excellait dans aucune
de ces disciplines...","<Indent/>.<Indent/>.<Indent/>.<Indent/>.<Indent/>. ","Retour à Garlaige","Augmente de 35% la vitesse de déplacement des alliés dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",50,45,3,False,True,True,True,False,"Enhancement"
240,"Vous appelez votre mascotte chiot fantasmagorique. Si jeune et déjà l'instinct de tuer.","Les petits du limier fantasmagorique doivent apprendre très tôt à défendre leur territoire dans le monde du néant, et donc à tuer. Solitaires de nature, il est néanmoins possible de les apprivoiser, auquel cas ce sont des compagnons
tout à fait dévoués.","Ouaf, ouaf<Indent/>!","Dents de lait","Inflige des dégâts équivalents à 70% de sa solidité au bouclier ennemi. N'a aucun effet si ce dernier est déjà détruit.",65,35,4,False,False,False,True,False,"Dismantling"
241,"Vous appelez votre mascotte loutre choute. Une loutre tout ce qu'il y a de plus normale, mais beaucoup plus choute<Indent/>!","Cette créature est dotée d'une in<SoftHyphen/>tel<SoftHyphen/>li<SoftHyphen/>gence ex<SoftHyphen/>cep<SoftHyphen/>tion<SoftHyphen/>nelle, en plus d'être douée de ses petites pattes. Il ne lui manque vraiment que la parole<Indent/>! Les nobles des contrées orientales l'aiment tant que certains en dressent pour en faire
l'animal de compagnie
parfait.","Kiii<Indent/>!","Brasse de dos","Ajoute le type “Créature” aux points faibles des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",65,35,3,False,False,False,True,False,"Enfeeblement"
242,"Vous appelez votre mascotte bébé renard, un renardeau dont la mère a vécu un millénaire.","Cette créature a beau descendre d'animaux fantastiques, elle est encore trop jeune pour avoir quoi que ce soit de particulier. Ce n'est pas demain que vous la verrez se transformer en être humain<Indent/>!","Kiii<Indent/>?","Endormissement du renard","Soigne 100 PV aux alliés dans l'aire d'effet, ou 150 PV s'ils sont de type “Créature”.",65,50,3,False,True,False,False,False,"Restoration"
243,"Vous appelez votre mascotte Tora-jiro, un chaton roux qui ne connaît pas son aîné.","Un chaton roux ex<SoftHyphen/>trê<SoftHyphen/>me<SoftHyphen/>ment mignon qui aurait fini dans l'estomac d'un gros monstre si un expert de la Chasse n'était pas passé par là. Il le nomma Tora-jiro avant de repartir, ce qui veut po<SoftHyphen/>ten<SoftHyphen/>tiel<SoftHyphen/>le<SoftHyphen/>ment dire qu'il y a quelque part un
Tora-taro.","Miaaaou<Indent/>!","Impulsion sauvage","Réduit de 70% la vitesse de déplacement des ennemis dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 5s",65,40,4,False,False,True,False,False,"Enfeeblement"
244,"Vous appelez votre mascotte hippocampoupon, la progéniture d'un hippocampe légendaire.","Cette créature a enroulé par réflexe sa queue autour du harpon qu'on venait de lancer sur elle et qu'elle avait réussi à esquiver. C'est comme ça qu'un pêcheur l'a capturée. Elle vit depuis à la surface avec les humains, mais ça ne
semble pas lui déplaire.","!?","Piégeur de piège","Déclenche un piège ennemi comme s'il vous appartenait. S'il inflige des dégâts d'attaque, sa puissance est multipliée par 1,5.",45,40,2,False,False,True,False,False,"Damage"
245,"Vous appelez votre mascotte poisson-bombo, un jeune spécimen qui ne vous explosera pas à la figure.","Un poisson qui tire son nom de sa ressemblance avec les bombos, car comme eux, il se gonfle lorsqu'il se sent en danger. Il est lui aussi recouvert d'une pellicule grasse qui pourrait laisser penser qu'il peut s'enflammer s'il le
veut, mais pas d'inquiétude,
il en est incapable.","Boum<Indent/>?","Grossissement","Augmente de 20 la défense des alliés dans l'aire d'effet.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Durée<Indent/>:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",25,30,2,False,False,True,True,False,"Enhancement"
