key,0
9789,"Échange de devises<Indent/>: <Clickable(<Sheet(ObjStr,IntegerParameter(1),0)/>)/>
<97>E803</97>"
9790,"Haut fait<Indent/>:
<Clickable(<Sheet(Achievement,IntegerParameter(1),1)/>)/>"
9791,"<Clickable(<Sheet(ContentFinderCondition,IntegerParameter(1),38)/>)/>
Chasse au trésor du lapin du bonheur"
9792,"???"
9793,"RÉSULTATS"
9794,"VAINQUEUR"
9795,"<If(LessThan(IntegerParameter(1), 4))><Switch(IntegerParameter(1))><Case(1)>1er</Case><Case(2)>2e</Case><Case(3)>3e</Case></Switch><Else/><Value>IntegerParameter(1)</Value>e</If>"
9796,"<Highlight>StringParameter(1)</Highlight>"
9797,"Points<Indent/>: <Value>IntegerParameter(1)</Value>"
9798,"Captures<Indent/>: <Value>IntegerParameter(1)</Value> "
9799,"Temps restant<Indent/>: <Value>IntegerParameter(1)</Value>:<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>"
9800,"Suivant"
9801,"Détails du jeu"
9802,"Détails du personnage"
9803,"Jeu de <Highlight>StringParameter(1)</Highlight>"
9804,"Fermer"
9805,"<Highlight>StringParameter(1)</Highlight>"
9806,"Rejouer"
9807,"Peut être rejoué encore <Value>IntegerParameter(1)</Value> fois."
9808,"Indisp."
9809,"Confirmation... <Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
9810,"Vous êtes sur le point de quitter la salle de tournoi libre. Le tournoi prendra fin si un des membres de l'équipe refuse de rejouer.
Confirmer<Indent/>?"
9811,"L'accord de tous les membres de l'équipe est nécessaire pour rejouer. Le tournoi prendra fin si vous refusez.
Rejouer<Indent/>?"
9812,"Oui"
9813,"Non"
9814,"Obtention"
9815,"Résultats du tour <Value>IntegerParameter(1)</Value>"
9816,""
9817,"Classement"
9818,"Nom du joueur"
9819,"Points"
9820,"Captures"
9821,"<Highlight>StringParameter(1)</Highlight>"
9822,"-"
9823,"<If(LessThan(IntegerParameter(1), 4))><Switch(IntegerParameter(1))><Case(1)>1er</Case><Case(2)>2e</Case><Case(3)>3e</Case></Switch><Else/><Value>IntegerParameter(1)</Value>e</If>"
9824,"Duels du tour <Value>IntegerParameter(1)</Value>"
9825,"Veuillez attendre que tous les duellistes aient fini de se préparer."
9826,"<Value>IntegerParameter(1)</Value>:<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>"
9827,"Table 1"
9828,"Table 2"
9829,"Table 3"
9830,"Table 4"
9831,"<Highlight>StringParameter(1)</Highlight>"
9832,"Points<Indent/>: <Value>IntegerParameter(1)</Value>"
9833,"Captures<Indent/>: <Value>IntegerParameter(1)</Value> "
9834,"En attente"
9835,"Prépare son jeu"
9836,"Hors ligne"
9837,"VICTOIRE"
9838,"DÉFAITE"
9839,"EX ÆQUO"
9840,"Duel invalide"
9843,"Duel en cours<Indent/>: tour <Value>IntegerParameter(1)</Value>"
9844,"Informations de personnage"
9845,"Commencer le duel<Indent/>?"
9846,"<Value>IntegerParameter(1)</Value>"
9847,"Votre adversaire étant hors ligne, vous avez gagné par forfait."
9848,"Duel en cours, veuillez patienter."
9849,"Règles du tournoi"
9850,"Veuillez choisir les règles du tournoi."
9851,"<Highlight>StringParameter(1)</Highlight>"
9852,"Aucune"
9853,"Temps restant<Indent/>: <Value>IntegerParameter(1)</Value>:<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>"
9854,"Confirmer"
9855,"Les règles suivantes seront en vigueur pendant le tournoi<Indent/>:

<Switch(IntegerParameter(1))><Case(1)>- <Highlight>StringParameter(2)</Highlight></Case><Case(2)>- <Highlight>StringParameter(2)</Highlight>
- <Highlight>StringParameter(3)</Highlight></Case><Case(3)>- <Highlight>StringParameter(2)</Highlight>
- <Highlight>StringParameter(3)</Highlight>
- <Highlight>StringParameter(4)</Highlight></Case><Case(4)>- <Highlight>StringParameter(2)</Highlight>
- <Highlight>StringParameter(3)</Highlight>
- <Highlight>StringParameter(4)</Highlight>
- <Highlight>StringParameter(5)</Highlight></Case></Switch>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Les règles ne peuvent être modifiées une fois le tournoi commencé.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Confirmer<Indent/>?"
9856,"Tous les par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants sont prêts.
Les duels sont sur le point de commencer."
9857,"Les adversaires ont été déterminés.
Les duels sont sur le point de commencer."
9858,"<If(GreaterThanOrEqualTo(IntegerParameter(1),0))>+<Value>IntegerParameter(1)</Value><Else/><Value>IntegerParameter(1)</Value></If>"
9859,"Tour terminé. Calcul des résultats en cours..."
9860,"Détails indisponibles"
9861,"Construction du jeu"
9862,""
9863,"Tour <Value>IntegerParameter(1)</Value>"
9864,"Points<Indent/>: <If(GreaterThanOrEqualTo(IntegerParameter(1),0))>+<Value>IntegerParameter(1)</Value><Else/><Value>IntegerParameter(1)</Value></If> / Captures<Indent/>: <If(GreaterThanOrEqualTo(IntegerParameter(2),0))>+<Value>IntegerParameter(2)</Value><Else/><Value>IntegerParameter(2)</Value></If>"
9865,"OK"
9979,"Récompense"
9980,"Mini Cactpot"
9981,"Méga Cactpot"
9982,"Mascotte en détresse"
9983,"Sus à l'imp-osteur"
9984,"Attention, fragile"
9985,"Un sacré courant d'air"
9986,"Voulez-vous danser<Indent/>?"
9987,"Lance-bombo"
9988,"Gilg-a-Moche"
9989,"Catapultour de Cristal"
9990,"Attrap'Mog"
9991,"Triple Triade"
9992,"Choc des mascottes"
9993,"Bonne pioche<Indent/>!"
9994,"Oh, la hache<Indent/>!"
9995,"Revue de mode"
9996,"La coupe est pleine"
10000,"Ouvre les paramètres de l'outil de mission."
10001,"Choisit la langue utilisée pendant la mission."
10002,"Paramètres de l'outil de mission"
10003,""
10004,"Quitter sans sauvegarder les changements<Indent/>?"
10005,"Conditions"
10006,"Règle du butin"
10007,"Définit les conditions de par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion à la mission."
10008,"Sans restriction"
10009,"Permet de participer à une mission avec une équipe comptant moins de par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants que le nombre requis.

 - Les monstres ne donneront plus de points d'expérience ou d'objets.
 - Les restrictions de rôles pour la composition de l'équipe seront ignorées.
 - Les synchronisations de niveau et de niveau d'objet seront désactivées.
 - Le taux de symbiose de l'équipement n'augmentera pas.
 - Certaines missions peuvent octroyer un effet bénéfique spécial aux joueurs.
 - Les votes d'abandon peuvent être lancés n'importe quand.

<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>* Disponible uniquement pour certaines missions.
* Uniquement si le chef d'équipe a activé cette option.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
10010,"Niveau d'objet minimum"
10011,"Permet de synchroniser l'équipement au niveau d'objet minimum défini pour la mission.

 - Les options “Niveau synchronisé” et “Niveau d'objet minimum” restent actives, même avec l'option “Sans restriction”.
 - Le taux de symbiose des objets augmente, même avec l'option “Sans restriction”.
 - Les ennemis octroient des points d'expérience et des objets, même avec l'option “Sans restriction”.

<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>* Uniquement si le chef d'équipe a activé cette option.
* Uniquement si l'équipe compte le nombre de par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants requis ou si l'option “Sans restriction” a été activée.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
10012,"Confirmer"
10013,"Option “Sans restriction” autorisée"
10014,"Option “Sans restriction” non autorisée"
10015,"Définit la règle du butin appliquée pendant la mission."
10016,"Normale"
10017,"Les options “besoin”, “cupidité” et “passer” peuvent être choisies.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>* Certaines missions disposent de l'option “juste cupidité”.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
10018,"Juste cupidité"
10019,"Seules les options “cupidité” et “passer” sont disponibles."
10020,"Maître du butin"
10021,"La dis<SoftHyphen/>tri<SoftHyphen/>bu<SoftHyphen/>tion du butin est opérée par le chef d'équipe."
10022,"Règle du butin<Indent/>: normale"
10023,"Règle du butin<Indent/>: juste cupidité"
10024,"Règle du butin<Indent/>: maître du butin"
10025,"<Sheet(ContentType,IntegerParameter(1),0)/><If(LessThan(IntegerParameter(2),0))><Else/> (<Sheet(ExVersion,IntegerParameter(2),0)/>)</If>"
10026,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>* “Maître du butin” et “Juste cupidité” sont disponibles uniquement dans certaines missions et lorsqu'une équipe compte le nombre de par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants requis ou que l'option “Sans restriction” est activée.
* Seul le chef d'équipe peut changer la règle du butin.
* La règle du butin choisie n'est effective qu'à l'intérieur de la zone instanciée.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
10027,"<CommandIcon(10)/> Sélectionner  <CommandIcon(11)/> Confirmer la par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion"
10028,"Niveau d'objet minimum non applicable"
10029,"Changement de règle du butin non applicable"
10030,"Réglages uniquement disponibles pour les équipes comptant le nombre de par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants requis ou si l'option “Sans restriction” est activée."
10031,"Rafraîchir le nombre de recrutements en cours"
10032,"***"
10033,"--"
10034,"Recruter des équipiers"
10035,"Voir les recrutements"
10036,"Autres recrutements"
10037,"En attente de grou<SoftHyphen/>page"
10038,"Ordre d'attente pour le rôle choisi"
10039,"<Value>IntegerParameter(1)</Value><If(LessThanOrEqualTo(IntegerParameter(1),1))>er<Else/>e</If>"
10040,"50e ou plus"
10041,"L'Antre des loups (classé)"
10042,"L'Antre des loups (non classé)"
10043,"Front"
10044,"Obtention des in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions..."
10045,"Utilisation d'objets consommables impossible"
10046,"Bonus des repas sans effet"
10047,"Classé"
10048,"Combat classé"
10049,"J"
10050,"E"
10051,"D"
10052,"F"
10053,"Définit la ou les langues utilisées lors des missions. Le grou<SoftHyphen/>page se fera avec des joueurs partageant tous une de ces langues."
10054,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Sélectionnez la ou les langues utilisées en mission.
La langue du jeu est marquée d'une étoile (★).<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>* Ce choix est valable pour toutes les missions avec grou<SoftHyphen/>page.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
10055,"★"
10056,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>Attention<Indent/>:
Le temps d'attente lors des grou<SoftHyphen/>pages peut grandement varier en fonction des langues choisies et de celles utilisées dans les Mondes du centre de traitement de données.
Il est recommandé d'essayer d'autres langues si les délais d'accès aux missions deviennent anormalement longs après changement.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
10057,"Informations de mission"
10058,"Quitter sans sauvegarder les changements<Indent/>?"
10059,"Langue(s) choisie(s)<Indent/>: <If(GreaterThan(IntegerParameter(1),0))>japonais (J)<If(GreaterThan(IntegerParameter(2),0))>, <Else/><If(GreaterThan(IntegerParameter(3),0))>, <Else/><If(GreaterThan(IntegerParameter(4),0))>, <Else/></If></If></If><Else/></If><If(GreaterThan(IntegerParameter(2),0))>anglais (E)<If(GreaterThan(IntegerParameter(3),0))>, <Else/><If(GreaterThan(IntegerParameter(4),0))>, <Else/></If></If><Else/></If><If(GreaterThan(IntegerParameter(3),0))>allemand (D)<If(GreaterThan(IntegerParameter(4),0))>, <Else/></If><Else/></If><If(GreaterThan(IntegerParameter(4),0))>français (F)<Else/></If>"
10060,"Fonctions en mission"
10061,""
10062,"Options en mission"
10063,"Paramètres de l'outil de mission"
10064,"Quitter"
10065,"Sert à quitter l'instance.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>* Le premier joueur de l'équipe à abandonner reçoit une pénalité dans les cas suivants<Indent/>:
　- Mission en cours avec une équipe formée par grou<SoftHyphen/>page
　- 10 premières minutes d'une mission aléatoire en équipe préformée<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
10066,"Vote d'abandon"
10067,"Sert à demander leur avis aux équipiers pour quitter la mission en cours.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>* 15 minutes doivent s'être écoulées depuis le début de la mission pour que cette fonction soit disponible.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
10068,"Ajout de membres"
10069,"Sert à ajouter des membres en cours de mission, si l'équipe en compte moins que prévu."
10070,"Affichage des détails"
10071,"Sert à afficher les détails de la mission en cours.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><If(Equal(IntegerParameter(1),1))>* Affiche les “Ordres” dans le cas des opérations de guilde.<Else/><If(Equal(IntegerParameter(1),2))>* Affiche les “Objectifs” pour les mission d'exploration.<Else/></If></If><UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
10072,"Afficher les détails"
10073,"Fermer"
10074,"Paramètres de l'outil de mission"
10075,"Sert à régler divers paramètres relatifs à la par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion aux missions.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>* En cours de missions, les paramètres peuvent seulement être consultés.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
10076,"Outil de raid"
10077,""
10078,"Condition de grou<SoftHyphen/>page"
10079,"Déjà terminé"
10080,"Jamais terminé"
10081,"* Uniquement si vous avez déjà terminé le raid."
10082,"Objectif"
10083,"Réussir le raid"
10084,"Entraînement"
10085,"Initiale"
10086,"Médiane"
10087,"Finale"
10088,"* Uniquement si vous n'avez pas déjà obtenu la récompense hebdomadaire."
10089,"* Ne permet pas de sauter les phases précédentes."
10090,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>* “Déjà terminé” n'est disponible que pour les missions préalablement réussies.
<If(Equal(IntegerParameter(1),0))>* “Réussir le raid” n'est sélectionnable que si la récompense hebdomadaire n'a pas encore été obtenue.
<Else/></If>* Spécifier une phase ne permet pas de sauter celles précédentes.<UIGlow>01</UIGlow><UIForeground>01</UIForeground><If(Equal(IntegerParameter(1),0))>
<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>* L'enregistrement sera annulé si la remise à zéro hebdomadaire a lieu entre-temps.
* Un seul coffre si 1 à 4 équipiers ont déjà obtenu leurs récompenses hebdomadaires. Aucun coffre s'ils sont 5 ou plus.<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Else/></If>"
10091,"Tout désélectionner"
10092,"Participer"
10093,"<If(Equal(IntegerParameter(1),IntegerParameter(2)))><Value>IntegerParameter(1)</Value> joueur<If(LessThanOrEqualTo(IntegerParameter(1),1))><Else/>s</If><Else/><Value>IntegerParameter(1)</Value> à <Value>IntegerParameter(2)</Value> joueur<If(LessThanOrEqualTo(IntegerParameter(2),1))><Else/>s</If></If><If(GreaterThan(IntegerParameter(2),1))> (<Value>IntegerParameter(3)</Value> tank<If(LessThanOrEqualTo(IntegerParameter(3),1))><Else/>s</If>, <Value>IntegerParameter(4)</Value> soigneur<If(LessThanOrEqualTo(IntegerParameter(4),1))><Else/>s</If>, <Value>IntegerParameter(5)</Value> DPS de mêlée, <Value>IntegerParameter(6)</Value> DPS à distance physique<If(LessThanOrEqualTo(IntegerParameter(6),1))><Else/>s</If>, <Value>IntegerParameter(7)</Value> DPS à distance magique<If(LessThanOrEqualTo(IntegerParameter(7),1))><Else/>s</If>, <Value>IntegerParameter(8)</Value> DPS libre<If(LessThanOrEqualTo(IntegerParameter(8),1))><Else/>s</If>)<Else/></If>"
10094,"<Clickable(<Sheet(ClassJobCategory,IntegerParameter(1),0)/>)/> (jobs uniquement)"
10095,"Jobs identiques impossibles (voir aide de l'outil de raid)"
10096,"Attention<Indent/>: cette mission étant plus avancée que votre progression actuelle, <UIForeground>F201FE</UIForeground><UIGlow>F201FF</UIGlow>vous ne pourrez pas obtenir les récompenses hebdomadaires des étapes intermédiaires.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
Confirmer<Indent/>?"
10097,"Phase"
10098,"Progression (voir l'aide de l'outil de raid)"
10099,"Ouvrir l'aide de l'outil de raid"
10100,"Règle du butin<Indent/>: normale"
10101,"Règle du butin<Indent/>: juste cupidité"
10102,"Règle du butin<Indent/>: maître du butin"
10103,"Objets pouvant être obtenus<Indent/>: <Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
10104,"En passant votre tour pour <If(LessThanOrEqualTo(IntegerParameter(2),1))><SheetFr(Item,2,IntegerParameter(1),1,1)/><Else/>les <Value>IntegerParameter(2)</Value> <SheetFr(Item,12,IntegerParameter(1),2,1)/></If>, vous ne pourrez plus choisir les options “besoin” et “cupidité”. Confirmer<Indent/>?"
10105,"Cupidité"
10106,"Choix du des<SoftHyphen/>ti<SoftHyphen/>na<SoftHyphen/>tai<SoftHyphen/>re"
10107,"Annuler l'attribution par cupidité"
10108,"Attribuer <If(LessThanOrEqualTo(IntegerParameter(2),1))><SheetFr(Item,2,IntegerParameter(1),1,1)/><Else/>les <Value>IntegerParameter(2)</Value> <SheetFr(Item,12,IntegerParameter(1),2,1)/></If> par cupidité<Indent/>?"
10109,"Choix du des<SoftHyphen/>ti<SoftHyphen/>na<SoftHyphen/>tai<SoftHyphen/>re"
10110,""
10111,"Choisissez l'équipier auquel attribuer le butin."
10112,"Remettre <If(LessThanOrEqualTo(IntegerParameter(2),1))><SheetFr(Item,2,IntegerParameter(1),1,1)/><Else/>les <Value>IntegerParameter(2)</Value> <SheetFr(Item,12,IntegerParameter(1),2,1)/></If> à <Highlight>StringParameter(3)</Highlight><Indent/>?"
10113,"Coffre au trésor"
10114,"<CommandIcon(10)/> Sous-menu"
10115,"<If(Equal(IntegerParameter(1),IntegerParameter(2)))><Value>IntegerParameter(1)</Value> joueur<If(LessThanOrEqualTo(IntegerParameter(1),1))><Else/>s</If><Else/><Value>IntegerParameter(1)</Value> à <Value>IntegerParameter(2)</Value> joueur<If(LessThanOrEqualTo(IntegerParameter(2),1))><Else/>s</If></If><If(GreaterThan(IntegerParameter(2),1))> (<Value>IntegerParameter(3)</Value> tank<If(LessThanOrEqualTo(IntegerParameter(3),1))><Else/>s</If>, <Value>IntegerParameter(4)</Value> soigneur<If(LessThanOrEqualTo(IntegerParameter(4),1))><Else/>s</If> pur<If(LessThanOrEqualTo(IntegerParameter(4),1))><Else/>s</If>, <Value>IntegerParameter(4)</Value> soigneur<If(LessThanOrEqualTo(IntegerParameter(5),1))><Else/>s</If> axé<If(LessThanOrEqualTo(IntegerParameter(5),1))><Else/>s</If> barrières, <Value>IntegerParameter(6)</Value> DPS de mêlée, <Value>IntegerParameter(7)</Value> DPS à distance physique<If(LessThanOrEqualTo(IntegerParameter(7),1))><Else/>s</If>, <Value>IntegerParameter(8)</Value> DPS à distance magique<If(LessThanOrEqualTo(IntegerParameter(8),1))><Else/>s</If>, <Value>IntegerParameter(9)</Value> DPS libre<If(LessThanOrEqualTo(IntegerParameter(9),1))><Else/>s</If>)<Else/></If>"
10119,"Paramètres"
10120,"Temps d'échauf<SoftHyphen/>fe<SoftHyphen/>ment restant"
10121,"Détruisez le mannequin dans le temps imparti<Indent/>!"
10122,"Entraînement sur mannequin"
10123,""
10124,"Commencer"
10125,"Vous avez choisi “<Highlight>StringParameter(1)</Highlight>”. Continuer<Indent/>?"
10126,"S'entraîner sur un mannequin"
10127,"Ordre croissant"
10128,"Ordre décroissant"
10129,"<CommandIcon(8)/> Sélectionner  <CommandIcon(24)/> Défiler"
10130,"Salle des novices"
10131,""
10132,"Exercice <Highlight>StringParameter(1)</Highlight> n°<Value>IntegerParameter(2)</Value>"
10133,"Commencer"
10134,"Classe/job actuel<Indent/>:"
10135,"Rôle<Indent/>:"
10136,"<Clickable(<Highlight>StringParameter(1)</Highlight>)/>"
10137,"Liste des exercices terminés"
10138,"Recommencer un exercice"
10139,"La ou les conditions ne sont pas remplies<Indent/>:"
10140,"Rôle<Indent/>: <Value>IntegerParameter(1)</Value>"
10141,"Niveau<Indent/>: <Value>IntegerParameter(1)</Value>"
10142,"La ou les quêtes de classe suivantes doivent d'abord être terminées<Indent/>:"
10143,"<Clickable(<Highlight>StringParameter(1)</Highlight>)/>"
10144,"* Cette ou ces quêtes sont disponibles au faubourg de Thal, à Ul'dah. Adressez-vous à Mylla, à la guilde des gladiateurs."
10145,"* Cette ou ces quêtes sont disponibles au Tillac, à Limsa Lominsa. Adressez-vous à Wyrnzoen, à la guilde des maraudeurs."
10146,"1 joueur"
10147,"Exercices terminés"
10148,""
10149,"Exercice <Highlight>StringParameter(1)</Highlight> n°<Value>IntegerParameter(3)</Value><Indent/>: <Highlight>StringParameter(2)</Highlight>"
10150,"Vous n'avez terminé aucun exercice."
10151,"Fermer"
10152,"<Clickable(<Sheet(ClassJob,IntegerParameter(1),0)/>)/>"
10153,"Exercice pour <Highlight>StringParameter(1)</Highlight>"
10154,"Ces conditions ne sont pas remplies<Indent/>:"
10155,"1 joueur"
10156,"Disciples de la guerre et de la magie"
10157,"Niveau <Value>IntegerParameter(1)</Value>"
10158,"Aide de l'outil de raid"
10159,""
10160,"<UIForeground>F20202</UIForeground>Progression individuelle<UIForeground>01</UIForeground>
La progression des raids “sadiques” les plus récents est enregistrée indépendamment pour chaque joueur à des temps donnés, leur permettant de reprendre l'incursion à l'endroit où ils étaient parvenus.
Elle est réinitialisée tous les <ResetTime>1203</ResetTime><Switch(TopLevelParameter(220))><Case(1)>dimanches</Case><Case(2)>lundis</Case><Case(3)>mardis</Case><Case(4)>mercredis</Case><Case(5)>jeudis</Case><Case(6)>vendredis</Case><Case(7)>samedis</Case></Switch> à <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>h (temps réel).

<UIForeground>F20202</UIForeground>Participation en équipe<UIForeground>01</UIForeground>
Dans le cas d'une par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pa<SoftHyphen/>tion à un raid en équipe préformée, le point d'incursion est déterminé par la progression du chef d'équipe.
Des joueurs dont la progression diffère de celle du chef d'équipe peuvent participer au raid sous certaines conditions<Indent/>:
- Ceux qui sont moins avancés verront leur progression alignée sur celle du chef d'équipe.
- Ceux qui sont allés plus loin ne verront leur progression évoluer qu'une fois que le chef d'équipe les aura rattrapés.

<UIForeground>F20202</UIForeground>Récompenses et coffres<UIForeground>01</UIForeground>
Les personnages qui participent à un raid “sadique” récent qu'ils ont déjà terminé pendant la semaine en cours ne reçoivent pas de récompenses.
Par ailleurs, le nombre de ces joueurs influence celui des coffres apparaissant lors de l'incursion.
En cas d'enregistrement seul ou en équipe de moins de huit joueurs, le nombre de coffres peut varier en fonction de la progression des membres ajoutés par grou<SoftHyphen/>page automatique.

<UIForeground>F20202</UIForeground>Composition de l'équipe<UIForeground>01</UIForeground>
Pour les raids “sadiques” les plus récents, l'outil de raid forme des équipes composées de membres ayant des jobs différents.
Pour les DPS, la répartition se fait selon la structure suivante<Indent/>: mêlée / physique à distance / magique à distance / libre.
L'objectif choisi joue également sur la possibilité ou non d'avoir des jobs identiques dans les équipes préformées.
- “Réussir le raid”<Indent/>: jobs identiques impossibles
- “Entraînement”<Indent/>: jobs identiques possibles

<UIForeground>F20202</UIForeground>Règle du butin et langue<UIForeground>01</UIForeground>
Les paramètres utilisés sont ceux établis dans l'outil de mission.

<UIForeground>F20202</UIForeground>Pénalité d'abandon ou de retrait<UIForeground>01</UIForeground>
Dans le cas d'une équipe formée par grou<SoftHyphen/>page automatique, tout retrait répété ou abandon en cours de mission ayant un impact sur l'expérience des autres joueurs sera sanctionné par une pénalité.
Celle-ci s'appliquera à tous les types de missions utilisant la fonction de grou<SoftHyphen/>page automatique.
* Même avec une équipe comptant le nombre requis de par<SoftHyphen/>ti<SoftHyphen/>ci<SoftHyphen/>pants, quitter une mission aléatoire avant un certain temps fera également l'objet d'une pénalité."
10161,"Fermer"
10162,"Appartenir à une grande compagnie"
10163,"Permet de rejoindre une équipe dans laquelle il manque un ou plusieurs membres afin de poursuivre une mission en cours. Ce paramètre est également pris en compte pour d'autres instances que celles de l'outil de mission.

<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>* Uniquement si le personnage ne fait pas partie d'une équipe.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
10165,"Votre progression va être avancée à la mission sé<SoftHyphen/>lec<SoftHyphen/>tion<SoftHyphen/>née.
<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>Les récompenses hebdomadaires des étapes intermédiaires ne pourront pas être obtenues jusqu'à la prochaine remise à zéro.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
10166,"Vérifier"
10167,"Annuler"
10170,"Vous êtes sur le point d'exclure <Highlight>StringParameter(1)</Highlight> du réseau des novices.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Cette fonction ne doit être utilisée qu'en cas de com<SoftHyphen/>por<SoftHyphen/>te<SoftHyphen/>ment ré<SoftHyphen/>pré<SoftHyphen/>hen<SoftHyphen/>si<SoftHyphen/>ble (harcèlement, pollupostage, etc.).<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
10171,"Raison de l'exclusion (requis)"
10172,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>Votre nom, le nom du joueur incriminé, ainsi que la raison de l'exclusion seront visibles par tous les membres.
La personne exclue devra patienter un délai minimum de 3 heures pour un mentor et 30 minutes pour un novice afin de rejoindre à nouveau le réseau.
Si votre décision est jugée injuste ou inéquitable, vous pourrez faire l'objet de mesures disciplinaires.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
10173,"Accepter les conditions et exclure le joueur"
10174,"Exclure du réseau des novices"
10175,"Réseau des novices"
10176,""
10177,"Participants actuels
<Value>IntegerParameter(1)</Value> mentor<If(LessThanOrEqualTo(IntegerParameter(1),1))><Else/>s</If> / <Value>IntegerParameter(2)</Value> novice<If(LessThanOrEqualTo(IntegerParameter(2),1))><Else/>s</If> ou rappelé<If(LessThanOrEqualTo(IntegerParameter(2),1))><Else/>s</If>"
10178,"Les données n'ont pas pu être obtenues."
10179,"Inviter dans le réseau des novices"
