key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
3889,16841,"Cooking","RecipeLevelTable#400","Grilled Platinum Bream",3,"Platinum Bream",3,"Abalathian Rock Salt",3,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",6,"Water Crystal",6,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3890,16845,"Cooking","RecipeLevelTable#403","Baguette",3,"Upland Wheat Flour",2,"Highland Spring Water",3,"Ala Mhigan Salt Crystal",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",6,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3891,16846,"Cooking","RecipeLevelTable#403","Blood Tomato Juice",3,"Golden Honey",1,"Blood Tomato",3,"Heavens Lemon",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",6,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3892,16847,"Cooking","RecipeLevelTable#403","Pixie Apple Pie",3,"Upland Wheat Flour",1,"Pixie Apple",2,"Golden Honey",1,"Fermented Butter",1,"Cinnamon",1,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",6,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3893,16849,"Cooking","RecipeLevelTable#406","Nut Bake",3,"Upland Wheat Flour",1,"Golden Honey",1,"Lorikeet Egg",1,"Almonds",1,"Gridanian Walnut",1,"Yak Milk",1,"",0,"",0,"Fire Crystal",7,"Water Crystal",6,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3894,16850,"Cooking","RecipeLevelTable#406","Blood Tomato Salad",3,"Night Vinegar",1,"Blood Tomato",1,"La Noscean Lettuce",1,"Cyclops Onion",1,"Table Salt",1,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",6,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3895,16851,"Cooking","RecipeLevelTable#406","Mushroom Saute",3,"Creamtop Mushroom",1,"Frantoio Oil",1,"Abalathian Rock Salt",1,"Fermented Butter",1,"",0,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",6,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3896,16853,"Cooking","RecipeLevelTable#409","Sausage Links",3,"Ovim Meat",1,"Sheep Casings",1,"Garden Beet Sugar",1,"Table Salt",1,"Night Pepper",1,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",6,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3897,16854,"Cooking","RecipeLevelTable#409","Roast Ovim",3,"Ovim Meat",1,"Night Vinegar",1,"Night Pepper",1,"Ala Mhigan Salt Crystal",1,"Smooth Butter",1,"Russet Popoto",1,"",0,"",0,"Fire Crystal",7,"Water Crystal",6,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3898,16855,"Cooking","RecipeLevelTable#409","Mushroom Skewer",3,"Amber Cloves",1,"Creamtop Mushroom",2,"Blood Tomato",1,"Ramhorn Zucchini",1,"Abalathian Rock Salt",1,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",6,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3899,16856,"Cooking","RecipeLevelTable#409","Baked Megapiranha",3,"Megapiranha",3,"Ala Mhigan Salt Crystal",1,"Creamtop Mushroom",2,"Fermented Butter",1,"",0,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",6,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3900,16857,"Cooking","RecipeLevelTable#412","Peppered Popotoes",3,"Sausage Links",1,"Russet Popoto",2,"Curly Parsley",1,"Abalathian Rock Salt",1,"Night Pepper",1,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",7,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3901,16858,"Cooking","RecipeLevelTable#412","Popotoes au Gratin",3,"Russet Popoto",1,"Upland Wheat Flour",1,"Steppe Milk",1,"Cyclops Onion",1,"Cream Cheese",1,"Night Pepper",1,"",0,"",0,"Fire Crystal",7,"Water Crystal",7,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3902,16859,"Cooking","RecipeLevelTable#412","Masala Chai",3,"Amber Cloves",1,"Underground Spring Water",1,"Coerthan Tea Leaves",1,"Steppe Milk",1,"Cinnamon",1,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",7,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3903,16861,"Cooking","RecipeLevelTable#415","Risotto al Nero",3,"Squid Ink",1,"Bomba Rice",1,"Curly Parsley",1,"Blood Tomato",1,"Frantoio Oil",1,"Ala Mhigan Salt Crystal",1,"",0,"",0,"Fire Crystal",7,"Water Crystal",7,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3904,16862,"Cooking","RecipeLevelTable#415","Espresso con Panna",3,"Coffee Beans",1,"Underground Spring Water",1,"Sour Cream",1,"Garden Beet Sugar",1,"Cinnamon",1,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",7,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3905,16863,"Cooking","RecipeLevelTable#415","Mist Spinach Saute",3,"Mist Spinach",1,"Night Vinegar",1,"Fermented Butter",1,"Night Pepper",1,"",0,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",7,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3906,16864,"Cooking","RecipeLevelTable#418","Blood Bouillabaisse",3,"Blood Tomato",2,"Frantoio Oil",1,"Rose Shrimp",1,"Sweetflesh Oyster",2,"Cyclops Onion",1,"Desert Saffron",1,"",0,"",0,"Fire Crystal",7,"Water Crystal",7,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3907,16865,"Cooking","RecipeLevelTable#418","Paella",3,"Bomba Rice",2,"Rose Shrimp",1,"Frantoio Oil",1,"Maneater Clam",2,"Paprika",1,"Heavens Lemon",1,"",0,"",0,"Fire Crystal",7,"Water Crystal",7,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3908,16866,"Cooking","RecipeLevelTable#418","Coffee Biscuit",3,"Upland Wheat Flour",1,"Coffee Beans",1,"Garden Beet Sugar",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",7,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3909,16868,"Cooking","RecipeLevelTable#430","Ovim Cordon Bleu",3,"Ovim Meat",1,"Upland Wheat Flour",1,"Cream Cheese",1,"Lemonette",1,"Frantoio Oil",1,"Ala Mhigan Salt Crystal",1,"",0,"",0,"Fire Crystal",7,"Water Crystal",7,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3910,16869,"Cooking","RecipeLevelTable#430","Lemonade",3,"Lemonette",1,"Golden Honey",2,"Underground Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",7,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3911,16870,"Cooking","RecipeLevelTable#430","Jellied Harcot",3,"Harcot",2,"Garden Beet Sugar",1,"Gelatin",1,"Lemonette",1,"",0,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",7,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3912,16871,"Cooking","RecipeLevelTable#430","Oysters on the Half Shell",3,"Sweetflesh Oyster",3,"Lemonette",2,"",0,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",7,"Water Crystal",7,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3913,10457,"Smithing","RecipeLevelTable#390","Deepgold Anelace",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"Oroshigane Ingot",1,"Beetle Glue",1,"",0,"",0,"",0,"",0,"Fire Crystal",6,"Earth Crystal",5,0,True,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3914,10461,"Smithing","RecipeLevelTable#390","Deepgold Katars",1,"Deepgold Nugget",2,"Stonegold Nugget",2,"Oroshigane Ingot",1,"Beetle Glue",1,"",0,"",0,"",0,"",0,"Fire Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3915,10458,"Smithing","RecipeLevelTable#390","Deepgold Battleaxe",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"White Oak Lumber",1,"Oroshigane Ingot",1,"Beetle Glue",1,"",0,"",0,"",0,"Fire Crystal",6,"Earth Crystal",5,0,True,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3916,17471,"Woodworking","RecipeLevelTable#390","White Oak Partisan",1,"White Oak Lumber",1,"Deepgold Nugget",2,"Smilodon Leather",1,"Beetle Glue",1,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Ice Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3917,17472,"Woodworking","RecipeLevelTable#390","White Oak Composite Bow",1,"White Oak Lumber",3,"Stonegold Nugget",1,"Twinthread",1,"Oroshigane Ingot",1,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Ice Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3918,10463,"Smithing","RecipeLevelTable#390","Deepgold Cinquedeas",1,"Deepgold Nugget",2,"Stonegold Nugget",2,"Oroshigane Ingot",1,"Beetle Glue",1,"",0,"",0,"",0,"",0,"Fire Crystal",6,"Earth Crystal",5,0,True,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3919,10459,"Smithing","RecipeLevelTable#390","Deepgold Claymore",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"White Oak Lumber",1,"Oroshigane Ingot",1,"Beetle Glue",1,"",0,"",0,"",0,"Fire Crystal",6,"Earth Crystal",5,0,True,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3920,10464,"Smithing","RecipeLevelTable#390","Deepgold Revolver",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"Oroshigane Ingot",1,"Crimson Firesand",1,"",0,"",0,"",0,"",0,"Fire Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3921,17474,"Woodworking","RecipeLevelTable#390","White Oak Cane",1,"White Oak Lumber",2,"Growth Formula Iota",1,"Stonegold Nugget",1,"Rhodonite",1,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Ice Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3922,17473,"Woodworking","RecipeLevelTable#390","White Oak Rod",1,"White Oak Lumber",2,"Growth Formula Iota",1,"Stonegold Nugget",1,"Rhodonite",1,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Ice Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3923,18593,"Alchemy","RecipeLevelTable#390","Smilodonskin Grimoire",1,"Enchanted Truegold Ink",1,"Palladium Nugget",2,"White Oak Lumber",1,"Smilodon Leather",1,"",0,"",0,"",0,"",0,"Water Crystal",6,"Lightning Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3924,18594,"Alchemy","RecipeLevelTable#390","Smilodonskin Codex",1,"Enchanted Truegold Ink",1,"Palladium Nugget",2,"White Oak Lumber",1,"Smilodon Leather",1,"",0,"",0,"",0,"",0,"Water Crystal",6,"Lightning Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3925,15698,"Goldsmithing","RecipeLevelTable#390","Stonegold Astrometer",1,"Stonegold Nugget",2,"Deepgold Nugget",1,"Enchanted Truegold Ink",1,"Imperial Jade",2,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Fire Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3926,10462,"Smithing","RecipeLevelTable#390","Deepgold Blade",1,"Deepgold Nugget",3,"Stonegold Nugget",1,"Twinthread",1,"Hard Mudstone Whetstone",1,"",0,"",0,"",0,"",0,"Fire Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3927,15697,"Goldsmithing","RecipeLevelTable#390","Stonegold Degen",1,"Stonegold Nugget",2,"Deepgold Nugget",2,"Rhodonite",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Fire Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3928,10460,"Smithing","RecipeLevelTable#390","Deepgold Gunblade",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"Oroshigane Ingot",2,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3929,10465,"Smithing","RecipeLevelTable#390","Deepgold War Quoits",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"Smilodon Leather",1,"Beetle Glue",1,"Hard Mudstone Whetstone",1,"",0,"",0,"",0,"Fire Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3930,11566,"Armorcraft","RecipeLevelTable#390","Deepgold Kite Shield",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"Oroshigane Ingot",1,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3931,11567,"Armorcraft","RecipeLevelTable#390","Deepgold Helm of Fending",1,"Deepgold Nugget",2,"Bright Linen Cloth",1,"Oroshigane Ingot",1,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3932,11569,"Armorcraft","RecipeLevelTable#390","Deepgold Cuirass of Fending",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"Bright Linen Cloth",1,"Oroshigane Ingot",1,"",0,"",0,"",0,"",0,"Ice Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3933,11570,"Armorcraft","RecipeLevelTable#390","Deepgold Gauntlets of Fending",1,"Deepgold Nugget",2,"Bright Linen Cloth",1,"Marid Leather",1,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3934,12817,"Leatherworking","RecipeLevelTable#390","Smilodonskin Trousers of Fending",1,"Smilodon Leather",3,"Bright Linen Cloth",1,"Bloodhempen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Earth Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3935,11578,"Armorcraft","RecipeLevelTable#390","Deepgold Sollerets of Fending",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"Marid Leather",1,"Rubber",1,"",0,"",0,"",0,"",0,"Ice Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3936,11571,"Armorcraft","RecipeLevelTable#390","Deepgold Plate Belt of Fending",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"Kudzu Cloth",1,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3937,15700,"Goldsmithing","RecipeLevelTable#390","Stonegold Circlet of Maiming",1,"Stonegold Nugget",2,"Bright Linen Cloth",1,"Kyanite",1,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",6,"Fire Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3938,14220,"Clothcraft","RecipeLevelTable#390","Brightlinen Tabard of Maiming",1,"Bright Linen Cloth",3,"Smilodon Leather",1,"Bloodhempen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3939,12809,"Leatherworking","RecipeLevelTable#390","Smilodonskin Gloves of Maiming",1,"Smilodon Leather",2,"Bright Linen Cloth",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"",0,"Earth Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3940,12818,"Leatherworking","RecipeLevelTable#390","Smilodonskin Trousers of Maiming",1,"Smilodon Leather",3,"Bright Linen Cloth",1,"Bright Linen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Earth Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3941,12819,"Leatherworking","RecipeLevelTable#390","Smilodonskin Leggings of Maiming",1,"Smilodon Leather",2,"Bright Linen Cloth",1,"Durium Nugget",1,"Rubber",1,"",0,"",0,"",0,"",0,"Earth Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3942,11572,"Armorcraft","RecipeLevelTable#390","Deepgold Plate Belt of Maiming",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"Kudzu Cloth",1,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3943,14214,"Clothcraft","RecipeLevelTable#390","Brightlinen Hood of Striking",1,"Bright Linen Cloth",2,"Smilodon Leather",1,"Bloodhempen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3944,14221,"Clothcraft","RecipeLevelTable#390","Brightlinen Himation of Striking",1,"Bright Linen Cloth",3,"Smilodon Leather",1,"Bloodhempen Yarn",1,"Star Ruby",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3945,14228,"Clothcraft","RecipeLevelTable#390","Brightlinen Long Gloves of Striking",1,"Bright Linen Cloth",2,"Rhodonite",1,"Bloodhempen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3946,14230,"Clothcraft","RecipeLevelTable#390","Brightlinen Bottoms of Striking",1,"Bright Linen Cloth",3,"Rhodonite",1,"Bloodhempen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3947,12820,"Leatherworking","RecipeLevelTable#390","Smilodonskin Open-toed Boots of Striking",1,"Smilodon Leather",2,"Bright Linen Cloth",1,"Bloodhempen Yarn",1,"Rubber",1,"",0,"",0,"",0,"",0,"Earth Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3948,11573,"Armorcraft","RecipeLevelTable#390","Deepgold Plate Belt of Striking",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"Kudzu Cloth",1,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3949,14215,"Clothcraft","RecipeLevelTable#390","Brightlinen Hood of Aiming",1,"Bright Linen Cloth",2,"Smilodon Leather",1,"Bloodhempen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3950,14223,"Clothcraft","RecipeLevelTable#390","Brightlinen Himation of Aiming",1,"Bright Linen Cloth",3,"Smilodon Leather",1,"Bloodhempen Yarn",1,"Star Sapphire",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3951,14229,"Clothcraft","RecipeLevelTable#390","Brightlinen Long Gloves of Aiming",1,"Bright Linen Cloth",2,"Rhodonite",1,"Bloodhempen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3952,14232,"Clothcraft","RecipeLevelTable#390","Brightlinen Bottoms of Aiming",1,"Bright Linen Cloth",3,"Rhodonite",1,"Bloodhempen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3953,12822,"Leatherworking","RecipeLevelTable#390","Smilodonskin Open-toed Boots of Aiming",1,"Smilodon Leather",2,"Bright Linen Cloth",1,"Bloodhempen Yarn",1,"Rubber",1,"",0,"",0,"",0,"",0,"Earth Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3954,11575,"Armorcraft","RecipeLevelTable#390","Deepgold Plate Belt of Aiming",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"Kudzu Cloth",1,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3955,11568,"Armorcraft","RecipeLevelTable#390","Deepgold Mask of Scouting",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"Kudzu Cloth",1,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3956,14222,"Clothcraft","RecipeLevelTable#390","Brightlinen Gambison of Scouting",1,"Bright Linen Cloth",3,"Smilodon Leather",1,"Bloodhempen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3957,12810,"Leatherworking","RecipeLevelTable#390","Smilodonskin Gloves of Scouting",1,"Smilodon Leather",2,"Bright Linen Cloth",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"",0,"Earth Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3958,14231,"Clothcraft","RecipeLevelTable#390","Brightlinen Hose of Scouting",1,"Bright Linen Cloth",3,"Smilodon Leather",1,"Bright Linen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3959,12821,"Leatherworking","RecipeLevelTable#390","Smilodonskin Boots of Scouting",1,"Smilodon Leather",2,"Bright Linen Cloth",1,"Durium Nugget",1,"Rubber",1,"",0,"",0,"",0,"",0,"Earth Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3960,11574,"Armorcraft","RecipeLevelTable#390","Deepgold Plate Belt of Scouting",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"Kudzu Cloth",1,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3961,14217,"Clothcraft","RecipeLevelTable#390","Brightlinen Cap of Healing",1,"Bright Linen Cloth",2,"Smilodon Leather",1,"Bloodhempen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3962,14225,"Clothcraft","RecipeLevelTable#390","Brightlinen Cyclas of Healing",1,"Bright Linen Cloth",3,"Smilodon Leather",1,"Bloodhempen Yarn",1,"Star Sapphire",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3963,12812,"Leatherworking","RecipeLevelTable#390","Smilodonskin Armguards of Healing",1,"Smilodon Leather",2,"Bright Linen Cloth",1,"Bloodhempen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Earth Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3964,14234,"Clothcraft","RecipeLevelTable#390","Brightlinen Hose of Healing",1,"Bright Linen Cloth",3,"Smilodon Leather",1,"Bloodhempen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3965,12824,"Leatherworking","RecipeLevelTable#390","Smilodonskin Boots of Healing",1,"Smilodon Leather",2,"Bright Linen Cloth",1,"Bloodhempen Yarn",1,"Rubber",1,"",0,"",0,"",0,"",0,"Earth Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3966,11577,"Armorcraft","RecipeLevelTable#390","Deepgold Plate Belt of Healing",1,"Deepgold Nugget",2,"Stonegold Nugget",1,"Kudzu Cloth",1,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",6,"Earth Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3967,14216,"Clothcraft","RecipeLevelTable#390","Brightlinen Cap of Casting",1,"Bright Linen Cloth",2,"Smilodon Leather",1,"Bloodhempen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3968,14224,"Clothcraft","RecipeLevelTable#390","Brightlinen Cyclas of Casting",1,"Bright Linen Cloth",3,"Smilodon Leather",1,"Bloodhempen Yarn",1,"Star Ruby",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3969,12811,"Leatherworking","RecipeLevelTable#390","Smilodonskin Armguards of Casting",1,"Smilodon Leather",2,"Bright Linen Cloth",1,"Bloodhempen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Earth Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
3970,14233,"Clothcraft","RecipeLevelTable#390","Brightlinen Hose of Casting",1,"Bright Linen Cloth",3,"Smilodon Leather",1,"Bloodhempen Yarn",1,"Durium Nugget",1,"",0,"",0,"",0,"",0,"Lightning Crystal",6,"Wind Crystal",5,0,False,75,100,100,100,0,0,0,0,0,"",0,True,True,True,"","",False,False,500
