key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
246,"Bom Boko",0,"Bom Bokos",0,0,1,0,0,"ModelChara#1788",100,10,0,0,0,"Independent",0,0,0,8,281,True,False,True,False,True,0,,True,4646,3012,True,0,20,450,10,0,20,"Monster",620,1
247,"road sparrow",0,"road sparrows",0,0,1,0,0,"ModelChara#1789",100,10,0,0,0,"Independent",3,0,0,8,285,True,False,True,False,True,0,,True,4647,5007,True,0,10,450,14,30,20,"Critter",607,1
248,"wind-up Lyse",0,"wind-up Lyses",0,0,1,0,0,"ModelChara#1824",100,10,10,0,0,"Obedient",0,0,0,8,262,False,True,False,True,False,0,,True,4648,9004,True,0,25,500,1,30,20,"Critter",606,3
249,"dress-up Yugiri",0,"dress-up Yugiris",0,0,1,1,0,"ModelChara#1825",100,10,0,0,0,"Obedient",0,0,0,8,271,False,True,False,True,False,0,,True,4649,9021,True,0,30,310,20,120,20,"Critter",631,3
250,"wind-up Gosetsu",0,"wind-up Gosetsus",0,0,1,0,0,"ModelChara#1826",100,10,0,0,0,"Obedient",0,0,0,8,271,False,True,False,True,False,0,,True,4650,9027,True,0,15,320,4,30,20,"Monster",604,3
251,"wind-up Yotsuyu",0,"wind-up Yotsuyus",0,0,1,0,0,"ModelChara#1827",100,10,0,0,0,"Obedient",0,0,0,8,287,False,True,False,True,False,0,,True,4651,9028,True,0,10,290,35,360,30,"Critter",634,3
252,"mock-up Grynewaht",0,"mock-up Grynewahts",0,0,1,0,0,"ModelChara#1828",100,10,10,0,0,"Obedient",0,0,0,8,289,False,True,False,True,False,0,,True,4652,9035,True,0,30,590,38,30,20,"Critter",604,2
253,"wind-up Namazu",0,"wind-up Namazu",0,0,1,0,0,"ModelChara#1830",100,10,0,0,0,"Independent",0,0,0,8,290,False,True,True,False,False,0,,True,4653,6002,True,0,25,510,28,120,20,"Critter",605,3
254,"Ivon Coeurlfist doll",0,"Ivon Coeurlfist dolls",0,1,1,0,0,"ModelChara#1831",100,10,0,0,0,"Independent",0,0,0,8,291,False,True,True,False,False,0,,True,4654,1068,True,0,20,390,42,0,20,"Critter",620,2
255,"wind-up chimera",0,"wind-up chimeras",0,0,1,0,0,"ModelChara#1832",100,10,0,0,0,"Obedient",0,0,0,8,292,False,True,False,True,False,0,,True,4655,10016,True,0,25,510,26,120,20,"Critter",622,2
256,"wind-up meateater",0,"wind-up meateaters",0,0,1,0,0,"ModelChara#1833",100,10,0,0,0,"Obedient",0,0,0,8,206,False,True,False,True,False,0,,True,4656,6001,True,0,25,480,37,0,20,"Critter",620,3
257,"magitek avenger F1",0,"magitek avengers F1",0,0,1,0,0,"ModelChara#1834",100,10,0,0,0,"Obedient",0,0,0,8,320,False,True,False,True,False,0,,True,4657,11007,True,0,15,360,15,0,20,"Critter",620,3
258,"Ghido",0,"Ghidos",0,0,1,0,0,"ModelChara#1895",100,10,0,0,0,"Independent",0,0,0,8,293,True,False,True,False,True,259,,True,4658,4004,True,0,10,330,43,0,20,"Critter",620,1
259,"wind-up Exdeath",0,"wind-up Exdeaths",0,0,1,0,0,"ModelChara#1896",100,10,0,0,0,"Obedient",0,0,0,8,294,False,True,False,True,False,258,,True,4659,2007,True,0,25,440,41,0,20,"Critter",620,2
260,"wind-up Khloe",0,"wind-up Khloes",0,0,1,1,0,"ModelChara#1897",100,10,0,0,0,"Obedient",0,0,0,8,295,False,True,False,True,False,0,,True,4660,9031,True,0,15,520,25,360,20,"Critter",625,3
261,"wind-up Susano",0,"wind-up Susanos",0,0,1,0,0,"ModelChara#1898",100,10,0,0,0,"Obedient",0,0,0,8,83,False,True,False,True,False,0,,True,4661,8010,True,0,20,400,38,30,20,"Critter",640,2
262,"wind-up Lakshmi",0,"wind-up Lakshmis",0,0,1,1,0,"ModelChara#1899",100,10,0,0,0,"Obedient",0,0,0,8,83,False,True,False,True,False,0,,True,4662,8011,True,0,10,320,27,360,30,"Critter",615,2
263,"wind-up Bismarck",0,"wind-up Bismarcks",0,0,1,0,0,"ModelChara#1968",100,10,0,0,0,"Obedient",0,0,0,8,83,False,True,False,True,False,0,,True,4663,8008,True,0,15,550,34,0,30,"Critter",620,2
264,"wind-up Hien",0,"wind-up Hiens",0,0,1,0,0,"ModelChara#1978",100,10,0,0,0,"Obedient",0,0,0,8,271,False,True,False,True,False,0,,True,4664,9029,True,0,25,520,11,360,30,"Monster",617,3
265,"wind-up Ravana",0,"wind-up Ravanas",0,0,1,0,0,"ModelChara#1979",100,10,0,0,0,"Obedient",0,0,0,8,83,False,True,False,True,False,0,,True,4665,8009,True,0,25,550,38,120,30,"Monster",605,2
266,"wind-up Kojin",0,"wind-up Kojin",0,0,1,0,0,"ModelChara#1980",100,10,0,0,0,"Obedient",0,0,0,8,209,False,True,False,True,False,0,,True,4666,7013,True,0,15,430,27,360,30,"Critter",615,3
267,"mameshiba",0,"mameshiba",0,0,1,0,0,"ModelChara#1981",100,10,0,0,0,"Independent",0,0,0,8,341,True,False,True,False,True,0,,True,4667,3013,True,0,20,500,4,30,20,"Critter",601,1
268,"tengu doll",0,"tengu dolls",0,0,1,0,0,"ModelChara#1982",100,10,0,0,0,"Independent",0,0,0,8,342,True,False,True,False,True,0,,True,4668,10017,True,0,15,400,19,120,30,"Critter",616,1
269,"wind-up Matanga",0,"wind-up Matangas",0,0,1,0,0,"ModelChara#1983",100,10,0,0,0,"Independent",0,0,0,8,343,True,False,True,False,True,0,,True,4669,1069,True,0,25,600,1,30,20,"Critter",606,2
270,"wind-up Ramza",0,"wind-up Ramzas",0,0,1,0,0,"ModelChara#2046",100,10,0,0,0,"Obedient",0,0,0,8,345,False,True,False,True,False,0,,True,4670,12501,True,0,30,620,21,0,30,"Monster",620,3
271,"koala joey",0,"koala joeys",0,0,1,0,0,"ModelChara#2066",100,10,0,0,0,"Independent",9,0,0,8,346,True,False,True,False,True,0,,True,4671,3014,True,0,25,600,29,360,20,"Critter",623,1
272,"salt & pepper seal",0,"salt & pepper seals",0,0,1,0,0,"ModelChara#2067",100,10,0,0,0,"Independent",0,0,0,8,347,True,False,True,False,True,0,,True,4672,4005,True,0,20,480,26,30,30,"Critter",621,1
273,"axolotl eft",0,"axolotl efts",0,1,1,0,0,"ModelChara#2068",100,10,0,0,0,"Independent",0,0,0,8,348,True,False,True,False,True,0,,True,4673,4006,True,0,10,300,42,0,30,"Critter",620,1
274,"wind-up Ixion",0,"wind-up Ixions",0,0,1,0,0,"ModelChara#2069",100,10,0,0,0,"Obedient",0,0,0,8,349,False,True,False,True,False,0,,True,4674,1070,True,0,30,560,20,360,40,"Critter",637,2
275,"wind-up Shinryu",0,"wind-up Shinryus",0,0,1,0,0,"ModelChara#2124",100,10,0,0,0,"Obedient",10,0,0,8,350,False,True,False,False,False,305,,True,4675,8012,True,0,30,480,45,0,60,"Monster",620,2
276,"dress-up Raubahn",0,"dress-up Raubahns",0,0,1,0,0,"ModelChara#2120",100,10,0,0,0,"Obedient",0,0,0,8,224,False,True,False,True,False,0,,True,4676,9018,True,0,20,400,38,30,20,"Monster",604,3
277,"wind-up Ananta",0,"wind-up Ananta",0,0,1,1,0,"ModelChara#2232",100,10,0,0,0,"Obedient",0,0,0,8,351,False,True,True,False,False,0,,True,4677,7014,True,0,20,450,27,360,60,"Critter",615,3
278,"private moai",0,"private moais",0,0,1,0,0,"ModelChara#2140",100,10,0,0,0,"Obedient",0,0,0,8,352,False,True,False,True,True,0,,True,4678,11510,True,0,20,450,12,360,20,"Critter",626,4
279,"white whittret",0,"white whittrets",0,0,1,0,0,"ModelChara#2141",100,10,0,0,0,"Independent",1,0,0,8,353,True,False,False,True,False,0,,True,4679,3015,True,0,15,440,1,120,20,"Critter",605,1
280,"motley egg",0,"motley eggs",0,0,1,0,0,"ModelChara#2142",100,10,0,0,0,"Obedient",0,0,0,8,354,False,True,False,True,False,0,,True,4680,10018,True,0,10,350,29,360,20,"Monster",623,3
281,"wind-up Kefka",0,"wind-up Kefkas",0,0,1,0,0,"ModelChara#2143",100,10,0,0,0,"Obedient",0,0,0,8,355,False,True,False,True,False,0,,True,4681,2008,True,0,30,600,43,0,20,"Monster",620,2
282,"wind-up Magnai",0,"wind-up Magnais",0,0,1,0,0,"ModelChara#2144",100,0,10,0,0,"Obedient",11,0,0,8,356,False,True,False,True,False,294,,True,4682,9033,True,0,30,650,31,0,50,"Monster",620,3
283,"aurelia polyp",0,"aurelia polyps",0,1,1,0,0,"ModelChara#2155",100,10,0,0,0,"Independent",0,0,0,8,357,True,False,False,True,False,0,,True,4683,4007,True,0,15,510,20,120,20,"Critter",633,1
284,"Byakko cub",0,"Byakko cubs",0,0,1,0,0,"ModelChara#2156",100,5,10,0,0,"Independent",0,0,0,8,367,False,True,True,False,False,0,,True,4684,8201,True,0,20,500,38,120,20,"Monster",609,2
285,"wind-up Fafnir",0,"wind-up Fafnirs",0,0,1,0,0,"ModelChara#2157",100,10,0,0,0,"Obedient",0,0,0,8,358,False,True,False,True,False,0,,True,4685,1071,True,0,10,300,38,30,20,"Critter",606,2
286,"wind-up Mithra",0,"wind-up Mithra",0,0,1,1,0,"ModelChara#2168",100,10,0,0,0,"Obedient",0,0,0,8,358,False,True,True,False,False,0,,True,4686,10019,True,0,20,480,11,360,30,"Monster",617,3
287,"the Prince of Anemos",0,"Princes of Anemos",0,0,1,0,1,"ModelChara#2169",100,10,0,0,0,"Independent",0,0,0,8,358,True,False,True,False,False,0,,True,4687,1072,True,0,10,430,4,30,20,"Critter",601,2
288,"komainu",0,"komainu",0,0,1,0,0,"ModelChara#2170",100,5,5,0,0,"Obedient",0,0,0,8,359,False,True,False,True,True,288,,True,4688,3016,True,0,20,460,37,0,20,"Critter",620,3
289,"the Gold Whisker",0,"Gold Whiskers",0,0,1,0,1,"ModelChara#2221",100,10,0,0,0,"Independent",0,0,0,8,290,False,True,True,False,False,0,,True,4689,6002,True,0,30,560,25,360,20,"Critter",625,3
290,"monkey king",0,"monkey kings",0,0,1,0,0,"ModelChara#2238",100,10,0,0,0,"Independent",0,0,0,8,360,False,False,True,False,True,0,,True,4701,1074,True,0,30,620,1,30,20,"Critter",604,2
291,"clockwork lantern",0,"clockwork lanterns",0,0,1,0,0,"ModelChara#2239",100,10,0,0,0,"Obedient",0,0,0,8,0,False,False,False,False,False,0,,True,4700,11511,True,0,25,650,35,360,30,"Monster",634,4
292,"frilled dragon",0,"frilled dragons",0,0,1,0,0,"ModelChara#2240",100,10,0,0,0,"Independent",0,0,0,8,362,True,False,True,False,True,0,,True,4695,3017,True,0,10,400,18,360,30,"Critter",624,1
293,"wind-up Cirina",0,"wind-up Cirinas",0,0,1,0,0,"ModelChara#2241",100,10,0,0,0,"Obedient",0,0,0,8,363,False,True,False,True,False,0,,True,4697,9032,True,0,10,410,43,0,20,"Critter",620,3
294,"wind-up Sadu",0,"wind-up Sadus",0,0,1,0,0,"ModelChara#2242",100,10,0,0,0,"Obedient",0,0,0,8,364,False,True,False,True,False,282,,True,4696,9034,True,0,30,500,5,360,30,"Monster",600,3
295,"copycat bulb",0,"copycat bulbs",0,0,1,0,0,"ModelChara#2243",100,10,0,0,0,"Independent",0,0,0,8,358,True,False,True,False,False,0,,True,4690,1073,True,0,15,450,19,30,30,"Critter",621,2
296,"wind-up Tarutaru",0,"wind-up Tarutaru",0,0,1,0,0,"ModelChara#2244",100,10,0,0,0,"Obedient",0,0,0,8,358,False,True,False,True,False,0,,True,4691,10020,True,0,15,370,25,360,20,"Critter",625,3
297,"wind-up Tsukuyomi",0,"wind-up Tsukuyomis",0,0,1,0,0,"ModelChara#2245",100,10,0,0,0,"Obedient",0,0,0,8,83,False,True,False,True,False,0,,True,4699,8013,True,0,20,430,1,120,20,"Monster",616,2
298,"wind-up Zhloe",0,"wind-up Zhloes",0,0,1,0,0,"ModelChara#2246",100,10,0,0,0,"Obedient",0,0,0,8,295,False,True,False,True,False,0,,True,4698,9030,True,0,10,410,27,360,30,"Critter",615,3
299,"Construct 8",0,"Construct 8s",0,0,1,0,0,"ModelChara#2247",100,10,0,0,0,"Obedient",0,0,0,8,365,False,True,False,True,False,0,,True,4702,2105,True,0,25,580,2,30,20,"Monster",603,2
300,"Palico",0,"Palicoes",0,0,1,0,0,"ModelChara#2284",70,15,15,0,0,"Independent",0,0,0,8,366,True,False,True,False,True,0,,True,4692,13020,False,0,15,480,11,360,20,"Critter",617,1
301,"Poogie",0,"Poogies",0,0,1,0,0,"ModelChara#2285",80,10,0,0,0,"Independent",0,0,0,8,366,True,False,True,False,True,0,,True,4693,13021,False,0,10,400,37,0,20,"Monster",620,1
302,"attendee #777",0,"attendees #777",0,1,1,0,0,"ModelChara#2310",100,10,0,0,0,"Independent",0,0,0,8,290,False,True,True,False,False,0,,True,4694,6002,True,0,20,430,12,360,20,"Critter",626,3
303,"scarlet peacock",0,"scarlet peacocks",0,0,1,1,0,"ModelChara#2327",100,10,0,0,0,"Independent",2,0,0,8,367,False,True,True,False,False,0,,True,4703,8202,True,0,20,450,4,120,60,"Critter",610,2
304,"wind-up Alpha",0,"wind-up Alphas",0,0,1,0,0,"ModelChara#2324",100,10,0,0,0,"Independent",0,0,0,8,3,False,True,True,False,False,0,,True,4704,9507,True,0,25,440,40,0,30,"Critter",631,1
305,"OMG",0,"OMGs",0,0,1,0,0,"ModelChara#2328",100,10,0,0,0,"Independent",0,0,0,8,368,False,False,False,True,False,275,,True,4705,2009,True,0,30,540,6,30,60,"Critter",603,2
306,"wind-up G'raha Tia",0,"wind-up G'raha Tias",0,0,1,0,0,"ModelChara#2329",100,10,0,0,0,"Obedient",0,0,0,8,369,False,True,False,True,False,0,,True,4706,9038,True,0,20,520,46,0,20,"Critter",620,3
307,"Little Yin",0,"Little Yins",0,0,1,1,0,"ModelChara#2325",100,10,0,0,0,"Independent",0,0,0,8,370,False,True,False,True,False,0,,True,4707,10021,True,0,10,410,28,120,20,"Monster",605,2
308,"Little Yang",0,"Little Yangs",0,0,1,0,0,"ModelChara#2326",100,10,0,0,0,"Independent",0,0,0,8,370,False,True,False,True,False,0,,True,4708,10022,True,0,25,600,21,0,20,"Monster",620,2
309,"wind-up Cloud",0,"wind-up Clouds",0,0,1,0,0,"ModelChara#2330",100,10,0,0,0,"Obedient",0,0,0,8,371,False,True,False,True,False,0,,True,4709,12071,True,0,30,490,1,30,60,"Critter",604,3
310,"wind-up Aerith",0,"wind-up Aeriths",0,0,1,1,0,"ModelChara#2331",100,10,0,0,0,"Obedient",0,0,0,8,371,False,True,True,False,False,0,,True,4710,12072,True,0,15,430,22,360,20,"Critter",632,3
311,"wind-up Tifa",0,"wind-up Tifas",0,0,1,1,0,"ModelChara#2332",100,10,0,0,0,"Obedient",0,0,0,8,371,False,True,False,True,False,0,,True,4711,12073,True,0,20,440,38,30,40,"Critter",604,3
312,"mudpie",0,"mudpies",0,0,1,0,0,"ModelChara#2341",100,10,0,0,0,"Independent",0,0,0,8,372,True,False,True,False,True,0,,True,4712,1075,True,0,15,380,6,360,30,"Critter",600,2
313,"bridesmoogle",0,"bridesmoogles",0,0,1,0,0,"ModelChara#2344",100,10,0,0,0,"Obedient",4,0,0,8,233,False,True,True,False,False,0,,True,4713,14,True,0,10,420,11,360,20,"Critter",617,3
314,"wind-up Elvaan",0,"wind-up Elvaan",0,0,1,0,0,"ModelChara#2343",90,10,0,0,0,"Obedient",0,0,0,8,358,False,True,True,False,False,0,,True,4714,10020,True,0,20,470,10,0,20,"Critter",620,3
315,"dhalmel calf",0,"dhalmel calves",0,0,1,0,0,"ModelChara#1388",100,10,0,0,0,"Independent",0,0,0,8,358,True,False,True,False,True,0,,True,4715,1073,True,0,10,400,26,120,20,"Critter",622,1
316,"capybara pup",0,"capybara pups",0,0,1,0,0,"ModelChara#2342",100,10,0,0,0,"Independent",0,0,0,8,373,True,False,False,True,True,0,,True,4716,3018,True,0,15,500,31,0,30,"Monster",620,1
317,"baby gremlin",0,"baby gremlins",0,0,1,0,0,"ModelChara#2411",71,10,0,0,0,"Independent",0,0,0,8,374,True,False,False,True,True,0,,True,4717,1076,True,0,15,440,13,30,20,"Critter",604,1
318,"Conditional Virtue",0,"Conditional Virtues",0,0,1,0,1,"ModelChara#2418",100,10,0,0,0,"Independent",0,0,0,8,358,True,False,False,True,True,0,,True,4718,1073,True,0,30,490,15,0,40,"Critter",620,2
319,"yukinko snowflake",0,"yukinko snowflakes",0,0,1,0,0,"ModelChara#2417",100,10,0,0,0,"Independent",0,0,0,8,376,True,False,True,False,False,0,,True,4719,1077,True,0,10,400,6,360,40,"Critter",600,1
320,"dress-up Tataru",0,"dress-up Tatarus",0,0,1,1,0,"ModelChara#2413",100,10,0,0,0,"Obedient",0,0,0,8,262,False,True,True,False,False,0,,True,4720,9010,True,0,10,440,43,0,20,"Critter",620,3
321,"wind-up weapon",0,"wind-up weapons",0,0,1,1,0,"ModelChara#2416",100,10,0,0,0,"Obedient",0,0,0,8,378,False,True,False,True,False,0,,True,4721,11007,True,0,20,500,35,360,30,"Critter",634,2
322,"wind-up Qalyana",0,"wind-up Qalyana",0,0,1,1,0,"ModelChara#2139",100,10,0,0,0,"Obedient",0,0,0,8,351,False,True,True,False,False,0,,True,4722,7014,True,0,20,450,38,120,30,"Critter",605,3
323,"wind-up Redback",0,"wind-up Redbacks",0,0,1,0,0,"ModelChara#2543",100,10,0,0,0,"Obedient",0,0,0,8,209,False,True,False,True,False,0,,True,4723,7013,True,0,15,430,4,30,40,"Critter",604,3
324,"minitek conveyor",0,"minitek conveyors",0,0,1,0,0,"ModelChara#2415",100,10,0,0,0,"Obedient",0,0,0,8,379,False,True,False,True,False,0,,True,4724,11007,True,0,25,550,19,30,40,"Critter",621,3
325,"wind-up Fran",0,"wind-up Frans",0,0,1,1,0,"ModelChara#2412",100,10,0,0,0,"Obedient",0,0,0,8,380,False,True,True,False,False,0,,True,4725,9036,True,0,25,470,34,0,30,"Critter",620,3
326,"wind-up Nu Mou",0,"wind-up Nu Mou",0,0,1,0,0,"ModelChara#2441",100,10,0,0,0,"Obedient",0,0,0,8,381,False,True,True,False,False,0,,True,4726,7015,True,0,15,380,25,360,20,"Critter",625,3
327,"Seitei",0,"Seiteis",0,0,1,0,1,"ModelChara#2414",100,10,0,0,0,"Independent",0,0,0,8,367,False,True,True,False,False,0,,True,4727,8203,True,0,20,400,1,120,20,"Critter",605,2
328,"zephyrous zabuton",0,"zephyrous zabuton",0,0,1,0,0,"ModelChara#2443",100,30,0,0,0,"Stationary",12,0,0,8,0,False,False,False,False,False,0,,True,4728,11503,True,80,10,390,40,0,30,"Critter",631,4
329,"abroader otter",0,"abroader otters",0,1,1,0,0,"ModelChara#2444",100,10,0,0,0,"Independent",0,0,0,8,280,True,False,True,False,True,0,,True,4729,4003,True,0,10,370,42,0,30,"Monster",620,1
330,"hedgehoglet",0,"hedgehoglets",0,0,1,0,0,"ModelChara#2442",100,10,0,0,0,"Independent",0,0,0,8,382,True,False,True,False,True,0,,True,4730,3019,True,0,20,480,29,360,20,"Critter",623,1
331,"brave new Y'shtola",0,"brave new Y'shtolas",0,0,1,1,0,"ModelChara#2485",100,10,0,0,0,"Obedient",0,0,0,8,262,False,True,True,False,False,0,,True,4731,9001,True,0,15,400,1,360,60,"Critter",600,3
332,"wind-up Ryne",0,"wind-up Rynes",0,0,1,1,0,"ModelChara#2486",100,10,0,0,0,"Obedient",0,0,0,8,262,False,True,True,False,False,0,,True,4732,9039,True,0,20,430,42,0,20,"Critter",620,3
333,"black hayate",0,"black hayate",0,0,1,0,0,"ModelChara#2483",100,10,0,0,0,"Independent",0,0,0,8,341,True,False,True,False,True,0,,True,4733,3013,True,0,20,500,9,0,20,"Critter",620,1
334,"chameleon",0,"chameleons",0,0,1,0,0,"ModelChara#2484",100,10,0,0,0,"Independent",0,0,0,8,383,True,False,False,True,True,0,,True,4734,3020,True,0,10,410,32,0,30,"Critter",620,1
335,"wind-up Fuath",0,"wind-up Fuath",0,0,1,0,0,"ModelChara#2490",100,10,0,0,0,"Obedient",0,0,0,8,384,False,True,True,False,False,0,,True,4735,6003,True,0,15,390,36,360,30,"Critter",634,3
336,"armadillo bowler",0,"armadillo bowlers",0,1,1,0,0,"ModelChara#2492",100,10,0,0,0,"Independent",0,0,0,8,385,True,False,False,True,True,0,,True,4736,1078,True,0,10,350,21,0,20,"Critter",620,1
337,"the Great Serpent of Ronka",0,"Great Serpents of Ronka",0,0,1,0,1,"ModelChara#2493",100,10,0,0,0,"Independent",0,0,0,8,386,True,False,True,False,True,0,,True,4737,3021,True,0,15,460,17,0,30,"Critter",620,1
338,"micro gigantender",0,"micro gigantenders",0,0,1,0,0,"ModelChara#2491",100,10,0,0,0,"Independent",0,0,0,8,27,True,False,False,True,False,0,,True,4738,1079,True,0,25,565,31,0,40,"Critter",620,2
339,"clionid larva",0,"clionid larvae",0,0,1,0,0,"ModelChara#2494",100,10,0,0,0,"Independent",0,0,0,8,388,True,False,True,False,True,0,,True,4739,1080,True,0,15,420,33,0,20,"Critter",620,2
340,"bitty duckbill",0,"bitty duckbills",0,0,1,0,0,"ModelChara#2495",100,10,0,0,0,"Independent",0,0,0,8,389,True,False,True,False,True,0,,True,4740,4008,True,0,25,540,20,30,60,"Critter",604,1
341,"Eden Minor",0,"Eden Minors",0,1,1,0,1,"ModelChara#2566",100,10,0,0,0,"Obedient",0,0,0,8,390,False,True,False,True,False,0,,True,4741,2010,True,0,30,450,1,30,60,"Critter",603,2
342,"giant beaver",0,"giant beavers",0,0,1,0,0,"ModelChara#2564",100,10,5,0,0,"Independent",0,0,0,8,391,True,False,True,False,True,0,,True,4742,6004,True,0,20,460,39,0,20,"Critter",620,1
343,"wind-up Suzaku",0,"wind-up Suzakus",0,0,1,0,0,"ModelChara#2565",100,10,0,0,0,"Obedient",4,0,0,8,387,False,True,True,False,False,0,,True,4743,8202,True,0,20,480,1,120,30,"Critter",608,2
344,"wind-up Omega-M",0,"wind-up Omegas-M",0,0,1,0,0,"ModelChara#2567",100,10,0,0,0,"Obedient",0,0,0,8,368,False,True,False,True,False,345,,True,4744,2009,True,0,15,440,51,360,20,"Critter",618,2
345,"wind-up Omega-F",0,"wind-up Omegas-F",0,0,1,0,0,"ModelChara#2568",100,10,0,0,0,"Obedient",0,0,0,8,368,False,True,False,True,False,344,,True,4745,2009,True,0,25,400,50,360,20,"Critter",617,2
346,"tinker's bell",0,"tinker's bells",0,0,1,0,0,"ModelChara#1829",100,10,0,0,0,"Obedient",0,0,0,8,392,False,True,False,True,False,0,,True,4746,11512,True,0,15,400,4,120,30,"Critter",608,4
347,"tiny echevore",0,"tiny echevores",0,0,1,0,0,"ModelChara#2602",100,10,0,0,0,"Independent",0,0,0,8,393,True,False,True,False,True,0,,True,4747,1081,True,0,15,380,44,0,30,"Critter",620,2
348,"sharksucker-class insubmersible",0,"sharksucker-class insubmersibles",0,0,1,0,0,"ModelChara#2603",100,10,0,0,0,"Obedient",0,0,0,8,394,False,True,False,True,False,0,,True,4748,11007,True,0,15,415,8,30,20,"Critter",621,4
349,"shoebill",0,"shoebills",0,0,1,0,0,"ModelChara#2604",100,3,0,0,0,"Obedient",13,0,0,8,395,True,False,False,True,True,0,,True,4749,5008,True,0,10,430,13,120,20,"Critter",622,1
350,"butterfly effect",0,"butterfly effects",0,0,1,0,0,"ModelChara#2605",100,10,0,0,0,"Obedient",0,0,0,8,396,False,False,False,True,False,0,,True,4750,3022,True,0,10,400,25,360,20,"Critter",625,1
351,"ironfrog ambler",0,"ironfrog amblers",0,1,1,0,0,"ModelChara#2606",100,10,0,0,0,"Obedient",0,0,0,8,397,False,True,False,True,False,0,,True,4751,11008,True,0,20,435,31,0,30,"Critter",620,4
352,"forgiven hate",0,"forgiven hates",0,0,1,0,0,"ModelChara#2607",100,10,0,0,0,"Independent",0,0,0,8,398,True,False,False,True,False,0,,True,4752,1082,True,0,20,510,38,120,30,"Critter",609,2
353,"bacon bits",0,"bacon bits",0,0,1,0,0,"ModelChara#2741",100,10,0,0,0,"Independent",2,0,0,8,399,True,False,True,False,True,0,,True,4753,1083,True,0,30,510,30,360,20,"Critter",623,2
354,"wind-up pixie",0,"wind-up pixies",0,0,1,0,0,"ModelChara#2742",100,10,0,0,0,"Obedient",0,0,0,8,400,False,True,False,True,False,0,,True,4754,7016,True,80,20,510,27,360,30,"Critter",615,3
355,"mystic weapon",0,"mystic weapons",0,0,1,0,0,"ModelChara#2756",100,10,0,0,0,"Independent",0,0,0,8,401,True,False,True,False,True,0,,True,4755,1084,True,90,20,390,1,30,20,"Critter",604,2
356,"meerkat",0,"meerkats",0,0,1,0,0,"ModelChara#2755",100,10,0,0,0,"Independent",1,0,0,8,402,True,False,True,False,True,0,,True,4756,3023,True,0,15,400,29,360,20,"Monster",623,1
357,"miniature white knight",0,"miniature white knights",0,0,1,0,0,"ModelChara#2773",100,10,0,0,0,"Obedient",0,0,0,8,403,False,True,False,True,False,0,,True,4757,1085,True,0,10,420,10,0,20,"Monster",620,3
358,"Cute Justice",0,"Cute Justices",0,0,1,0,1,"ModelChara#2774",100,10,0,0,0,"Obedient",0,0,0,8,404,False,True,False,True,False,0,,True,4758,2005,True,0,30,500,41,0,20,"Monster",620,3
359,"domakin",0,"domakin",0,0,1,0,0,"ModelChara#2775",100,10,0,0,0,"Independent",5,0,0,8,405,True,False,True,False,True,0,,True,4759,4009,True,0,20,510,38,120,30,"Critter",609,1
360,"dress-up Estinien",0,"dress-up Estiniens",0,0,1,0,0,"ModelChara#2801",100,30,0,0,0,"Obedient",0,0,0,8,336,False,True,False,True,False,0,,True,4760,9026,True,0,20,420,8,30,20,"Monster",621,3
361,"little leannan",0,"little leannain",0,0,1,0,0,"ModelChara#2800",100,10,0,0,0,"Independent",0,0,0,8,406,True,False,True,False,True,0,,True,4761,1086,True,0,15,460,32,0,30,"Monster",620,2
362,"wind-up hobgoblin",0,"wind-up hobgoblins",0,0,1,0,0,"ModelChara#2802",100,10,0,0,0,"Obedient",0,0,0,8,207,False,True,False,True,False,0,,True,4762,7001,True,0,20,510,35,360,30,"Critter",634,3
363,"Cerberpup",0,"Cerberpups",0,0,1,0,0,"ModelChara#2803",100,10,0,0,0,"Independent",0,0,0,8,407,True,False,True,False,False,0,,True,4763,2106,True,0,25,540,26,120,20,"Critter",622,2
364,"pod 054",0,"pods 054",0,0,1,0,0,"ModelChara#2818",100,0,10,0,0,"Obedient",0,0,0,8,408,False,True,True,False,False,0,,True,4764,13022,False,0,10,280,25,360,20,"Monster",625,4
365,"pod 316",0,"pods 316",0,0,1,0,0,"ModelChara#2819",100,0,10,0,0,"Obedient",0,0,0,8,408,False,True,True,False,False,0,,True,4765,13022,False,0,15,520,18,360,30,"Monster",624,4
366,"sungold Talos",0,"sungold Talos",0,0,1,0,0,"ModelChara#2855",100,10,0,0,0,"Obedient",0,0,0,8,409,False,True,True,False,False,0,,True,4766,1087,True,0,25,550,32,0,40,"Critter",620,2
367,"Malone",0,"Malones",0,0,1,0,1,"ModelChara#2856",100,10,0,0,0,"Independent",0,0,0,8,410,True,False,True,False,True,0,,True,4767,1088,True,0,10,300,18,360,30,"Critter",624,1
368,"little leafman",0,"little leafmen",0,0,1,0,0,"ModelChara#2857",100,10,0,0,0,"Obedient",0,0,0,8,411,False,True,True,False,False,0,,True,4768,10023,True,0,30,700,11,360,20,"Critter",617,4
369,"the Behelmeted Serpent of Ronka",0,"Behelmeted Serpents of Ronka",0,0,1,0,1,"ModelChara#2890",100,10,0,0,0,"Independent",0,0,0,8,386,True,False,True,False,True,0,,True,4769,3021,True,0,15,470,31,0,50,"Critter",620,1
