key,0
6932,"<Highlight>StringParameter(1)</Highlight>"
6933,"Warenkapazität: <Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
6934,"Waren"
6935,"Nur als Set verkaufen"
6936,"Summe"
6938,"AUSRÜSTUNG DER KLEIDERPUPPE"
6939,""
6940,"Inventar/Arsenal"
6941,"Gehilfeninventar"
6942,"Gegenstand"
6943,"Keine Gegenstände vorhanden."
6944,"AUSVERKAUFT"
6945,"Beim Verkauf durch Kleiderpuppen werden keine Steuern erhoben."
6946,"Ausrüstung von der Kleiderpuppe entfernen?"
6947,"Zurück zum Inventar"
6948,"Preis ändern"
6949,"VERKAUF DURCH KLEIDERPUPPE"
6950,""
6951,"Wähle einen Gegenstand"
6952,"Der Gegenstand ist Teil eines Sets und kann nicht einzeln erworben werden."
6953,"Summe"
6954,"Zurück zum Gehilfeninventar"
6955,"Waren"
6956,"Kaufen"
6957,"Schließen"
6958,"AUSVERKAUFT"
6959,"Auswahl für <Format(IntegerParameter(1),FF022E)/> Gil kaufen?"
6960,"Stufe"
6961,"EINSTELLUNGEN FÜR VERKAUF DURCH KLEIDERPUPPE"
6962,""
6963,"Anwenden"
6964,"Beschreibe den Zweck der Unterkunft mit Stichwörtern."
6965,"1."
6966,"2."
6967,"3."
6968,"Stichwort"
6969,"Zweck"
6970,"1."
6971,"2."
6972,"3."
6973,"Zweck"
6974,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ein oder mehrere der gewählten Gegenstände können mit der aktuellen Klasse bzw. Stufe nicht angelegt werden.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
6975,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>Ein oder mehrere der gewählten Gegenstände stehen nicht mehr zum Verkauf.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
6976,"Kaufen"
6977,"Kaufen"
6978,"Kaufen"
6979,"Ausverkaufte Gegenstände entfernen"
6980,"Änderungen werden erst durch Drücken der Schaltfläche „Anwenden“ wirksam."
6981,"Wähle einen Gehilfen als Ver<SoftHyphen/>kaufs<SoftHyphen/>ge<SoftHyphen/>hil<SoftHyphen/>fen."
6982,"EINSTELLUNGEN FÜR AUSSTATTUNG DER KLEIDERPUPPE"
6983,""
6984,"Ver<SoftHyphen/>kaufs<SoftHyphen/>ge<SoftHyphen/>hil<SoftHyphen/>fe"
6985,"Ausstattung"
6986,"-Unverkäuflich-"
6987,"Artikel, die an der Kleiderpuppe ausgestellt werden, können nicht erworben werden. Fortfahren?"
6988,"Der Gegenstand wird von der Kleiderpuppe entfernt und nicht mehr ausgestellt. Fortfahren?"
6989,"AUSSTATTUNG DER KLEIDERPUPPE"
6990,""
6991,"Die aktuelle Ausstattung der Kleiderpuppe kann nicht erworben werden."
6992,"Ausstattung"
6993,"-Unverkäuflich-"
6994,"Die Ausstattung der Kleiderpuppe wird als Set verkauft.

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※ Wenn Gegenstände, die als Teil eines Sets verkauft werden, in einer Marktplatzsuche erscheinen, kann der Suchende den Charakternamen des Verkäufers sehen und ihn kontaktieren, um zum Beispiel in Erfahrung zu bringen, wo sich die Unterkunft befindet, in der das Set zum Verkauf steht. Berücksichtige dies, wenn du etwas per Kleiderpuppe zum Verkauf anbietest.
<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
6995,"Als Set verkaufen"
6996,"Verkäufer zuflüstern"
6997,"-Unverkäufliche Ausstattung-"
6998,"-Unverkäufliche Ausstattung-"
6999,"EINSTELLUNGEN FÜR ZWECK DER UNTERKUNFT"
7000,""
7001,"Aufheben"
7002,"Nicht zu verkaufen"
7003,"EINRICHTUNGSKATALOG"
7004,""
7005,"Suche"
7006,"Kategorie"
7007,"Neu"
7008,"Farbe"
7009,"Gewählte Farbe"
7010,"Auf den ausgewählten Gegenstand anwenden"
7011,"Vorschau"
7012,"Farbe wählen"
7013,"Zurück"
7014,"Gib den Gegenstandsnamen oder einen Teil davon ein."
7015,"Keine Einträge vorhanden."
7016,"SEEKARTEN"
7017,""
7018,"Karte"
7019,"Rang"
7020,"Entdeckte Orte"
7021,"Erkundete Orte"
7022,"Wert"
7023,"Bonus"
7024,"Insg."
7025,"Bewege den Gegenstand in der Vorschau."
7026,"Drehe den Gegenstand in der Vorschau."
7027,"Nichts ausgewählt"
7028,"Gegenstand anvisieren"
7029,"----"
7030,"FISCHDRUCK-EINSTELLUNGEN"
7031,""
7032,"<If(GreaterThan(IntegerParameter(2),0))>Das Sammlerstück „<Sheet(Item,IntegerParameter(1),9)/>“<Else/><Clickable(<SheetDe(Item,2,IntegerParameter(1),1,4,1)/>)/></If> abdrücken und im Rahmen anbringen?
<If(GreaterThan(IntegerParameter(2),0))>※ Stücke mit geringerem Sammlerwert werden zuerst verwertet.
<Else/></If><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ HQ-Gegenstände und Sammlerstücke werden als normale Varianten des Gegenstands dargestellt.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
7033,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>In dem Rahmen befindet sich bereits ein Abdruck des gleichen Fisches.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Den vorhandenen Gegenstand verwerfen und durch den folgenden ersetzen?

<If(GreaterThan(IntegerParameter(2),0))>※ Stücke mit geringerem Sammlerwert werden zuerst verwertet.
<Else/></If><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ HQ-Gegenstände und Sammlerstücke werden als normale Varianten des Gegenstands dargestellt.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
7034,"<If(GreaterThan(IntegerParameter(2),0))>Das Sammlerstück „<Sheet(Item,IntegerParameter(1),9)/>“<Else/><Clickable(<SheetDe(Item,2,IntegerParameter(1),1,4,1)/>)/></If> abdrücken und im Rahmen anbringen?
<If(GreaterThan(IntegerParameter(2),0))>※ Stücke mit geringerem Sammlerwert werden zuerst verwertet.
<Else/></If><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ HQ-Gegenstände und Sammlerstücke werden als normale Varianten des Gegenstands dargestellt.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ Der folgende Gegenstand geht dabei verloren.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
7035,"Verfügbar"
7036,"Eingerahmt"
7037,"Keine entsprechenden Gegenstände vorhanden."
7038,"Eine oder mehrere Komponenten vermindern die Funktionalität.
Möchtest du Komponenten austauschen?

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Fahrzeuge mit unzureichender Ge<SoftHyphen/>schwindig<SoftHyphen/>keit oder Reichweite können nicht eingesetzt werden."
7039,"Art des Grundstücks"
7040,"<Switch(IntegerParameter(1))><Case(1)>Für Freie Ge<SoftHyphen/>sell<SoftHyphen/>schaften</Case><Case(2)>Nicht für Freie Ge<SoftHyphen/>sell<SoftHyphen/>schaften</Case></Switch>"
7041," <Switch(IntegerParameter(1))><Case(1)>Für private Käufer</Case><Case(2)>Nicht für private Käufer</Case></Switch>"
7042," / "
7043,"<Switch(IntegerParameter(1))><Case(1)>Freier Verkauf</Case><Case(2)>Verkauf per Auslosung (aktuell <Value>IntegerParameter(2)</Value> Teilnehmer)</Case><Case(3)>In Vorbereitung</Case></Switch>"
7044,"<Switch(IntegerParameter(2))><Case(1)>Die Bewerbungsphase endet am <Time(IntegerParameter(1))/><Value>TopLevelParameter(219)</Value>.<Value>TopLevelParameter(221)</Value>.<Value>TopLevelParameter(222)</Value> um <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue> Uhr.</Case><Case(2)>Die Ergebnisphase endet am <Time(IntegerParameter(1))/><Value>TopLevelParameter(219)</Value>.<Value>TopLevelParameter(221)</Value>.<Value>TopLevelParameter(222)</Value> um <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue> Uhr.</Case></Switch>"
7045,"Bewerben"
7046,"Es kann immer nur an einer Auslosung zum Grundstückskauf teilgenommen werden. Möchtest du ein Los für <Format(IntegerParameter(1),FF022E)/> Gil kaufen?

- Dieses Grundstück ist momentan <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><Switch(IntegerParameter(2))><Case(1)>für Freie Ge<SoftHyphen/>sell<SoftHyphen/>schaften</Case><Case(2)>als Privatgrundstück</Case><Case(3)>ohne Kaufbeschränkung</Case></Switch><UIGlow>01</UIGlow><UIForeground>01</UIForeground> ausgeschrieben.
- Die Teilnahme an der Auslosung kann nicht zurückgezogen werden.
- Das Ergebnis der Ziehung wird für eine bestimmte Zeit an der Informationstafel angezeigt.
- Wurde deine Nummer nicht gezogen, kannst du dir den Kaufpreis des Loses an der Informationstafel erstatten lassen.
- Wurde deine Nummer gezogen, werden dir ca. 15<Indent/>% des Mindestwertes des alten Grundstücks rückerstattet. Diese Rückerstattung ist jedoch maximal so hoch wie der Preis des neuen Grundstücks.
- Wurde deine Nummer gezogen und du lehnst den Kauf ab, fällt eine Stornogebühr in Höhe von 50<Indent/>% des Kaufpreises an. Die übrigen 50<Indent/>% Rückerstattung kannst du an der Informationstafel erhalten.
- Jegliche Rückerstattungen sind für 90 Tage ab der Ziehung gültig. Danach ist keine Rückerstattung mehr möglich.
- Während du ein offenes Kaufangebot oder eine offene Rückerstattung hast, kannst du an keinen weiteren Auslosungen teilnehmen.
- Der Grundstückskauf ist erst 30 Tage nach dem Beitritt in eine Freie Ge<SoftHyphen/>sell<SoftHyphen/>schaft möglich.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Bitte beachte:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> Verlässt du die Freie Ge<SoftHyphen/>sell<SoftHyphen/>schaft, nachdem du ein Los für sie gekauft hast, kannst du 30 Tage kein Grundstück erwerben."
7047,"Zustimmen und an der Verlosung teilnehmen"
7048,"Ja"
7049,"Nein"
7050,"WIEDERGABELISTE"
7051,""
7053,"Nacheinander abspielen"
7054,"In zufälliger Folge abspielen"
7055,"Nur einen Titel abspielen"
7060,"(Kein Titel ausgewählt)"
7061,"Wiedergabeliste"
7062,"Wiedergabeliste bearbeiten"
7063,"<Highlight>StringParameter(1)</Highlight> (<If(Equal(IntegerParameter(2),65535))>―<Else/><ZeroPaddedValue(3)>IntegerParameter(2)</ZeroPaddedValue></If>)"
7064,"<Highlight>StringParameter(2)</Highlight> (<If(Equal(IntegerParameter(1),0))>Noch nicht erhalten<Else/>Erhalten</If>)"
7065,"Nacheinander abspielen"
7066,"In zufälliger Folge abspielen"
7067,"Nur einen Titel abspielen"
7068,"Probehören"
7069,"Wiedergabe anhalten"
7070,"Probehören beenden"
7071,"Die Wiedergabeliste ist leer."
7072,"„<Highlight>StringParameter(2)</Highlight>“ abspielen?
(Wiedergabemodus: <Highlight>StringParameter(1)</Highlight>)

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※ Die Änderung betrifft auch andere Spieler im gleichen Raum.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
7073,"Die Wiedergabe von „<Highlight>StringParameter(1)</Highlight>“ wirklich anhalten?

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※ Die Änderung betrifft auch andere Spieler im gleichen Raum.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
7074,"Zum Wiedergabemodus „<Highlight>StringParameter(1)</Highlight>“ wechseln?

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※ Die Änderung betrifft auch andere Spieler im gleichen Raum.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
7075,"Aktueller Titel"
7078,"Titel wählen"
7080,"WIEDERGABELISTE BEARBEITEN"
7081,""
7082,"Nr."
7083,"Titel"
7084,"Nach oben"
7085,"Nach unten"
7086,"Entfernen"
7087,"(Leer)"
7088,"Speichern"
7089,"Abbrechen"
7090,"Die Änderungen an der Wiedergabeliste anwenden?

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※ Falls gerade ein Titel wiedergegeben wird, wird er angehalten.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
7091,"Die Änderungen an der Wiedergabeliste verwerfen?"
7095,"TITELAUSWAHL FÜR WIEDERGABELISTE"
7096,""
7097,"Der Wiedergabeliste hinzufügen"
7100,"ORCHESTRION-NOTENROLLEN"
7101,""
7102,"Nur bereits erhaltene Titel"
7103,"Erhältlich:"
7104,"???"
7105,"ORCHESTRION"
7106,""
7107,"Aktueller Titel"
7108,"Kategorie: <Highlight>StringParameter(1)</Highlight>"
7109,"Titel: <Highlight>StringParameter(1)</Highlight>"
7110,"Probehören"
7111,"Abspielen"
7112,"Wiedergabe anhalten"
7113,"Probehören beenden"
7114,"<Highlight>StringParameter(1)</Highlight>
Diesen Titel in der Unterkunft bzw. im Gästezimmer wiedergeben?

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※ Auch alle anderen Spieler dort hören dann den Titel.
※ Musik, die andere Spieler wiedergeben, kann in den noch nicht erhaltenen Titeln des Orchestrions angehört werden.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
7115,"Die Wiedergabe von „<Highlight>StringParameter(1)</Highlight>“ anhalten?

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※ Die Wiedergabe wird auch für alle anderen anwesenden Spieler beendet und durch die Standard-Hintergrundmusik ersetzt.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
7116,"Momentan keine Wiedergabe."
7117,"Keine Titel vorhanden."
7118,"<If(Equal(IntegerParameter(1),65535))>―<Else/><ZeroPaddedValue(3)>IntegerParameter(1)</ZeroPaddedValue></If>"
7119,"SUCHE"
7120,"Suche per vollem oder partiellem Titel. Suche wird per Eingabetaste begonnen."
7121,"Keine passenden Musikstücke gefunden."
7122,"Die Gewinnzahl ist <Value>IntegerParameter(1)</Value>. Herzlichen Glückwunsch, du hast gewonnen! Möchtest du den Kauf des Grundstücks abschließen?

※ Das Angebot ist bis <Time(IntegerParameter(2))/><Value>TopLevelParameter(219)</Value>.<Value>TopLevelParameter(221)</Value>.<Value>TopLevelParameter(222)</Value> um <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue> Uhr gültig."
7123,"Die Frist zum Kauf des Grundstücks ist abgelaufen und es fällt eine Stornogebühr in Höhe von 50<Indent/>% an. Willst du die rückerstatteten <Format(IntegerParameter(1),FF022E)/> Gil erhalten?

※ Die Rückerstattung ist bis <Time(IntegerParameter(2))/><Value>TopLevelParameter(219)</Value>.<Value>TopLevelParameter(221)</Value>.<Value>TopLevelParameter(222)</Value> um <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue> Uhr möglich."
7124,"Die Gewinnzahl ist <Value>IntegerParameter(1)</Value>. Diesmal war dir das Glück leider nicht hold. Möchtest du die Rückerstattung über <Format(IntegerParameter(2),FF022E)/> Gil erhalten?

※ Die Rückerstattung ist bis <Time(IntegerParameter(3))/><Value>TopLevelParameter(219)</Value>.<Value>TopLevelParameter(221)</Value>.<Value>TopLevelParameter(222)</Value> um <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue> Uhr möglich."
7125,"Deine Gil können nicht rückerstattet werden, da die Rückerstattungsfrist von 90 Tagen überschritten wurde."
7126,"<If(GreaterThan(IntegerParameter(1),0))>Die Gewinnzahl dieses Grundstücks ist <Value>IntegerParameter(1)</Value>.<Else/>Für diese Verlosung gab es keine Teilnehmer.</If>"
7127,"Ziehung einsehen"
7130,"Slot bearbeiten"
7131,"GELÄNDEMARKIERUNG"
7132,""
7133,"SLOTS"
7134,"<Value>IntegerParameter(1)</Value>. <Highlight>StringParameter(2)</Highlight>"
7135,"<Value>IntegerParameter(1)</Value>. <Highlight>StringParameter(2)</Highlight>
 <If(Equal(IntegerParameter(3),0))><Time(IntegerParameter(4))/><Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue><Else/><Time(IntegerParameter(4))/><If(LessThan(TopLevelParameter(218), 12))><Value>TopLevelParameter(218)</Value><Else/><Value>TopLevelParameter(218)</Value></If>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue></If> [<Value>TopLevelParameter(219)</Value>.<Value>TopLevelParameter(221)</Value>.<Value>TopLevelParameter(222)</Value>]"
7136,"Die momentan platzierten Markierungen speichern."
7137,"Geländemarkierungen können nur außerhalb des Kampfes platziert werden.
※ Im PvP auch während des Kampfes möglich.
Geländemarkierungen können nur in bestimmten Inhalten gespeichert und geladen werden."
7138,"Slot überschreiben"
7139,"Slot löschen"
7141,"Start"
7142,"Neustart"
7143,"Schließen"
7144,"Ja"
7145,"Nein"
7146,"Das Minispiel beenden?"
7151,"MANDERVILLESCHE DIPLOMATIE"
7152,""
7153,"Runde"
7154,"Themen"
7155,"Verlauf"
7156,"Talente"
7157,"Richtungswechsel
Kehrt die Richtung um, in der sich die Themen bewegen."
7158,"Doppelter Einsatz
Verdoppelt den Wert aller Themen."
7159,"Mischen
Verteilt die vorhandenen Themen zufällig neu."
7160,"Reiner Tisch
Löscht alle vorhandenen Themen und verteilt dafür neue."
7161,"+ Talent"
7162,"Runde <Value>IntegerParameter(1)</Value>"
7181,"Der Ziselierhammer"
7182,"Das Familiengeschäft"
7183,"Mein Flug zum Mond"
7184,"Godberts Meisterwerke"
7185,"Salamanderölmassagen"
7186,"Die Hausmarionette"
7187,"Galante Garderobe"
7188,"Taubes Gestein"
7189,"Kriminologische Kniffe"
7190,"Die perfekte Assistentin"
7491,"MEMORY"
7492,""
7493,"Runde"
7494,"Zeit"
7495,"Wenigste Runden"
7496,"Bestzeit"
7500,"CHARAKTERKONFIGURATION"
7501,""
7502,"Anwenden"
7503,"Schließen"
7504,"Zurücksetzen"
7505,"Änderung wird erst nach „Anwenden“ wirksam."
7510,"Steuerung"
7511,"UI"
7512,"Namensanzeige"
7513,"Kommandomenü"
7514,"Chatlog"
7515,"Maus"
7516,"Controller"
7517,"Gegenstände und Inventar"
7518,"Einstellungen für „automatisches Anvisieren”"
7519,"Wenn kein Ziel ausgewählt ist"
7520,"Ziel bei Ausführung einer Attacke automatisch anvisieren"
7523,"Untermenü zurücksetzen"
7524,"Art des automatischen Anvisierens"
7525,"Direkte Sichtlinie"
7526,"Nächster Gegner"
7527,"Änderungen für diesen Modus verwerfen und Modus wechseln?"
7528,"Ja"
7529,"Nein"
7530,"Änderungen verwerfen und Fenster schließen?"
7531,"Ja"
7532,"Nein"
7533,"Die Einstellungen für den Steuerungsmodus „Maus“ zurücksetzen?"
7534,"Die Einstellungen für den Steuerungsmodus „Controller“ zurücksetzen?"
7535,"Alle Einstellungen auf die Voreinstellung zurücksetzen?"
7536,"Alle Einstellungen in diesem Untermenü auf die Voreinstellung zurücksetzen?"
7537,"Ja"
7538,"Nein"
7540,"Allgemein"
7541,"Ziel"
7542,"Zielmodus"
7543,"Charakter"
7544,"Maus"
7546,"Videosequenzen für Unterkünfte überspringen"
7547,"Bereits gesehene Videosequenzen für Inhalte überspringen"
7548,"Überspringen von Videosequenzen"
7549,"Bereits gesehene Videosequenzen für Transportmittel überspringen"
7550,"Bewegungssteuerung"
7551,"Standard (am Charakter orientiert)"
7552,"Legacy (an der Kamera orientiert)"
7553,"Kamera"
7554,"Maus/Tastatur"
7555,"Controller"
7556,"Verfolgerperspektive"
7557,"Ego-Perspektive"
7558,"Y-Achse umkehren"
7559,"X-Achse umkehren"
7560,"Standard-Kamera automatisch adjustieren"
7561,"Y-Achsen-Kamera automatisch adjustieren"
7562,"Zu Ego-Perspektive umschalten, wenn voll herangezoomt"
7563,"Kamerageschwindigkeit (Stick)"
7564,"Kamerageschwindigkeit (Tastatur)"
7565,"Kamerawinkel Verfolgerperspektive "
7566,"Chatmodus-Einstellungen"
7567,"Direkt-Chatmodus aktivieren"
7568,"Kamera in Ego-Perspektive automatisch adjustieren"
7569,"Kamera-Effekte bei Kommandos aktivieren"
7570,"Zieleinstellungen"
7571,"Bei Auto-Attacke Ziel automatisch feststellen"
7572,"Bei Kommando automatisch zum Ziel hinwenden"
7573,"Zielanzeige"
7574,"Ring um Ziel anzeigen"
7575,"Aggro-Linien von neuen Angreifern anzeigen"
7576,"Linien zwischen verbündeten Feinden anzeigen"
7577,"Automatisches Anvisieren bei erlittener Attacke"
7578,"Kameradistanz beibehalten (nur bei Legacy-Kamerasteuerung)"
7579,"Zielkreis-Einstellungen"
7580,"Zielfilter-Einstellungen"
7581,"Ziele durchschalten:"
7582,"Wenn Waffe weggesteckt ist"
7583,"Wenn Waffe gezogen ist"
7584,"Zielfilter-Anpassung"
7585,"Personalisierte Einstellungen"
7586,"Durchschalten mit <Gui(12)/>+<Gui(11)/>"
7587,"Durchschalten mit <Gui(12)/>+<Gui(8)/>"
7588,"Durchschalten mit <Gui(12)/>+<Gui(10)/>"
7589,"Durchschalten mit <Gui(12)/>+<Gui(9)/>"
7590,"Gruppenfremde PCs"
7591,"Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder"
7592,"Feinde"
7593,"Angreifende Feinde"
7594,"NPCs/Objekte"
7595,"Begleiter"
7596,"Allianzmitglieder"
7597,"Inhaltsspezifische Feinde"
7598,"Familiare"
7599,"Markierte Ziele"
7600,"Charaktereinstellungen"
7601,"Ausrüstung am Kopf anzeigen"
7602,"Weggesteckte Waffen/Werkzeuge anzeigen"
7603,"Familiare und Begleiter im Kampf nicht anvisieren"
7604,"Waffe wegstecken, wenn nicht im Kampf"
7605,"Sekunden Verzögerung"
7606,"Inventar-Einstellungen"
7608,"Neu erhaltene Ausrüstung ins Arsenal legen"
7609,"Neu hergestellte Ausrüstung ins Inventar legen"
7610,"Händler-Einstellungen"
7611,"Bestätigungsfenster vor Verkauf anzeigen"
7612,"Gegenstände mit Materia"
7613,"Persönliche/Bindende Gegenstände"
7614,"Schritteffekte beim Laufen"
7615,"Eigene"
7616,"Gruppe"
7617,"Andere (außer PvP)"
7618,"Kampfeffekte"
7619,"Gegenstände mit 100 % emotionaler Bindung"
7620,"Zielen mit der Maus"
7621,"Eigenen PC anklickbar machen"
7622,"Klick aufs Gelände hebt Auswahl auf"
7623,"Klick-Filter-Einstellungen"
7624,"Klick-Filter aktivieren"
7625,"Tastenbelegung"
7626,"Anwählbare Ziele"
7627,"Gruppenfremde PCs"
7628,"Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder"
7629,"Feinde"
7630,"Angreifende Feinde"
7631,"NPCs/Objekte"
7632,"Begleiter"
7633,"Allianzmitglieder"
7634,"Inhaltsspezifische Feinde"
7635,"Familiare"
7636,"Markierte Ziele"
7637,"Zielkreis-Funktion aktivieren"
7638,"Inventar-Anzeige"
7639,"Gehilfeninventar-Anzeige"
7640,"Allgemein"
7641,"Gruppenliste"
7642,"HUD-Elemente"
7643,"Normal"
7644,"Vergrößert"
7645,"Abheben mit Flug-Reittier"
7646,"Auto: Mit Springen abheben"
7647,"Manuell: Mit Doppel-Sprung abheben"
7648,"LP des Ziels in % anzeigen"
7649,"Funktion der Karten-Schnelltaste"
7650,"Charakterinformation"
7651,"Charakterparameter anzeigen"
7652,"Routinebalken anzeigen"
7653,"Positive/Negative Status anzeigen"
7654,"Inventarschema anzeigen"
7655,"Aufgabenliste anzeigen"
7656,"Minikarte anzeigen"
7657,"Gil anzeigen"
7658,"Ziele"
7659,"Zielinformation anzeigen"
7660,"Gegnerliste anzeigen"
7661,"Fokuszielinformation anzeigen"
7662,"Hilfe"
7663,"Gegen<SoftHyphen/>stands<SoftHyphen/>beschrei<SoftHyphen/>bung anzeigen"
7665,"Kommandobeschreibung anzeigen"
7666,"Mouseover-Hilfe anzeigen"
7667,"Tutorial-Hilfstexte anzeigen"
7668,"Server-Info anzeigen"
7669,"Karteneinstellungen"
7670,"Gruppenliste"
7671,"Liste der Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder anzeigen"
7672,"Namensanzeige-Einstellungen"
7673,"Verbergen, wenn nicht in Gruppe"
7674,"Stufe der Mitglieder anzeigen"
7675,"TP der Mitglieder anzeigen"
7676,"Position der Detailfenster"
7677,"Durchsichtigkeit"
7678,"Größe der Mouseover-Hilfe"
7679,"Schadensinfo im Kampf anzeigen"
7680,"Server-Info"
7681,"Server-Informationen anzeigen"
7682,"Aufgabenliste anzeigen"
7683,"Timer anzeigen"
7684,"Während Timer-Anzeige Aufgabenliste verbergen"
7685,"Anzeigeart der Status-Icons"
7686,"Beim Fliegen/Tauchen „Automatisches Rennen“ aktivieren"
7687,"Karte nach Ortswechsel"
7688,"Allianzliste 1 anzeigen"
7689,"Allianzliste 2 anzeigen"
7690,"Selbst"
7691,"Andere"
7692,"NPCs"
7693,"Allgemein"
7694,"Allianzlisten"
7695,"Voreinstellung für Namensanzeige"
7696,"Größe der Mouseover-Hilfe"
7697,"Größe der Schadensinfo-Texte"
7698,"Größe der Texte auf der Karte"
7699,"Zeitanzeige"
7700,"Selbst"
7701,"Mitstreiter"
7702,"Familiare"
7703,"Namen anzeigen"
7704,"Anzeigeart"
7705,"LP-Balken anzeigen"
7706,"Titel"
7707,"Hilfetexte im Hauptmenü-Typ „Leiste“ anzeigen"
7708,"In der Inhaltsbeschreibung aktive Inhaltssuchen anzeigen"
7709,"Status der Inhaltssuche in der Inhaltsbeschreibung anzeigen"
7710,"Grup<SoftHyphen/>pen<SoftHyphen/>mit<SoftHyphen/>glieder"
7711,"Allianzmitglieder"
7712,"Andere PCs"
7713,"Namen anzeigen"
7714,"Anzeigeart"
7715,"LP-Balken anzeigen"
7716,"Namen von Familiaren"
7717,"LP-Balken von Familiaren"
7718,"Titel anzeigen"
7719,"Freunde"
7720,"Neutrale Feinde"
7721,"Feinde, die du beanspruchst"
7722,"Feinde, die jemand anders beansprucht"
7723,"Unbeanspruchte Feinde"
7724,"NPCs"
7725,"Objekte"
7726,"Begleiter"
7727,"Namen anzeigen"
7728,"LP-Balken"
7729,"Mitstreiter anderer"
7730,"Familiare anderer"
7731,"Zimmerausstattung"
7732,"Gartenausstattung"
7733,"Namensanzeige von PvP-Gegnern in „Crystalline Conflict“"
7734,"Name der aktuellen Welt anzeigen"
7735,"Front - Mahlstrom"
7736,"Front - Bruderschaft der Morgenviper"
7737,"Front - Legion der Unsterblichen"
7738,"Allgemein"
7739,"Größe der Namensanzeige"
7740,"Anzeige"
7741,"Geteilt"
7742,"Kreuz"
7743,"Kreuz (erweitert)"
7744,""
7745,"Anzeige-Reihenfolge"
7746,"Rollen-Reihenfolge in der Gruppenliste für deine jeweilige Rolle:"
7747,""
7748,""
7749,""
7750,"Kommandomenü-Anzeige"
7751,"Menü 1"
7752,"Menü 2"
7753,"Menü 3"
7754,"Menü 4"
7755,"Menü 5"
7756,"Menü 6"
7757,"Menü 7"
7758,"Menü 8"
7759,"Menü 9"
7760,"Menü 10"
7761,"Anzeigen"
7762,"Leere Slots anzeigen"
7763,"Horizontale Anordnung"
7764,"Vertikale Anordnung"
7765,"Leere Slots durchsichtig machen"
7766,"Helfer-Kommandomenü"
7767,"Setnummer anzeigen"
7768,"Schaltfläche für Setwechsel an"
7769,"Verschieben durch Ziehen an"
7770,"Geteilte Kommandomenüs, die beim Klassenwechsel bestehen bleiben:"
7771,"Kommandomenü"
7772,"Kreuz-Kommandomenü"
7773,"Menü 1"
7774,"Menü 2"
7775,"Menü 3"
7776,"Menü 4"
7777,"Menü 5"
7778,"Menü 6"
7779,"Menü 7"
