key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
75,"Ängstlich","facial/pose/fear","","facial/pose/fear","facial/pose/fear","facial/pose/fear","facial/pose/fear","",True,True,True,"Expressions","EmoteMode#0",False,False,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>stare<Else/>stares</If> at <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If> in fear.",268,0,1
76,"Sprachlos","facial/pose/freeze","","facial/pose/freeze","facial/pose/freeze","facial/pose/freeze","facial/pose/freeze","",True,True,True,"Expressions","EmoteMode#0",False,False,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>your<Else/><If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>'s</If>)/> eyes grow wide with awe upon seeing <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",269,0,1
77,"Schmerzerfüllt","facial/pose/ouch_st","","facial/pose/ouch_st","facial/pose/ouch_st","facial/pose/ouch_st","facial/pose/ouch_st","",True,True,True,"Expressions","EmoteMode#0",False,False,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>cringe<Else/>cringes</If> with pain before <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",270,0,1
78,"Genervt","facial/pose/spewing","","facial/pose/spewing","facial/pose/spewing","facial/pose/spewing","facial/pose/spewing","",True,True,True,"Expressions","EmoteMode#0",False,False,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>are<Else/>is</If> annoyed with <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",271,0,1
79,"Alarmiert","facial/pose/what","","facial/pose/what","facial/pose/what","facial/pose/what","facial/pose/what","",True,True,True,"Expressions","EmoteMode#0",False,False,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>sense<Else/>senses</If> something amiss with <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",272,0,1
80,"Besorgt","facial/pose/worry","","facial/pose/worry","facial/pose/worry","facial/pose/worry","facial/pose/worry","",True,True,True,"Expressions","EmoteMode#0",False,False,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>express your<Else/>expresses <If(PlayerParameter(7))><If(<Sheet(BNpcName,PlayerParameter(7),6)/>)>her<Else/>his</If><Else/><If(PlayerParameter(5))>her<Else/>his</If></If></If> worry with <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",273,0,1
81,"Feist grinsend","facial/pose/grin","","facial/pose/grin","facial/pose/grin","facial/pose/grin","facial/pose/grin","",True,True,True,"Expressions","EmoteMode#0",False,False,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>grin<Else/>grins</If> madly at <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",8091,388,1
82,"In sich gekehrt","facial/pose/meditate","","facial/pose/meditate","facial/pose/meditate","facial/pose/meditate","facial/pose/meditate","",True,True,True,"Expressions","EmoteMode#0",False,False,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>take<Else/>takes</If> a moment to reflect on <If(Equal(ObjectParameter(1),ObjectParameter(2)))>your<Else/><If(PlayerParameter(7))><If(<Sheet(BNpcName,PlayerParameter(7),6)/>)>her<Else/>his</If><Else/><If(PlayerParameter(5))>her<Else/>his</If></If></If> time with <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",8093,389,1
83,"Augenbrauen","facial/pose/doubtful","","facial/pose/doubtful","facial/pose/doubtful","facial/pose/doubtful","facial/pose/doubtful","",True,True,True,"Expressions","EmoteMode#0",False,False,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>furrow<Else/>furrows</If> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>your<Else/><If(PlayerParameter(7))><If(<Sheet(BNpcName,PlayerParameter(7),6)/>)>her<Else/>his</If><Else/><If(PlayerParameter(5))>her<Else/>his</If></If></If> brow at <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",8095,0,1
84,"Überheblich lächelnd","facial/pose/wrysmile_cl","","facial/pose/wrysmile_cl","facial/pose/wrysmile_cl","facial/pose/wrysmile_cl","facial/pose/wrysmile_cl","",True,True,True,"Expressions","EmoteMode#0",False,False,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>scoff<Else/>scoffs</If> at <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",8097,0,1
85,"Werfen","emote_sp/throw_snow_no_vfx","","","","","","",False,False,False,"General","EmoteMode#0",False,True,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hurl<Else/>hurls</If> something at <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",280,24,1
86,"Schneeball","emote_sp/throw_snow","","","","","","",False,False,False,"General","EmoteMode#0",False,True,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hurl<Else/>hurls</If> a snowball at <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",249,24,1
87,"Schneeball","emote_sp/throw_snow_no_target","","","","","","",False,False,False,"General","EmoteMode#0",False,False,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hurl<Else/>hurls</If> a snowball at <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",249,24,1
88,"Schlafen","emote/bed_liedown_loop","emote/bed_liedown_start","","","","","",False,False,False,"Special","EmoteMode#3",False,False,False,False,False,,,,"",0,0,1
89,"","emote/bed_liedown_end","","","","","emote/bed_liedown_end","",False,False,False,"Special","EmoteMode#3",True,False,False,False,False,,,,"",0,0,1
90,"Pose ändern","","","","","","","",False,False,False,"Special","EmoteMode#0",False,False,False,False,False,,,,"",0,0,1
91,"","emote/pose01_loop","emote/pose01_start","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,False,,,"","",0,0,1
92,"","emote/pose02_loop","emote/pose02_start","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,False,,,"","",0,0,1
93,"","emote/b_pose01_loop","emote/b_pose01_start","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,False,,,"","",0,0,1
94,"","","","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,False,,,"","",0,0,0
95,"","emote/s_pose01_loop","emote/s_pose01_start","","emote/s_pose01_loop","","","",False,False,False,"","EmoteMode#2",False,False,False,False,False,,,"","",0,0,1
96,"","emote/s_pose02_loop","emote/s_pose02_start","","emote/s_pose02_loop","","","",False,False,False,"","EmoteMode#2",False,False,False,False,False,,,"","",0,0,1
97,"","emote/j_pose01_loop","emote/j_pose01_start","emote/j_pose01_loop","","","","",False,False,False,"","EmoteMode#1",False,False,False,False,False,,,"","",0,0,1
98,"","emote/j_pose02_loop","emote/j_pose02_start","emote/j_pose02_loop","","","","",False,False,False,"","EmoteMode#1",False,False,False,False,False,,,"","",0,0,1
99,"","emote/l_pose02_loop","emote/l_pose02_start","","","","emote/l_pose02_loop","",False,False,False,"","EmoteMode#3",False,False,False,False,False,,,"","",0,0,1
100,"","emote/l_pose01_loop","emote/l_pose01_start","","","","emote/l_pose01_loop","",False,False,False,"","EmoteMode#3",False,False,False,False,False,,,"","",0,0,1
101,"Stepptanz","emote/dance_male_loop","emote/dance_male_start","","","","","",False,False,False,"Special","EmoteMode#4",False,True,False,False,False,,"ui/icon/000000/000502.tex",,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>perform<Else/>performs</If> a merry step dance for <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",282,27,1
102,"Tanz der Fruchtbarkeit","emote/dance_female_loop","emote/dance_female_start","","","","","",False,False,False,"Special","EmoteMode#5",False,True,False,False,False,,"ui/icon/000000/000503.tex",,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>perform<Else/>performs</If> a spirited harvest dance for <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",283,28,1
103,"Tanz der Höflinge","emote/dance_elezen_loop","emote/dance_elezen_start","","","","","",False,False,False,"Special","EmoteMode#6",False,True,False,False,False,,"ui/icon/000000/000504.tex",,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>perform<Else/>performs</If> a stately ball dance for <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",284,29,1
104,"Tanz der Chevaliers","emote/dance_lalafell_loop","emote/dance_lalafell_start","","","","","",False,False,False,"Special","EmoteMode#7",False,True,False,False,False,,"ui/icon/000000/000505.tex",,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>perform<Else/>performs</If> the Manderville for <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",285,30,1
105,"Streicheln","emote/stroke_top","","","emote/u_stroke_top","emote/u_stroke_top","","emote_ajust/u_stroke_side",True,True,True,"General","EmoteMode#0",False,True,False,False,False,,"ui/icon/000000/000506.tex",,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> gently <If(Equal(ObjectParameter(1),ObjectParameter(2)))>pat<Else/>pats</If> <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",286,0,1
106,"Übergeben","emote/hand_over","","","emote/u_hand_over","emote/u_hand_over","","emote_ajust/u_hand_over",True,True,True,"General","EmoteMode#0",False,True,False,False,False,,"ui/icon/000000/000507.tex",,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>hand over<Else/>hands over</If> something to <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",287,0,1
107,"","emote/pose03_loop","emote/pose03_start","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,False,,,"","",0,0,1
108,"","emote/pose04_loop","emote/pose04_start","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,False,,,"","",0,0,1
109,"Feuertanz","emote/dance01_loop","emote/dance01_start","","","","","",False,False,False,"Special","EmoteMode#8",False,True,False,False,False,,"ui/icon/000000/000510.tex",,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>perform<Else/>performs</If> an elegant bomb dance for <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",288,98,1
110,"Hurra","emote/battle01","","","","","","",False,False,False,"General","EmoteMode#0",False,True,False,True,False,,"ui/icon/000000/000511.tex",,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>give<Else/>gives</If> a hearty “huzzah” for <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",289,225,1
111,"Schlagen","emote/hirate","","","emote/u_hirate","emote/u_hirate","","emote_ajust/u_hirate",True,True,True,"General","EmoteMode#0",False,True,False,False,False,,"ui/icon/000000/000512.tex",,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>slap<Else/>slaps</If> <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",290,0,1
112,"Umarmen","emote/hug","","","emote/u_hug","emote/u_hug","","emote_ajust/u_hug",True,True,True,"General","EmoteMode#0",False,True,False,False,False,,"ui/icon/000000/000513.tex",,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>give<Else/>gives</If> <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If> a big hug.",291,0,1
113,"Ans Herz drücken","emote/wedding_hug","","","emote/u_wedding_hug","emote/u_wedding_hug","","emote_ajust/u_wedding_hug",True,True,True,"General","EmoteMode#0",False,True,False,False,False,,"ui/icon/000000/000514.tex",,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>embrace<Else/>embraces</If> <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",292,229,1
114,"Hildibrand-Pose","emote_sp/sp01_loop","emote_sp/sp01_start","","","","","",False,False,False,"Special","EmoteMode#9",False,True,False,False,False,,"ui/icon/000000/000515.tex",,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>strike<Else/>strikes</If> a most gentlemanly pose for <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",293,244,1
115,"Faustgruß","emote/fistbump","","","emote/u_fistbump","emote/u_fistbump","","emote_ajust/u_fistbump",True,True,True,"General","EmoteMode#0",False,True,False,False,False,,"ui/icon/000000/000516.tex",,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>bump<Else/>bumps</If> fists with <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",294,259,1
116,"","","","","","","","",False,False,False,"","EmoteMode#0",False,False,False,False,False,,,"","",0,0,0
117,"","emote/j_pose03_loop","emote/j_pose03_start","emote/j_pose03_loop","","","","",False,False,False,"","EmoteMode#1",False,False,False,False,False,,,"","",0,0,1
118,"Thavnair-Tanz","emote/dance03_loop","emote/dance03_start","","","","","",False,False,False,"Special","EmoteMode#10",False,True,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>perform<Else/>performs</If> an exotic Near Eastern dance for <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",296,288,1
119,"Goldtanz","emote/dance04_loop","emote/dance04_start","","","","","",False,False,False,"Special","EmoteMode#11",False,True,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>perform<Else/>performs</If> the Gold dance for <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",297,289,1
120,"Sonnentanz","emote/dance02_loop","emote/dance02_start","","","","","",False,False,False,"Special","EmoteMode#12",False,True,False,False,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>perform<Else/>performs</If> the sundrop dance for <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",298,283,1
121,"Aufwärmen","emote/battle02","","","","","","",False,False,False,"General","EmoteMode#0",False,True,False,True,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>encourage<Else/>encourages</If> <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If> to ready for battle.",253,305,1
122,"Triumph","emote/battle03","","","","","","",False,False,False,"General","EmoteMode#0",False,True,False,True,False,,,,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>celebrate<Else/>celebrates</If> victory with <If(Equal(ObjectParameter(1),ObjectParameter(3)))><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>you</If><Else/><If(PlayerParameter(8))><SheetEn(ObjStr,2,PlayerParameter(8),1,1)/><Else/>ObjectParameter(3)</If></If>.",254,306,1
