key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2546,"Botanist","Botaniste des illusions III","Couper ou faucher 1 000 fois sur des arbres matures ou des carrés de végétation brumeux du Diadème.",10," / ","","ui/icon/001000/001070.tex",1,1,,,,,,,,,,92,44,"AchievementHideCondition#0"
2547,"Fisher","Pêcheur des éléments I","Pêcher 5 poissons apparaissant uniquement en temps de vent ombral de feu, de terre, de foudre ou des tempêtes.",5," / ","","ui/icon/001000/001112.tex",1,1,,,,,,,,,,130,44,"AchievementHideCondition#0"
2548,"Fisher","Pêcheur des éléments II","Pêcher 50 poissons apparaissant uniquement en temps de vent ombral de feu, de terre, de foudre ou des tempêtes.",5," / ","","ui/icon/001000/001112.tex",1,1,,,,,,,,,,131,44,"AchievementHideCondition#0"
2549,"Fisher","Pêcheur des éléments III","Pêcher 100 poissons apparaissant uniquement en temps de vent ombral de feu, de terre, de foudre ou des tempêtes.",10," / ","","ui/icon/001000/001112.tex",1,1,,,,,,,,,,132,44,"AchievementHideCondition#0"
2550,"All Disciplines","Perforateur de l'archipel I","Utiliser 50 fois le perforateur éthéréen.",5," / ","","ui/icon/061000/061271.tex",1,1,,,,,,,,,,50,44,"AchievementHideCondition#0"
2551,"All Disciplines","Perforateur de l'archipel II","Utiliser 500 fois le perforateur éthéréen.",5," / ","","ui/icon/061000/061271.tex",1,1,,,,,,,,,,51,44,"AchievementHideCondition#0"
2552,"All Disciplines","Perforateur de l'archipel III","Utiliser 1 000 fois le perforateur éthéréen.",10," / ","","ui/icon/061000/061271.tex",1,1,,,,,,,,,,52,44,"AchievementHideCondition#0"
2553,"Fisher","Ichtyogrammiste de la baie de Galadion","Pêcher un poisson de chaque espèce dans la baie de Galadion, sauf ceux apparaissant dans les courants spectraux.",10," / ","","ui/icon/001000/001116.tex",0,27,,,,,,,,,,150,1,"AchievementHideCondition#0"
2554,"Fisher","Ichtyogrammiste du détroit sud de Merlthor","Pêcher un poisson de chaque espèce dans le détroit sud de Merlthor, sauf ceux apparaissant dans les courants spectraux.",10," / ","","ui/icon/001000/001116.tex",0,27,,,,,,,,,,152,1,"AchievementHideCondition#0"
2555,"Fisher","Ichtyogrammiste de la mer de Rhotano","Pêcher un poisson de chaque espèce dans la mer de Rhotano, sauf ceux apparaissant dans les courants spectraux.",10," / ","","ui/icon/001000/001116.tex",0,27,,,,,,,,,,156,1,"AchievementHideCondition#0"
2556,"Fisher","Ichtyogrammiste du détroit nord de Merlthor","Pêcher un poisson de chaque espèce dans le détroit nord de Merlthor, sauf ceux apparaissant dans les courants spectraux.",10," / ","","ui/icon/001000/001116.tex",0,27,,,,,,,,,,154,1,"AchievementHideCondition#0"
2557,"Fisher","Grand pêcheur I","Cumuler 10 000 points à la pêche en mer.",5," / ","","ui/icon/001000/001115.tex",1,1,,,,,,,,,,170,1,"AchievementHideCondition#0"
2558,"Fisher","Grand pêcheur II","Cumuler 100 000 points à la pêche en mer.",10," / ","","ui/icon/001000/001115.tex",1,1,,,,,,,,,,171,1,"AchievementHideCondition#0"
2559,"Fisher","Grand pêcheur III","Cumuler 500 000 points à la pêche en mer.",20," / ","","ui/icon/001000/001115.tex",1,1,,,,,,,,,,172,1,"AchievementHideCondition#0"
2560,"Fisher","Ratisseur des océans I","Atteindre un score de 5 000 points au cours d'une expédition de pêche en mer.",5," / ","The Major-General","ui/icon/001000/001118.tex",1,1,,,,,,,,,,200,1,"AchievementHideCondition#0"
2561,"Fisher","Ratisseur des océans II","Atteindre un score de 10 000 points au cours d'une expédition de pêche en mer.",10," / ","Hybodus Horn","ui/icon/001000/001118.tex",1,1,,,,,,,,,,201,1,"AchievementHideCondition#0"
2562,"Fisher","Ratisseur des océans III","Atteindre un score de 16 000 points au cours d'une expédition de pêche en mer.",20,"Ocean Fisher / Ocean Fisher","","ui/icon/001000/001118.tex",1,1,,,,,,,,,,202,1,"AchievementHideCondition#0"
2563,"Fisher","Octo-opus","Obtenir le bonus Octo-opus au cours d'une expédition de pêche en mer.",10,"Octopus Traveler / Octopus Traveler","","ui/icon/029000/029023.tex",1,1,,,,,,,,,,220,1,"AchievementHideCondition#0"
2564,"Fisher","Chasseurs de requins","Obtenir le bonus Chasseurs de requins au cours d'une expédition de pêche en mer.",10,"Shark Hunter / Shark Hunter","","ui/icon/029000/029011.tex",1,1,,,,,,,,,,221,1,"AchievementHideCondition#0"
2565,"Fisher","Le bateau de la méduse","Obtenir le bonus Le bateau de la méduse au cours d'une expédition de pêche en mer.",10,"Jellyfish Fanatic / Jellyfish Fanatic","","ui/icon/029000/029755.tex",1,1,,,,,,,,,,222,1,"AchievementHideCondition#0"
2566,"Fisher","Fièvre de cheval des mers","Obtenir le bonus Fièvre de cheval des mers au cours d'une expédition de pêche en mer.",10,"Sea Dragoon / Sea Dragoon","","ui/icon/029000/029040.tex",1,1,,,,,,,,,,223,1,"AchievementHideCondition#0"
2567,"Quests","Il n'est jamais trop tard","Accomplir la quête “Une nouvelle chance”.",5," / ","","ui/icon/026000/026002.tex",1,6,"To Thaw a Frozen Heart",,,,,,,,,670,44,"AchievementHideCondition#0"
2568,"Quests","Acier à scier","Accomplir la quête “Les outils rivés au ciel”.",5," / ","","ui/icon/026000/026002.tex",1,6,"Work It Harder, Make It Better",,,,,,,,,680,44,"AchievementHideCondition#0"
2569,"Resistance Weapons","Armes de la résistance : Lien d'honneur et Ténacité","Obtenir Lien d'honneur et Ténacité.",10," / ","","ui/icon/030000/030620.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","paladin",,,,,,,100,1,"AchievementHideCondition#3"
2570,"Resistance Weapons","Armes de la résistance : Arrache-crânes","Obtenir Arrache-crânes.",10," / ","","ui/icon/031000/031593.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","warrior",,,,,,,300,1,"AchievementHideCondition#3"
2571,"Resistance Weapons","Armes de la résistance : Mal-née","Obtenir Mal-née.",10," / ","","ui/icon/034000/034352.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","dark knight",,,,,,,1100,1,"AchievementHideCondition#3"
2572,"Resistance Weapons","Armes de la résistance : Protectrice de la couronne","Obtenir Protectrice de la couronne.",10," / ","","ui/icon/036000/036041.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","gunbreaker",,,,,,,1600,1,"AchievementHideCondition#3"
2573,"Resistance Weapons","Armes de la résistance : Dreizack","Obtenir Dreizack.",10," / ","","ui/icon/031000/031995.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","dragoon",,,,,,,400,1,"AchievementHideCondition#3"
2574,"Resistance Weapons","Armes de la résistance : Samsara","Obtenir les Samsara.",10," / ","","ui/icon/031000/031186.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","monk",,,,,,,200,1,"AchievementHideCondition#3"
2575,"Resistance Weapons","Armes de la résistance : Honeshirazu","Obtenir les Honeshirazu.",10," / ","","ui/icon/033000/033970.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","ninja",,,,,,,600,1,"AchievementHideCondition#3"
2576,"Resistance Weapons","Armes de la résistance : Hoshikiri","Obtenir Hoshikiri.",10," / ","","ui/icon/036000/036502.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","samurai",,,,,,,1400,1,"AchievementHideCondition#3"
2577,"Resistance Weapons","Armes de la résistance : Brillance","Obtenir Brillance.",10," / ","","ui/icon/032000/032386.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","bard",,,,,,,500,1,"AchievementHideCondition#3"
2578,"Resistance Weapons","Armes de la résistance : Garde-loi","Obtenir Garde-loi.",10," / ","","ui/icon/034000/034468.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","machinist",,,,,,,1200,1,"AchievementHideCondition#3"
2579,"Resistance Weapons","Armes de la résistance : Enchufla","Obtenir les Enchufla.",10," / ","","ui/icon/036000/036244.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","dancer",,,,,,,1700,1,"AchievementHideCondition#3"
2580,"Resistance Weapons","Armes de la résistance : Discipline de l'âme","Obtenir Discipline de l'âme.",10," / ","","ui/icon/033000/033140.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","black mage",,,,,,,800,1,"AchievementHideCondition#3"
2581,"Resistance Weapons","Armes de la résistance : Espiritus","Obtenir Espiritus.",10," / ","","ui/icon/033000/033322.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","summoner",,,,,,,900,1,"AchievementHideCondition#3"
2582,"Resistance Weapons","Armes de la résistance : Gardien-de-légende","Obtenir Gardien-de-légende.",10," / ","","ui/icon/036000/036801.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","red mage",,,,,,,1500,1,"AchievementHideCondition#3"
2583,"Resistance Weapons","Armes de la résistance : Ingrimm","Obtenir Ingrimm.",10," / ","","ui/icon/032000/032769.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","white mage",,,,,,,700,1,"AchievementHideCondition#3"
2584,"Resistance Weapons","Armes de la résistance : Akademos","Obtenir Akademos.",10," / ","","ui/icon/033000/033321.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","scholar",,,,,,,1000,1,"AchievementHideCondition#3"
2585,"Resistance Weapons","Armes de la résistance : Solstice","Obtenir Solstice.",10," / ","","ui/icon/034000/034945.tex",1,24," Fire in the Forge"," Resistance Is (Not) Futile","astrologian",,,,,,,1300,1,"AchievementHideCondition#3"
2586,"Trials","Réminiscence de la citadelle","Vaincre Varis yae Galvus dans le défi “Memoria Misera (extrême)”.",10," / ","","ui/icon/000000/000317.tex",1,14,"InstanceContent#20070",,,,,,,,,201,1,"AchievementHideCondition#2"
2587,"Quests","Échos d'une étoile déchue","Accomplir la quête “Échos d'une étoile déchue”.",20,"Echo of a Fallen Star / Echo of a Fallen Star","","ui/icon/026000/026002.tex",1,6,"Echoes of a Fallen Star",,,,,,,,,69,28,"AchievementHideCondition#0"
2588,"Fisher","Pêcheur de légendes itinérant II","Pêcher 14 prises légendaires différentes dans le premier reflet.",10," / ","","ui/icon/001000/001102.tex",1,1,,,,,,,,,,101,1,"AchievementHideCondition#0"
2589,"Duty","Cartographe du continent : Anamnesis Anydre"," Découvrir toute la carte de l'Anamnesis Anydre.",10," / ","","ui/icon/001000/001001.tex",1,8,"n4da/02",,,,,,,,,84,1,"AchievementHideCondition#0"
2590,"Trials","Braver rubis sur l'ongle","Vaincre l'Arme Rubis dans le défi “Les Nuées de Brandons (extrême)”.",10," / ","","ui/icon/000000/000317.tex",1,14,"InstanceContent#20069",,,,,,,,,30,1,"AchievementHideCondition#0"
2591,"Raids","Briser la glace I","Finir Les Accords d'Éden 1 fois.",5," / ","","ui/icon/003000/003122.tex",1,1,,,,,,,,,,0,38,"AchievementHideCondition#0"
2592,"Raids","Briser la glace II","Finir Les Accords d'Éden 5 fois.",10," / ","","ui/icon/003000/003122.tex",1,1,,,,,,,,,,0,38,"AchievementHideCondition#0"
2593,"Raids","Briser la glace III","Finir Les Accords d'Éden 10 fois.",20," / ","","ui/icon/003000/003122.tex",1,1,,,,,,,,,,0,38,"AchievementHideCondition#0"
2594,"Raids","Accords parfaits I","Finir Les Accords d'Éden (sadique) 1 fois.",5," / ","","ui/icon/003000/003122.tex",1,1,,,,,,,,,,0,38,"AchievementHideCondition#0"
2595,"Raids","Accords parfaits II","Finir Les Accords d'Éden (sadique) 5 fois.",10," / ","","ui/icon/003000/003122.tex",1,1,,,,,,,,,,0,38,"AchievementHideCondition#0"
2596,"Raids","Accords parfaits III","Finir Les Accords d'Éden (sadique) 10 fois.",20," / ","","ui/icon/003000/003122.tex",1,1,,,,,,,,,,0,38,"AchievementHideCondition#0"
2597,"Beast Tribe Quests","Les aventuriers de la stèle perdue I","Atteindre le rang 3 (Ami) de réputation auprès des Qitari du plateau de Hopl.",5," / ","","ui/icon/062000/062971.tex",1,15,"Qitari","Friendly",,,,,,,,0,1,"AchievementHideCondition#0"
2598,"Beast Tribe Quests","Les aventuriers de la stèle perdue II","Atteindre le rang 4 (Estimé) de réputation auprès des Qitari du plateau de Hopl.",5," / ","","ui/icon/062000/062971.tex",1,15,"Qitari","Trusted",,,,,,,,0,1,"AchievementHideCondition#0"
2599,"Beast Tribe Quests","Les aventuriers de la stèle perdue III","Atteindre le rang 6 (Émérite) de réputation auprès des Qitari du plateau de Hopl.",10," / ","","ui/icon/062000/062971.tex",1,15,"Qitari","Honored",,,,,,,,0,1,"AchievementHideCondition#0"
2600,"Beast Tribe Quests","Scribe de Ronka","Atteindre le rang 7 (Assermenté) de réputation auprès des Qitari du plateau de Hopl.",20,"Ronkan Historian / Ronkan Historian","","ui/icon/062000/062971.tex",1,15,"Qitari","Sworn",,,,,,,,0,1,"AchievementHideCondition#0"
2601,"Seasonal Events","Les petites copines","Accomplir la quête “Pleure pas, Princesse”.",10," / ","","ui/icon/047000/047967.tex",1,6,"Pretty in Peaches",,,,,,,,,102,42,"AchievementHideCondition#0"
2602,"Seasonal Events","Candeur surprise","Accomplir la quête “Lapins en parade”.",10," / ","","ui/icon/047000/047966.tex",1,6,"A Procession Eggstraordinaire",,,,,,,,,103,43,"AchievementHideCondition#0"
2603,"Fisher","Spectre de la baie de Galadion","Pêcher un poisson de chaque espèce apparaissant dans les courants spectraux de la baie de Galadion.",10," / ","","ui/icon/001000/001116.tex",0,27,,,,,,,,,,151,1,"AchievementHideCondition#0"
2604,"Fisher","Spectre du détroit sud de Merlthor","Pêcher un poisson de chaque espèce apparaissant dans les courants spectraux du détroit sud de Merlthor.",10," / ","","ui/icon/001000/001116.tex",0,27,,,,,,,,,,153,1,"AchievementHideCondition#0"
2605,"Fisher","Spectre de la mer de Rhotano","Pêcher un poisson de chaque espèce apparaissant dans les courants spectraux de la mer de Rhotano.",10," / ","","ui/icon/001000/001116.tex",0,27,,,,,,,,,,157,1,"AchievementHideCondition#0"
2606,"Fisher","Spectre du détroit nord de Merlthor","Pêcher un poisson de chaque espèce apparaissant dans les courants spectraux du détroit nord de Merlthor.",10," / ","","ui/icon/001000/001116.tex",0,27,,,,,,,,,,155,1,"AchievementHideCondition#0"
2607,"Quests","Passé élucidé","Accomplir la quête “Prélude à la catastrophe”.",10," / ","","ui/icon/026000/026002.tex",1,6,"The Bozja Incident",,,,,,,,,690,1,"AchievementHideCondition#0"
2608,"Seasonal Events","Ami du baron Enma","Obtenir la mascotte Baron Enma.",10," / ","","ui/icon/059000/059790.tex",1,1,,,,,,,,,,515,45,"AchievementHideCondition#0"
2609,"Seasonal Events","Ami de Zazel","Obtenir la mascotte Zazel.",10," / ","","ui/icon/059000/059792.tex",1,1,,,,,,,,,,516,45,"AchievementHideCondition#0"
2610,"Seasonal Events","Ami du baron Ananta","Obtenir la mascotte Baron Ananta.",10," / ","","ui/icon/059000/059791.tex",1,1,,,,,,,,,,517,45,"AchievementHideCondition#0"
2611,"Seasonal Events","Ami de Damona","Obtenir la mascotte Damona.",10," / ","","ui/icon/059000/059793.tex",1,1,,,,,,,,,,518,45,"AchievementHideCondition#0"
2612,"Seasonal Events","Ami des Yo-kai pour la vie !♪","Obtenir 17 mascottes Yo-kai.",20," / ","","ui/icon/026000/026981.tex",1,1,,,,,,,,,,519,45,"AchievementHideCondition#0"
2613,"Seasonal Events","Arme-toi d'un Yo-kai : pistolame","Obtenir une pistolame du roi des Yo-kai.",10," / ","","ui/icon/036000/036048.tex",1,1,,,,,,,,,,545,45,"AchievementHideCondition#0"
2614,"Seasonal Events","Arme-toi d'un Yo-kai : katana","Obtenir un katana du conseiller royal.",10," / ","","ui/icon/036000/036507.tex",1,1,,,,,,,,,,546,45,"AchievementHideCondition#0"
2615,"Seasonal Events","Arme-toi d'un Yo-kai : rapière","Obtenir une rapière du seigneur des serpents.",10," / ","","ui/icon/036000/036806.tex",1,1,,,,,,,,,,547,45,"AchievementHideCondition#0"
2616,"Seasonal Events","Arme-toi d'un Yo-kai : armes de jet","Obtenir une paire de gladius de la princesse des ombres.",10," / ","","ui/icon/036000/036247.tex",1,1,,,,,,,,,,548,45,"AchievementHideCondition#0"
2617,"Seasonal Events","Fana d'armes Yo-kai","Obtenir 17 armes Yo-kai.",20," / ","Jibanyan Couch Medal","ui/icon/026000/026995.tex",1,1,,,,,,,,,,549,45,"AchievementHideCondition#0"
2618,"Duty","Cartographe du continent : La Traversée de Norvrandt","Découvrir toute la carte de La Traversée de Norvrandt.",10," / ","","ui/icon/001000/001001.tex",1,8,"n4db/03",,,,,,,,,85,1,"AchievementHideCondition#0"
2619,"Duty","Cartographe du continent : base militaire des Pantins","Découvrir toute la carte de la base militaire des Pantins.",10," / ","","ui/icon/001000/001001.tex",1,8,"n4r2/04",,,,,,,,,1505,41,"AchievementHideCondition#0"
2620,"Duty","Cartographe du continent : Front sud de Bozja","Découvrir toute la carte du Front sud de Bozja.",10," / ","","ui/icon/001000/001001.tex",1,8,"n4b4/01",,,,,,,,,2201,50,"AchievementHideCondition#0"
2621,"Trials","Surclasser son alter ego","Vaincre le Guerrier de la Lumière primordial dans le défi “Le Trône du Sacrifice (extrême)”.",10," / ","","ui/icon/000000/000317.tex",1,14,"InstanceContent#20072",,,,,,,,,31,1,"AchievementHideCondition#3"
2622,"Raids","Pantins désarticulés","Finir La base militaire des Pantins.",5," / ","","ui/icon/003000/003501.tex",1,14,"InstanceContent#30096",,,,,,,,,0,41,"AchievementHideCondition#0"
2623,"General","Chant artisanal I","Atteindre le rang 1 de sa<SoftHyphen/>tis<SoftHyphen/>fac<SoftHyphen/>tion auprès d'Ehll Tou.",5," / ","","ui/icon/025000/025507.tex",1,1,,,,,,,,,,206,1,"AchievementHideCondition#0"
2624,"General","Chant artisanal II","Atteindre le rang 2 de sa<SoftHyphen/>tis<SoftHyphen/>fac<SoftHyphen/>tion auprès d'Ehll Tou.",5," / ","","ui/icon/025000/025507.tex",1,1,,,,,,,,,,207,1,"AchievementHideCondition#0"
2625,"General","Chant artisanal III","Atteindre le rang 3 de sa<SoftHyphen/>tis<SoftHyphen/>fac<SoftHyphen/>tion auprès d'Ehll Tou.",5," / ","","ui/icon/025000/025507.tex",1,1,,,,,,,,,,208,1,"AchievementHideCondition#0"
2626,"General","Chant artisanal IV","Atteindre le rang 4 de sa<SoftHyphen/>tis<SoftHyphen/>fac<SoftHyphen/>tion auprès d'Ehll Tou.",5," / ","","ui/icon/025000/025507.tex",1,1,,,,,,,,,,209,1,"AchievementHideCondition#0"
2627,"General","Chant artisanal V","Atteindre le rang 5 de sa<SoftHyphen/>tis<SoftHyphen/>fac<SoftHyphen/>tion auprès d'Ehll Tou.",10,"A Dragon's Best Friend / A Dragon's Best Friend","","ui/icon/025000/025507.tex",1,1,,,,,,,,,,210,1,"AchievementHideCondition#0"
2628,"Collectables","Fournisseur officiel d'Ehll Tou I","Échanger 36 objets collectionnables à Ehll Tou.",5," / ","","ui/icon/026000/026551.tex",1,1,,,,,,,,,,61,1,"AchievementHideCondition#0"
2629,"Collectables","Fournisseur officiel d'Ehll Tou II","Échanger 48 objets collectionnables à Ehll Tou.",5," / ","","ui/icon/026000/026551.tex",1,1,,,,,,,,,,62,1,"AchievementHideCondition#0"
2630,"Collectables","Fournisseur officiel d'Ehll Tou III","Échanger 60 objets collectionnables à Ehll Tou.",5," / ","","ui/icon/026000/026551.tex",1,1,,,,,,,,,,63,1,"AchievementHideCondition#0"
2631,"Collectables","Fournisseur officiel d'Ehll Tou IV","Échanger 90 objets collectionnables à Ehll Tou.",5," / ","","ui/icon/026000/026551.tex",1,1,,,,,,,,,,64,1,"AchievementHideCondition#0"
2632,"Collectables","Fournisseur officiel d'Ehll Tou V","Échanger 120 objets collectionnables à Ehll Tou.",5," / ","","ui/icon/026000/026551.tex",1,1,,,,,,,,,,65,1,"AchievementHideCondition#0"
2633,"Collectables","Fournisseur officiel d'Ehll Tou VI","Échanger 150 objets collectionnables à Ehll Tou.",10,"Tinker Tutor / Tinker Tutor","","ui/icon/026000/026551.tex",1,1,,,,,,,,,,66,1,"AchievementHideCondition#0"
2634,"General","Renard sacripant I","Jouer pour la première fois à Touché-tourné.",5," / ","","ui/icon/024000/024414.tex",1,1,,,,,,,,,,168,1,"AchievementHideCondition#0"
2635,"General","Renard sacripant II","Jouer 5 fois à Touché-tourné.",5,"Partner in Teatime / Partner in Teatime","","ui/icon/024000/024414.tex",1,1,,,,,,,,,,169,1,"AchievementHideCondition#0"
2636,"General","Renard sacripant III","Jouer 20 fois à Touché-tourné.",5," / ","","ui/icon/024000/024414.tex",1,1,,,,,,,,,,170,1,"AchievementHideCondition#0"
2637,"General","Renard sacripant IV","Jouer 50 fois à Touché-tourné.",10,"Vraie Amie / Vrai Ami","","ui/icon/024000/024414.tex",1,1,,,,,,,,,,171,1,"AchievementHideCondition#0"
2638,"Beast Tribe Quests","Ronitt : automatank I","Atteindre le rang 3 (Ami) de réputation auprès des Nains du Garage Watts.",5," / ","","ui/icon/062000/062972.tex",1,15,"dwarves","Friendly",,,,,,,,0,1,"AchievementHideCondition#0"
2639,"Beast Tribe Quests","Ronitt : automatank II","Atteindre le rang 4 (Estimé) de réputation auprès des Nains du Garage Watts.",5," / ","","ui/icon/062000/062972.tex",1,15,"dwarves","Trusted",,,,,,,,0,1,"AchievementHideCondition#0"
2640,"Beast Tribe Quests","Ronitt : automatank III","Atteindre le rang 6 (Émérite) de réputation auprès des Nains du Garage Watts.",10," / ","","ui/icon/062000/062972.tex",1,15,"dwarves","Honored",,,,,,,,0,1,"AchievementHideCondition#0"
2641,"Beast Tribe Quests","La bande du Garage","Atteindre le rang 7 (Assermenté) de réputation auprès des Nains du Garage Watts.",20,"Tank Technician / Tank Technician","","ui/icon/062000/062972.tex",1,15,"dwarves","Sworn",,,,,,,,0,1,"AchievementHideCondition#0"
2642,"Quests","Rémanences de cristal","Accomplir la quête “Rémanences de cristal”.",20,"Shepherd to the Stars / Shepherd to the Stars","","ui/icon/026000/026002.tex",1,6,"Reflections in Crystal",,,,,,,,,70,28,"AchievementHideCondition#0"
2643,"Gold Saucer","Porte-cartes X","Obtenir 300 cartes de Triple Triade différentes.",10," / ","Shadowbringers Thancred Card","ui/icon/027000/027661.tex",1,1,,,,,,,,,,49,1,"AchievementHideCondition#0"
2644,"Fisher","Pêcheur de légendes itinérant III","Pêcher 22 prises légendaires différentes dans le premier reflet.",10," / ","","ui/icon/001000/001102.tex",1,1,,,,,,,,,,102,1,"AchievementHideCondition#0"
2645,"Seasonal Events","Membre du personnel doré","Accomplir la quête “La soucoupe dorée est pleine”.",10," / ","","ui/icon/026000/026173.tex",1,6,"Caught Shorthanded",,,,,,,,,104,47,"AchievementHideCondition#0"
2646,"Seasonal Events","Onduleur de croupe","Accomplir la quête “La danse de l'été”.",10," / ","","ui/icon/026000/026435.tex",1,6,"Flame On",,,,,,,,,105,48,"AchievementHideCondition#0"
2647,"Seasonal Events","Assistant d'orfèvre","Accomplir la quête “Les jeunes hommes de la fête de la Commémoration”.",10," / ","","ui/icon/026000/026107.tex",1,6,"Glass from the Past",,,,,,,,,106,49,"AchievementHideCondition#0"
2648,"Carpenter","Menuisier de Tombeplume","Donner un total de 100 objets fabriqués à partir de recettes avancées de menuisier de la troisième phase de recon<SoftHyphen/>struc<SoftHyphen/>tion d'Azurée.",10,"Featherfall's Finest Carpenter / Featherfall's Finest Carpenter","","ui/icon/052000/052691.tex",1,1,,,,,,,,,,140,44,"AchievementHideCondition#0"
2649,"Blacksmith","Forgeron de Tombeplume","Donner un total de 100 objets fabriqués à partir de recettes avancées de forgeron de la troisième phase de recon<SoftHyphen/>struc<SoftHyphen/>tion d'Azurée.",10,"Featherfall's Finest Blacksmith / Featherfall's Finest Blacksmith","","ui/icon/052000/052692.tex",1,1,,,,,,,,,,140,44,"AchievementHideCondition#0"
2650,"Armorer","Armurier de Tombeplume","Donner un total de 100 objets fabriqués à partir de recettes avancées d'armurier de la troisième phase de recon<SoftHyphen/>struc<SoftHyphen/>tion d'Azurée.",10,"Featherfall's Finest Armorer / Featherfall's Finest Armorer","","ui/icon/050000/050114.tex",1,1,,,,,,,,,,140,44,"AchievementHideCondition#0"
2651,"Goldsmith","Orfèvre de Tombeplume","Donner un total de 100 objets fabriqués à partir de recettes avancées d'orfèvre de la troisième phase de recon<SoftHyphen/>struc<SoftHyphen/>tion d'Azurée.",10,"Featherfall's Finest Goldsmith / Featherfall's Finest Goldsmith","","ui/icon/053000/053471.tex",1,1,,,,,,,,,,140,44,"AchievementHideCondition#0"
2652,"Leatherworker","Tanneur de Tombeplume","Donner un total de 100 objets fabriqués à partir de recettes avancées de tanneur de la troisième phase de recon<SoftHyphen/>struc<SoftHyphen/>tion d'Azurée.",10,"Featherfall's Finest Leatherworker / Featherfall's Finest Leatherworker","","ui/icon/026000/026117.tex",1,1,,,,,,,,,,140,44,"AchievementHideCondition#0"
2653,"Weaver","Couturier de Tombeplume","Donner un total de 100 objets fabriqués à partir de recettes avancées de couturier de la troisième phase de recon<SoftHyphen/>struc<SoftHyphen/>tion d'Azurée.",10,"Featherfall's Finest Weaver / Featherfall's Finest Weaver","","ui/icon/042000/042696.tex",1,1,,,,,,,,,,140,44,"AchievementHideCondition#0"
2654,"Alchemist","Alchimiste de Tombeplume","Donner un total de 100 objets fabriqués à partir de recettes avancées d'alchimiste de la troisième phase de recon<SoftHyphen/>struc<SoftHyphen/>tion d'Azurée.",10,"Featherfall's Finest Alchemist / Featherfall's Finest Alchemist","","ui/icon/051000/051043.tex",1,1,,,,,,,,,,140,44,"AchievementHideCondition#0"
2655,"Culinarian","Cuisinier de Tombeplume","Donner un total de 100 objets fabriqués à partir de recettes avancées de cuisinier de la troisième phase de recon<SoftHyphen/>struc<SoftHyphen/>tion d'Azurée.",10,"Featherfall's Finest Culinarian / Featherfall's Finest Culinarian","","ui/icon/026000/026119.tex",1,1,,,,,,,,,,140,44,"AchievementHideCondition#0"
2656,"Miner","Mineur de Tombeplume","Faire expertiser un total de 50 000 objets pour recettes avancées de la troisième phase de recon<SoftHyphen/>struc<SoftHyphen/>tion d'Azurée récoltés en tant que mineur.",10,"Featherfall's Finest Miner / Featherfall's Finest Miner","","ui/icon/021000/021483.tex",1,1,,,,,,,,,,140,44,"AchievementHideCondition#0"
2657,"Botanist","Botaniste de Tombeplume","Faire expertiser un total de 50 000 objets pour recettes avancées de la troisième phase de recon<SoftHyphen/>struc<SoftHyphen/>tion d'Azurée récoltés en tant que botaniste.",10,"Featherfall's Finest Botanist / Featherfall's Finest Botanist","","ui/icon/025000/025410.tex",1,1,,,,,,,,,,140,44,"AchievementHideCondition#0"
2658,"Fisher","Pêcheur de Tombeplume","Faire expertiser un total de 300 produits de la mer de la troisième phase de recon<SoftHyphen/>struc<SoftHyphen/>tion d'Azurée.",10,"Featherfall's Finest Fisher / Featherfall's Finest Fisher","","ui/icon/029000/029737.tex",1,1,,,,,,,,,,141,44,"AchievementHideCondition#0"
2659,"Skysteel Tools","Outils de Cielacier : scie du chant céleste","Obtenir une scie du chant céleste.",10," / ","","ui/icon/035000/035040.tex",1,24," The Tools of Tomorrow","carpenter",,,,,,,,100,44,"AchievementHideCondition#0"
2660,"Skysteel Tools","Outils de Cielacier : marteau à panne croisée du chant céleste","Obtenir un marteau à panne croisée du chant céleste.",10," / ","","ui/icon/035000/035139.tex",1,24," The Tools of Tomorrow","blacksmith",,,,,,,,200,44,"AchievementHideCondition#0"
2661,"Skysteel Tools","Outils de Cielacier : marteau de batteur du chant céleste","Obtenir un marteau de batteur du chant céleste.",10," / ","","ui/icon/035000/035239.tex",1,24," The Tools of Tomorrow","armorer",,,,,,,,300,44,"AchievementHideCondition#0"
